Entry ID,[Filter],Initiative,Magic EXP,Enemy #0 ID,[JP enemy #0 name],Enemy #1 ID,[JP enemy #1 name],Enemy #2 ID,[JP enemy #2 name],Enemy #3 ID,[JP enemy #3 name],Enemy #4 ID,[JP enemy #4 name],Enemy #5 ID,[JP enemy #5 name],Enemy #6 ID,[JP enemy #6 name],Enemy #7 ID,[JP enemy #7 name]
27,a121b_ep.enp,125,3,55,メメゾーレ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,255,None,255,None,255,None
28,a121b_ep.enp,135,3,55,メメゾーレ,55,メメゾーレ,255,None,255,None,255,None,255,None,255,None,255,None
29,a121b_ep.enp,145,3,55,メメゾーレ,55,メメゾーレ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
30,a121b_ep.enp,140,3,55,メメゾーレ,55,メメゾーレ,37,シーサー,37,シーサー,255,None,255,None,255,None,255,None
31,a121b_ep.enp,125,3,55,メメゾーレ,55,メメゾーレ,57,イラブ,57,イラブ,57,イラブ,255,None,255,None,255,None
0,a121c_ep.enp,145,3,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None,255,None
1,a121c_ep.enp,145,3,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
2,a121c_ep.enp,140,3,37,シーサー,37,シーサー,37,シーサー,255,None,255,None,255,None,255,None,255,None
3,a121c_ep.enp,140,3,37,シーサー,37,シーサー,37,シーサー,37,シーサー,37,シーサー,255,None,255,None,255,None
4,a121c_ep.enp,125,3,57,イラブ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,255,None,255,None,255,None
5,a121c_ep.enp,125,3,57,イラブ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,255,None
6,a121c_ep.enp,145,3,58,ゴーヤエルモ,37,シーサー,37,シーサー,37,シーサー,255,None,255,None,255,None,255,None
7,a121c_ep.enp,145,3,58,ゴーヤエルモ,58,ゴーヤエルモ,37,シーサー,37,シーサー,37,シーサー,37,シーサー,255,None,255,None
8,a121c_ep.enp,135,3,58,ゴーヤエルモ,58,ゴーヤエルモ,57,イラブ,57,イラブ,255,None,255,None,255,None,255,None
9,a121c_ep.enp,135,3,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,57,イラブ,57,イラブ,57,イラブ,255,None,255,None
10,a121c_ep.enp,130,3,37,シーサー,57,イラブ,57,イラブ,57,イラブ,255,None,255,None,255,None,255,None
11,a121c_ep.enp,125,3,37,シーサー,37,シーサー,57,イラブ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,255,None
12,a121c_ep.enp,135,3,58,ゴーヤエルモ,58,ゴーヤエルモ,37,シーサー,57,イラブ,57,イラブ,255,None,255,None,255,None
13,a121c_ep.enp,135,3,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,37,シーサー,57,イラブ,57,イラブ,57,イラブ,255,None
14,a121c_ep.enp,120,3,43,フィモソマ,43,フィモソマ,255,None,255,None,255,None,255,None,255,None,255,None
15,a121c_ep.enp,120,3,43,フィモソマ,43,フィモソマ,43,フィモソマ,43,フィモソマ,255,None,255,None,255,None,255,None
16,a121c_ep.enp,135,3,43,フィモソマ,43,フィモソマ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
17,a121c_ep.enp,135,3,43,フィモソマ,43,フィモソマ,43,フィモソマ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None
18,a121c_ep.enp,125,3,43,フィモソマ,43,フィモソマ,57,イラブ,57,イラブ,57,イラブ,255,None,255,None,255,None
19,a121c_ep.enp,125,3,43,フィモソマ,43,フィモソマ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,255,None
20,a121c_ep.enp,130,3,43,フィモソマ,58,ゴーヤエルモ,57,イラブ,255,None,255,None,255,None,255,None,255,None
21,a121c_ep.enp,130,3,43,フィモソマ,43,フィモソマ,58,ゴーヤエルモ,58,ゴーヤエルモ,57,イラブ,57,イラブ,255,None,255,None
22,a121c_ep.enp,135,3,55,メメゾーレ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
23,a121c_ep.enp,130,3,55,メメゾーレ,43,フィモソマ,43,フィモソマ,255,None,255,None,255,None,255,None,255,None
24,a121c_ep.enp,130,3,55,メメゾーレ,43,フィモソマ,43,フィモソマ,43,フィモソマ,255,None,255,None,255,None,255,None
25,a121c_ep.enp,145,3,55,メメゾーレ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
26,a121c_ep.enp,140,3,55,メメゾーレ,37,シーサー,37,シーサー,255,None,255,None,255,None,255,None,255,None
27,a121c_ep.enp,125,3,55,メメゾーレ,57,イラブ,57,イラブ,57,イラブ,57,イラブ,255,None,255,None,255,None
28,a121c_ep.enp,135,3,55,メメゾーレ,55,メメゾーレ,255,None,255,None,255,None,255,None,255,None,255,None
29,a121c_ep.enp,145,3,55,メメゾーレ,55,メメゾーレ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
30,a121c_ep.enp,140,3,55,メメゾーレ,55,メメゾーレ,37,シーサー,37,シーサー,255,None,255,None,255,None,255,None
31,a121c_ep.enp,125,3,55,メメゾーレ,55,メメゾーレ,57,イラブ,57,イラブ,57,イラブ,255,None,255,None,255,None
0,a122a_ep.enp,128,3,85,イモヅル,85,イモヅル,85,イモヅル,54,カネヅル,255,None,255,None,255,None,255,None
1,a122a_ep.enp,128,3,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,54,カネヅル,54,カネヅル,255,None,255,None
2,a122a_ep.enp,122,3,31,ヘムヘム,31,ヘムヘム,16,モクズ,16,モクズ,255,None,255,None,255,None,255,None
3,a122a_ep.enp,122,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,16,モクズ,16,モクズ,16,モクズ,255,None,255,None
4,a122a_ep.enp,122,3,31,ヘムヘム,31,ヘムヘム,16,モクズ,16,モクズ,16,モクズ,16,モクズ,16,モクズ,255,None
5,a122a_ep.enp,122,3,31,ヘムヘム,31,ヘムヘム,45,モペール,45,モペール,255,None,255,None,255,None,255,None
6,a122a_ep.enp,122,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,45,モペール,45,モペール,45,モペール,255,None,255,None
7,a122a_ep.enp,122,3,31,ヘムヘム,31,ヘムヘム,45,モペール,45,モペール,45,モペール,45,モペール,45,モペール,255,None
8,a122a_ep.enp,132,3,31,ヘムヘム,49,レナウト,255,None,255,None,255,None,255,None,255,None,255,None
9,a122a_ep.enp,132,3,31,ヘムヘム,31,ヘムヘム,49,レナウト,49,レナウト,255,None,255,None,255,None,255,None
10,a122a_ep.enp,132,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,49,レナウト,49,レナウト,49,レナウト,255,None,255,None
11,a122a_ep.enp,117,3,31,ヘムヘム,61,ヴィヒム,255,None,255,None,255,None,255,None,255,None,255,None
12,a122a_ep.enp,117,3,31,ヘムヘム,31,ヘムヘム,61,ヴィヒム,61,ヴィヒム,255,None,255,None,255,None,255,None
13,a122a_ep.enp,117,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,61,ヴィヒム,61,ヴィヒム,61,ヴィヒム,255,None,255,None
14,a122a_ep.enp,117,3,16,モクズ,16,モクズ,45,モペール,45,モペール,255,None,255,None,255,None,255,None
15,a122a_ep.enp,117,3,16,モクズ,16,モクズ,16,モクズ,45,モペール,45,モペール,45,モペール,255,None,255,None
16,a122a_ep.enp,117,3,16,モクズ,16,モクズ,16,モクズ,16,モクズ,45,モペール,45,モペール,45,モペール,45,モペール
17,a122a_ep.enp,127,3,16,モクズ,16,モクズ,49,レナウト,49,レナウト,49,レナウト,255,None,255,None,255,None
18,a122a_ep.enp,127,3,16,モクズ,16,モクズ,16,モクズ,49,レナウト,49,レナウト,255,None,255,None,255,None
19,a122a_ep.enp,127,3,16,モクズ,16,モクズ,16,モクズ,49,レナウト,49,レナウト,49,レナウト,255,None,255,None
20,a122a_ep.enp,117,3,16,モクズ,16,モクズ,61,ヴィヒム,255,None,255,None,255,None,255,None,255,None
21,a122a_ep.enp,117,3,16,モクズ,16,モクズ,16,モクズ,61,ヴィヒム,61,ヴィヒム,255,None,255,None,255,None
22,a122a_ep.enp,117,3,16,モクズ,16,モクズ,16,モクズ,16,モクズ,61,ヴィヒム,61,ヴィヒム,61,ヴィヒム,255,None
23,a122a_ep.enp,127,3,45,モペール,45,モペール,49,レナウト,49,レナウト,49,レナウト,255,None,255,None,255,None
24,a122a_ep.enp,127,3,45,モペール,45,モペール,45,モペール,49,レナウト,49,レナウト,255,None,255,None,255,None
25,a122a_ep.enp,127,3,45,モペール,45,モペール,45,モペール,49,レナウト,49,レナウト,49,レナウト,255,None,255,None
26,a122a_ep.enp,117,3,45,モペール,45,モペール,61,ヴィヒム,255,None,255,None,255,None,255,None,255,None
27,a122a_ep.enp,117,3,45,モペール,45,モペール,45,モペール,61,ヴィヒム,61,ヴィヒム,255,None,255,None,255,None
28,a122a_ep.enp,117,3,45,モペール,45,モペール,45,モペール,45,モペール,61,ヴィヒム,61,ヴィヒム,61,ヴィヒム,255,None
29,a122a_ep.enp,127,3,49,レナウト,49,レナウト,61,ヴィヒム,61,ヴィヒム,255,None,255,None,255,None,255,None
30,a122a_ep.enp,127,3,49,レナウト,49,レナウト,61,ヴィヒム,61,ヴィヒム,61,ヴィヒム,255,None,255,None,255,None
31,a122a_ep.enp,127,3,49,レナウト,49,レナウト,49,レナウト,61,ヴィヒム,61,ヴィヒム,255,None,255,None,255,None
0,a123b_ep.enp,152,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None
1,a123b_ep.enp,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None
2,a123b_ep.enp,157,3,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None,255,None
3,a123b_ep.enp,152,3,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
4,a123b_ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None
5,a123b_ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
6,a123b_ep.enp,147,3,66,ギャルブ,66,ギャルブ,255,None,255,None,255,None,255,None,255,None,255,None
7,a123b_ep.enp,142,3,74,アスヒモス,255,None,255,None,255,None,255,None,255,None,255,None,255,None
8,a123b_ep.enp,142,3,74,アスヒモス,74,アスヒモス,255,None,255,None,255,None,255,None,255,None,255,None
9,a123b_ep.enp,137,3,81,ヌックア,255,None,255,None,255,None,255,None,255,None,255,None,255,None
10,a123b_ep.enp,152,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,255,None,255,None,255,None,255,None
11,a123b_ep.enp,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,89,アークエルモ,255,None,255,None
12,a123b_ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,89,アークエルモ,255,None
13,a123b_ep.enp,152,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None
14,a123b_ep.enp,147,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None
15,a123b_ep.enp,147,3,66,ギャルブ,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None
16,a123b_ep.enp,142,3,66,ギャルブ,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None
17,a123b_ep.enp,152,3,66,ギャルブ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
18,a123b_ep.enp,147,3,66,ギャルブ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None
19,a123b_ep.enp,147,3,66,ギャルブ,66,ギャルブ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
20,a123b_ep.enp,142,3,66,ギャルブ,66,ギャルブ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
21,a123b_ep.enp,152,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,255,None,255,None,255,None,255,None
22,a123b_ep.enp,142,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,89,アークエルモ,255,None
23,a123b_ep.enp,147,3,74,アスヒモス,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None,255,None
24,a123b_ep.enp,147,3,74,アスヒモス,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None
25,a123b_ep.enp,147,3,74,アスヒモス,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
26,a123b_ep.enp,147,3,74,アスヒモス,74,アスヒモス,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
27,a123b_ep.enp,142,3,74,アスヒモス,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None,255,None
28,a123b_ep.enp,142,3,74,アスヒモス,66,ギャルブ,255,None,255,None,255,None,255,None,255,None,255,None
29,a123b_ep.enp,142,3,81,ヌックア,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None,255,None
30,a123b_ep.enp,142,3,81,ヌックア,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
31,a123b_ep.enp,137,3,81,ヌックア,66,ギャルブ,255,None,255,None,255,None,255,None,255,None,255,None
0,a123d_ep.enp,152,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None
1,a123d_ep.enp,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None
2,a123d_ep.enp,157,3,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None,255,None
3,a123d_ep.enp,152,3,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
4,a123d_ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None
5,a123d_ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None
6,a123d_ep.enp,147,3,66,ギャルブ,66,ギャルブ,255,None,255,None,255,None,255,None,255,None,255,None
7,a123d_ep.enp,142,3,74,アスヒモス,255,None,255,None,255,None,255,None,255,None,255,None,255,None
8,a123d_ep.enp,142,3,74,アスヒモス,74,アスヒモス,255,None,255,None,255,None,255,None,255,None,255,None
9,a123d_ep.enp,137,3,81,ヌックア,255,None,255,None,255,None,255,None,255,None,255,None,255,None
10,a123d_ep.enp,152,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,255,None,255,None,255,None,255,None
11,a123d_ep.enp,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,89,アークエルモ,255,None,255,None
12,a123d_ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,89,アークエルモ,255,None
13,a123d_ep.enp,152,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None
14,a123d_ep.enp,147,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None
15,a123d_ep.enp,147,3,66,ギャルブ,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None
16,a123d_ep.enp,142,3,66,ギャルブ,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None
17,a123d_ep.enp,152,3,66,ギャルブ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
18,a123d_ep.enp,147,3,66,ギャルブ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None
19,a123d_ep.enp,147,3,66,ギャルブ,66,ギャルブ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
20,a123d_ep.enp,142,3,66,ギャルブ,66,ギャルブ,89,アークエルモ,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None
21,a123d_ep.enp,152,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,255,None,255,None,255,None,255,None
22,a123d_ep.enp,142,3,66,ギャルブ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,89,アークエルモ,89,アークエルモ,255,None
23,a123d_ep.enp,147,3,74,アスヒモス,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None,255,None
24,a123d_ep.enp,147,3,74,アスヒモス,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None
25,a123d_ep.enp,147,3,74,アスヒモス,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None
26,a123d_ep.enp,147,3,74,アスヒモス,74,アスヒモス,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
27,a123d_ep.enp,142,3,74,アスヒモス,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None,255,None
28,a123d_ep.enp,142,3,74,アスヒモス,66,ギャルブ,255,None,255,None,255,None,255,None,255,None,255,None
29,a123d_ep.enp,142,3,81,ヌックア,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None,255,None
30,a123d_ep.enp,142,3,81,ヌックア,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
31,a123d_ep.enp,137,3,81,ヌックア,66,ギャルブ,255,None,255,None,255,None,255,None,255,None,255,None
0,a125a_ep.enp,146,3,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,255,None,255,None,255,None,255,None,255,None
1,a125a_ep.enp,141,3,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,255,None,255,None
2,a125a_ep.enp,151,3,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None,255,None,255,None,255,None
3,a125a_ep.enp,151,3,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None
4,a125a_ep.enp,156,3,98,マセラウト,98,マセラウト,98,マセラウト,255,None,255,None,255,None,255,None,255,None
5,a125a_ep.enp,156,3,98,マセラウト,98,マセラウト,98,マセラウト,98,マセラウト,255,None,255,None,255,None,255,None
6,a125a_ep.enp,146,3,65,マウルティア,255,None,255,None,255,None,255,None,255,None,255,None,255,None
7,a125a_ep.enp,146,3,65,マウルティア,65,マウルティア,255,None,255,None,255,None,255,None,255,None,255,None
8,a125a_ep.enp,141,3,67,ガジュマ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a125a_ep.enp,141,3,67,ガジュマ,67,ガジュマ,255,None,255,None,255,None,255,None,255,None,255,None
10,a125a_ep.enp,151,3,82,サムンドラ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
11,a125a_ep.enp,151,3,53,ニャカラガ,53,ニャカラガ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None,255,None,255,None
12,a125a_ep.enp,151,3,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None
13,a125a_ep.enp,156,3,98,マセラウト,98,マセラウト,53,ニャカラガ,53,ニャカラガ,255,None,255,None,255,None,255,None
14,a125a_ep.enp,156,3,98,マセラウト,98,マセラウト,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,255,None,255,None,255,None
15,a125a_ep.enp,156,3,98,マセラウト,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None,255,None,255,None
16,a125a_ep.enp,156,3,98,マセラウト,98,マセラウト,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None
17,a125a_ep.enp,146,3,65,マウルティア,53,ニャカラガ,53,ニャカラガ,255,None,255,None,255,None,255,None,255,None
18,a125a_ep.enp,146,3,65,マウルティア,65,マウルティア,53,ニャカラガ,53,ニャカラガ,255,None,255,None,255,None,255,None
19,a125a_ep.enp,146,3,65,マウルティア,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None,255,None,255,None,255,None
20,a125a_ep.enp,146,3,65,マウルティア,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None,255,None
21,a125a_ep.enp,151,3,65,マウルティア,98,マセラウト,98,マセラウト,255,None,255,None,255,None,255,None,255,None
22,a125a_ep.enp,151,3,65,マウルティア,65,マウルティア,98,マセラウト,98,マセラウト,255,None,255,None,255,None,255,None
23,a125a_ep.enp,146,3,67,ガジュマ,53,ニャカラガ,53,ニャカラガ,53,ニャカラガ,255,None,255,None,255,None,255,None
24,a125a_ep.enp,146,3,67,ガジュマ,67,ガジュマ,53,ニャカラガ,53,ニャカラガ,255,None,255,None,255,None,255,None
25,a125a_ep.enp,146,3,67,ガジュマ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None,255,None
26,a125a_ep.enp,146,3,67,ガジュマ,67,ガジュマ,52,ニウニウ,52,ニウニウ,52,ニウニウ,255,None,255,None,255,None
27,a125a_ep.enp,146,3,67,ガジュマ,98,マセラウト,98,マセラウト,255,None,255,None,255,None,255,None,255,None
28,a125a_ep.enp,146,3,67,ガジュマ,67,ガジュマ,98,マセラウト,98,マセラウト,255,None,255,None,255,None,255,None
29,a125a_ep.enp,141,3,65,マウルティア,67,ガジュマ,255,None,255,None,255,None,255,None,255,None,255,None
30,a125a_ep.enp,141,3,65,マウルティア,67,ガジュマ,67,ガジュマ,255,None,255,None,255,None,255,None,255,None
31,a125a_ep.enp,141,3,65,マウルティア,65,マウルティア,67,ガジュマ,255,None,255,None,255,None,255,None,255,None
0,a126b_ep.enp,155,3,106,工作兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a126b_ep.enp,155,3,106,工作兵,106,工作兵,255,None,255,None,255,None,255,None,255,None,255,None
2,a126b_ep.enp,155,3,106,工作兵,106,工作兵,106,工作兵,255,None,255,None,255,None,255,None,255,None
3,a126b_ep.enp,155,3,106,工作兵,106,工作兵,106,工作兵,106,工作兵,255,None,255,None,255,None,255,None
4,a126b_ep.enp,155,3,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a126b_ep.enp,155,3,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None,255,None
6,a126b_ep.enp,155,3,91,デ式レイバー,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None
7,a126b_ep.enp,155,3,91,デ式レイバー,91,デ式レイバー,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None
8,a126b_ep.enp,150,3,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a126b_ep.enp,150,3,69,デ式特機兵,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None,255,None
10,a126b_ep.enp,150,3,69,デ式特機兵,69,デ式特機兵,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None
11,a126b_ep.enp,155,3,106,工作兵,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None,255,None
12,a126b_ep.enp,155,3,106,工作兵,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None
13,a126b_ep.enp,155,3,106,工作兵,91,デ式レイバー,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None
14,a126b_ep.enp,155,3,106,工作兵,106,工作兵,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None
15,a126b_ep.enp,155,3,106,工作兵,106,工作兵,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None
16,a126b_ep.enp,155,3,106,工作兵,106,工作兵,106,工作兵,91,デ式レイバー,255,None,255,None,255,None,255,None
17,a126b_ep.enp,150,3,106,工作兵,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None,255,None
18,a126b_ep.enp,150,3,106,工作兵,69,デ式特機兵,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None
19,a126b_ep.enp,150,3,106,工作兵,106,工作兵,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None
20,a126b_ep.enp,150,3,106,工作兵,106,工作兵,106,工作兵,69,デ式特機兵,255,None,255,None,255,None,255,None
21,a126b_ep.enp,150,3,91,デ式レイバー,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None,255,None
22,a126b_ep.enp,150,3,91,デ式レイバー,69,デ式特機兵,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None
23,a126b_ep.enp,150,3,91,デ式レイバー,91,デ式レイバー,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None
24,a126b_ep.enp,150,3,91,デ式レイバー,91,デ式レイバー,91,デ式レイバー,69,デ式特機兵,255,None,255,None,255,None,255,None
25,a126b_ep.enp,150,3,106,工作兵,91,デ式レイバー,69,デ式特機兵,255,None,255,None,255,None,255,None,255,None
26,a126b_ep.enp,150,3,106,工作兵,106,工作兵,91,デ式レイバー,69,デ式特機兵,255,None,255,None,255,None,255,None
27,a126b_ep.enp,150,3,106,工作兵,91,デ式レイバー,91,デ式レイバー,69,デ式特機兵,255,None,255,None,255,None,255,None
28,a126b_ep.enp,160,3,70,ガンドロフス,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a126b_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
30,a126b_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
31,a126b_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
0,a126d_ep.enp,155,3,106,工作兵,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a126d_ep.enp,155,3,106,工作兵,106,工作兵,255,None,255,None,255,None,255,None,255,None,255,None
2,a126d_ep.enp,155,3,106,工作兵,106,工作兵,106,工作兵,255,None,255,None,255,None,255,None,255,None
3,a126d_ep.enp,155,3,106,工作兵,106,工作兵,106,工作兵,106,工作兵,255,None,255,None,255,None,255,None
4,a126d_ep.enp,155,3,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a126d_ep.enp,155,3,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None,255,None
6,a126d_ep.enp,155,3,91,デ式レイバー,91,デ式レイバー,91,デ式レイバー,255,None,255,None,255,None,255,None,255,None
