Entry ID,[Filter],JP entry name,Width,Depth,Element ID,[Element name],Pad. #0,Pad. #1,Movement flags,Counter%,EXP,Gold,Pad. #2,Pad. #3,MAXHP,Unk. #0,Green,Red,Purple,Blue,Yellow,Silver,Poison,Unconscious,Stone,Sleep,Confusion,Silence,Fatigue,Revival,Weak,State #9,State #10,State #11,State #12,State #13,State #14,Unk. #1,Effect ID,[Effect name],State ID,[State name],State miss%,Pad. #4,Level,Will,Vigor,Agile,Quick,Attack,Defense,MagDef,Hit%,Dodge%,Pad. #5,Pad. #6,Item #0 prob.,Item #0 amount,Item #0 ID,[Item #0 name],Item #1 prob.,Item #1 amount,Item #1 ID,[Item #1 name],Item #2 prob.,Item #2 amount,Item #2 ID,[Item #2 name],Item #3 prob.,Item #3 amount,Item #3 ID,[Item #3 name]
185,*,リラ,1,1,0,Green,-1,-1,0xfc7,7,5223,2402,-1,-1,5086,18.0,10,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,43,338,149,10,126,266,409,488,72,57,-1,-1,100,1,246,ガツガツのキノコ,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
185,ebinit057.dat,リラ,1,1,0,Green,-1,-1,0xfc7,7,5223,2402,-1,-1,3994,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,43,219,122,10,126,266,244,488,72,57,-1,-1,0,1,246,ガツガツのキノコ,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
186,*,リラ,1,1,0,Green,-1,-1,0xfc7,8,6397,2741,-1,-1,5574,18.0,10,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,48,422,166,11,140,294,461,540,73,59,-1,-1,100,1,246,ガツガツのキノコ,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
186,ebinit058.dat,リラ,1,1,0,Green,-1,-1,0xfc7,8,6397,2741,-1,-1,4484,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,48,270,135,11,140,294,270,540,73,59,-1,-1,0,1,246,ガツガツのキノコ,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
187,*,リラ,1,1,0,Green,-1,-1,0xfc7,9,7676,3087,-1,-1,6085,18.0,10,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,53,549,186,12,153,323,524,592,74,60,-1,-1,100,1,246,ガツガツのキノコ,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
187,ebinit059.dat,リラ,1,1,0,Green,-1,-1,0xfc7,9,7676,3087,-1,-1,4987,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,53,308,148,12,153,323,296,592,74,60,-1,-1,0,1,246,ガツガツのキノコ,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
188,*,プラ,1,1,0,Green,-1,-1,0xfc7,10,5767,2993,-1,-1,4766,18.0,9,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,90,-1,35,113,100,15,154,312,302,302,100,5,-1,-1,100,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
188,ebinit060.dat,プラ,1,1,0,Green,-1,-1,0xfc7,10,5767,2993,-1,-1,3962,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,113,99,15,154,297,296,302,100,5,-1,-1,0,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
189,*,プラ,1,1,0,Green,-1,-1,0xfc7,11,6718,3303,-1,-1,5121,18.0,9,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,90,-1,38,134,129,16,166,339,453,325,101,6,-1,-1,100,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
189,ebinit061.dat,プラ,1,1,0,Green,-1,-1,0xfc7,11,6718,3303,-1,-1,4257,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,38,134,108,16,166,320,325,325,101,6,-1,-1,0,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
190,*,プラ,1,1,0,Green,-1,-1,0xfc7,12,8445,3831,-1,-1,5690,18.0,9,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,90,-1,43,168,145,17,186,383,507,364,102,7,-1,-1,100,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
190,ebinit062.dat,プラ,1,1,0,Green,-1,-1,0xfc7,12,8445,3831,-1,-1,4737,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,43,168,122,17,186,358,372,364,102,7,-1,-1,0,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
191,*,プラ,1,1,0,Green,-1,-1,0xfc7,13,10344,4372,-1,-1,6250,18.0,9,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,90,-1,48,203,157,18,205,429,544,403,103,8,-1,-1,100,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
191,ebinit063.dat,プラ,1,1,0,Green,-1,-1,0xfc7,13,10344,4372,-1,-1,4870,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,48,203,143,18,205,397,457,403,103,8,-1,-1,0,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
192,*,プラ,1,1,0,Green,-1,-1,0xfc7,14,12413,4924,-1,-1,6796,18.0,9,10,10,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,90,-1,53,233,173,19,225,473,601,442,104,9,-1,-1,100,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
192,ebinit064.dat,プラ,1,1,0,Green,-1,-1,0xfc7,14,12413,4924,-1,-1,5346,18.0,7,10,10,13,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,53,233,158,19,225,435,506,442,104,9,-1,-1,0,1,296,トロピカマンゴー,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
193,*,ダイコクヤ,3,3,3,Blue,-1,-1,0x7f0,20,12248,8950,-1,-1,17389,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,40,123,151,15,190,434,385,373,100,15,-1,-1,100,1,300,イワザールの神像,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
193,ebinit065.dat,ダイコクヤ,3,3,3,Blue,-1,-1,0x7c0,20,12248,8950,-1,-1,12843,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2700,-1,None,0,Poison,0,-1,40,123,149,15,190,427,373,373,100,15,-1,-1,0,1,301,キカザールの神像,0,2,291,黄金の花粉,-1,-1,-1,None,-1,-1,-1,None
194,*,ダイコクヤ,3,3,3,Blue,-1,-1,0x7f0,21,14000,9762,-1,-1,18707,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,43,138,158,16,236,477,394,398,101,16,-1,-1,100,1,300,イワザールの神像,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
194,ebinit066.dat,ダイコクヤ,3,3,3,Blue,-1,-1,0x7c0,21,14000,9762,-1,-1,13642,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2700,-1,None,0,Poison,0,-1,43,138,160,16,236,456,406,398,101,16,-1,-1,0,1,301,キカザールの神像,0,2,291,黄金の花粉,-1,-1,-1,None,-1,-1,-1,None
195,*,ダイコクヤ,3,3,3,Blue,-1,-1,0x7f0,22,17149,11139,-1,-1,22141,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,48,162,171,17,299,543,416,440,102,17,-1,-1,100,1,300,イワザールの神像,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
195,ebinit067.dat,ダイコクヤ,3,3,3,Blue,-1,-1,0x7c0,22,17149,11139,-1,-1,15019,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2700,-1,None,0,Poison,0,-1,48,162,179,17,299,513,457,440,102,17,-1,-1,0,1,301,キカザールの神像,0,2,291,黄金の花粉,-1,-1,-1,None,-1,-1,-1,None
196,*,ダイコクヤ,3,3,3,Blue,-1,-1,0x7f0,23,20579,12546,-1,-1,24098,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,53,187,188,18,369,608,460,483,103,18,-1,-1,100,1,300,イワザールの神像,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
196,ebinit068.dat,ダイコクヤ,3,3,3,Blue,-1,-1,0x7c0,23,20579,12546,-1,-1,16351,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2700,-1,None,0,Poison,0,-1,53,187,198,18,369,563,510,483,103,18,-1,-1,0,1,301,キカザールの神像,0,2,291,黄金の花粉,-1,-1,-1,None,-1,-1,-1,None
197,*,ダイコクヤ,3,3,3,Blue,-1,-1,0x7f0,24,24282,13979,-1,-1,26339,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,58,213,210,19,446,675,525,525,104,19,-1,-1,100,1,300,イワザールの神像,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
197,ebinit069.dat,ダイコクヤ,3,3,3,Blue,-1,-1,0x7c0,24,24282,13979,-1,-1,17655,35.0,10,11,9,9,11,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2700,-1,None,0,Poison,0,-1,58,213,218,19,446,623,565,525,104,19,-1,-1,0,1,301,キカザールの神像,0,2,291,黄金の花粉,-1,-1,-1,None,-1,-1,-1,None
198,*,ルピー,1,1,1,Red,-1,-1,0xc30,0,1955,2990,-1,-1,3071,12.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,15,249,57,9,82,184,100,167,95,15,-1,-1,100,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
198,ebinit070.dat,ルピー,1,1,1,Red,-1,-1,0xc00,0,864,1838,-1,-1,2276,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,10,72,49,9,60,136,106,123,95,15,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
199,*,ルピー,1,1,1,Red,-1,-1,0xc30,0,2787,3722,-1,-1,3647,12.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,18,252,67,10,95,217,117,193,100,20,-1,-1,100,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
199,ebinit071.dat,ルピー,1,1,1,Red,-1,-1,0xc00,0,1473,2518,-1,-1,2816,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,13,90,60,10,73,168,129,149,100,20,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
200,*,ルピー,1,1,1,Red,-1,-1,0xc30,0,4452,4994,-1,-1,4279,12.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,23,312,93,11,116,271,151,280,102,22,-1,-1,100,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
200,ebinit072.dat,ルピー,1,1,1,Red,-1,-1,0xc00,0,2787,3722,-1,-1,3453,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,18,120,86,11,95,221,172,228,102,22,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
201,*,ルピー,1,1,1,Red,-1,-1,0xc30,0,8773,7703,-1,-1,5676,12.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,33,432,137,12,159,379,192,444,104,23,-1,-1,100,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
201,ebinit073.dat,ルピー,1,1,1,Red,-1,-1,0xc00,0,4452,4994,-1,-1,4083,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,23,150,117,12,116,276,216,324,104,23,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
202,*,ルピー,1,1,1,Red,-1,-1,0xc30,0,12539,9703,-1,-1,6361,12.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,40,662,183,13,190,455,302,545,105,25,-1,-1,100,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
202,ebinit074.dat,ルピー,1,1,1,Red,-1,-1,0xc00,0,6452,6324,-1,-1,4606,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,28,180,142,13,138,331,261,396,105,25,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
203,*,ルピー,1,1,1,Red,-1,-1,0xc00,0,864,1838,-1,-1,2276,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,10,72,49,9,60,136,106,123,95,15,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
204,*,ルピー,1,1,1,Red,-1,-1,0xc00,0,1473,2518,-1,-1,2816,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,13,90,60,10,73,168,129,149,100,20,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
205,*,ルピー,1,1,1,Red,-1,-1,0xc00,0,2787,3722,-1,-1,3453,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,18,120,86,11,95,221,172,228,102,22,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
206,*,ルピー,1,1,1,Red,-1,-1,0xc00,0,4452,4994,-1,-1,4083,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,23,150,117,12,116,276,216,324,104,23,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
207,*,ルピー,1,1,1,Red,-1,-1,0xc00,0,6452,6324,-1,-1,4606,12.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1400,-1,None,0,Poison,0,-1,28,180,142,13,138,331,261,396,105,25,-1,-1,0,1,212,キャプテンハット,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
208,*,バーツ,1,1,1,Red,-1,-1,0xfc7,30,7454,644,-1,-1,4341,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,15,60,46,12,116,166,127,60,126,5,-1,-1,100,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
208,ebinit080.dat,バーツ,1,1,1,Red,-1,-1,0xfc7,30,3293,396,-1,-1,3151,22.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,10,44,44,12,85,146,134,44,126,5,-1,-1,0,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
209,*,バーツ,1,1,1,Red,-1,-1,0xfc7,31,10627,802,-1,-1,5079,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,18,70,54,13,142,234,149,70,127,6,-1,-1,100,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
209,ebinit081.dat,バーツ,1,1,1,Red,-1,-1,0xfc7,31,5616,542,-1,-1,3870,22.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,13,54,54,13,110,181,163,54,127,6,-1,-1,0,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
210,*,バーツ,1,1,1,Red,-1,-1,0xfc7,32,16980,1076,-1,-1,5776,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,23,86,75,14,184,308,216,86,128,7,-1,-1,100,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
210,ebinit082.dat,バーツ,1,1,1,Red,-1,-1,0xfc7,32,10627,802,-1,-1,4709,22.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,18,70,74,14,150,239,228,70,128,7,-1,-1,0,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
211,*,バーツ,1,1,1,Red,-1,-1,0xfc7,33,33457,1660,-1,-1,8031,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,33,118,97,15,253,403,272,118,129,8,-1,-1,100,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
211,ebinit083.dat,バーツ,1,1,1,Red,-1,-1,0xfc7,33,16980,1076,-1,-1,5855,22.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,23,86,91,15,184,300,280,86,129,8,-1,-1,0,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
212,*,バーツ,1,1,1,Red,-1,-1,0xfc7,34,47823,2091,-1,-1,8951,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,40,140,147,16,316,459,450,140,130,9,-1,-1,100,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
212,ebinit084.dat,バーツ,1,1,1,Red,-1,-1,0xfc7,34,24607,1363,-1,-1,6453,22.0,10,7,13,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,28,102,115,16,230,365,358,102,130,9,-1,-1,0,1,260,パワワの種,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
213,*,バイス,1,1,3,Blue,-1,-1,0xfc7,10,6829,2066,-1,-1,6757,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,124,107,15,105,481,380,156,100,12,-1,-1,100,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
213,ebinit085.dat,バイス,1,1,6,Neutral,-1,-1,0xfc7,10,6829,2066,-1,-1,4276,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,124,92,15,105,378,305,156,100,12,-1,-1,0,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
214,*,バイス,1,1,3,Blue,-1,-1,0xfc7,11,7955,2281,-1,-1,7392,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,38,134,116,16,114,525,413,168,101,13,-1,-1,100,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
214,ebinit086.dat,バイス,1,1,6,Neutral,-1,-1,0xfc7,11,7955,2281,-1,-1,4906,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,38,134,99,16,114,408,329,168,101,13,-1,-1,0,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
215,*,バイス,1,1,3,Blue,-1,-1,0xfc7,12,10000,2645,-1,-1,8260,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,43,150,127,17,131,579,451,188,102,14,-1,-1,100,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
215,ebinit087.dat,バイス,1,1,6,Neutral,-1,-1,0xfc7,12,10000,2645,-1,-1,5624,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,43,150,112,17,131,460,372,188,102,14,-1,-1,0,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
216,*,バイス,1,1,3,Blue,-1,-1,0xfc7,13,12250,3019,-1,-1,8290,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,48,166,140,18,147,632,495,208,103,15,-1,-1,100,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
216,ebinit088.dat,バイス,1,1,6,Neutral,-1,-1,0xfc7,13,12250,3019,-1,-1,6416,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,48,166,123,18,147,513,411,208,103,15,-1,-1,0,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
217,*,バイス,1,1,3,Blue,-1,-1,0xfc7,15,14699,3400,-1,-1,9643,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,53,182,182,20,164,798,638,273,105,20,-1,-1,100,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
217,ebinit089.dat,バイス,1,1,6,Neutral,-1,-1,0xfc7,15,14699,3400,-1,-1,7025,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,53,182,145,20,164,568,456,273,105,20,-1,-1,0,1,71,まぐろかとらす,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
218,*,アニタ,1,1,1,Red,-1,-1,0xfc7,8,5918,1852,-1,-1,6241,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,35,278,97,10,140,403,333,249,80,10,-1,-1,100,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
218,ebinit090.dat,アニタ,1,1,6,Neutral,-1,-1,0xfc7,8,5918,1852,-1,-1,3644,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,278,82,10,140,329,243,249,80,10,-1,-1,0,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
219,*,アニタ,1,1,1,Red,-1,-1,0xfc7,9,6895,2045,-1,-1,6737,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,38,308,105,11,166,443,362,268,81,11,-1,-1,100,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
219,ebinit091.dat,アニタ,1,1,6,Neutral,-1,-1,0xfc7,9,6895,2045,-1,-1,4086,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,38,308,88,11,166,354,262,268,81,11,-1,-1,0,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
220,*,アニタ,1,1,1,Red,-1,-1,0xfc7,10,8667,2372,-1,-1,7677,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,43,358,119,12,203,472,413,304,82,12,-1,-1,100,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
220,ebinit092.dat,アニタ,1,1,6,Neutral,-1,-1,0xfc7,10,8667,2372,-1,-1,4714,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,43,358,100,12,203,399,297,304,82,12,-1,-1,0,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
221,*,アニタ,1,1,1,Red,-1,-1,0xfc7,10,10616,2706,-1,-1,8657,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,48,408,132,12,224,523,461,336,82,12,-1,-1,100,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
221,ebinit093.dat,アニタ,1,1,6,Neutral,-1,-1,0xfc7,10,10616,2706,-1,-1,5221,18.0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,48,408,110,12,224,441,328,336,82,12,-1,-1,0,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
222,*,アニタ,1,1,1,Red,-1,-1,0xfc7,12,12739,3048,-1,-1,9314,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,53,458,153,14,307,608,547,373,85,15,-1,-1,100,1,72,ぐるぐるめらん,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
