Entry ID,[Filter],[EC ID],[EC JP Name],[EC EU Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
4,MG022.std,22,ベルハウンド,Ferlith,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MG022.std,22,ベルハウンド,Ferlith,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MG022.std,22,ベルハウンド,Ferlith,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MG022.std,22,ベルハウンド,Ferlith,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MG022.std,22,ベルハウンド,Ferlith,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.30
9,MG022.std,22,ベルハウンド,Ferlith,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MG022.std,22,ベルハウンド,Ferlith,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,MG022.std,22,ベルハウンド,Ferlith,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MG022.std,22,ベルハウンド,Ferlith,32,Knockdown,1,10,12,Revive,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
13,MG022.std,22,ベルハウンド,Ferlith,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,181,Blast Breath,0,5.00,1.00
14,MG022.std,22,ベルハウンド,Ferlith,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,184,Frost Breath,0,5.00,1.00
15,MG022.std,22,ベルハウンド,Ferlith,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,64,Terrible Bite,0,5.00,1.00
0,mg023.std,151,ガルシアン,Galcian,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mg023.std,151,ガルシアン,Galcian,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mg023.std,151,ガルシアン,Galcian,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mg023.std,151,ガルシアン,Galcian,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.30
4,mg023.std,151,ガルシアン,Galcian,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,mg023.std,151,ガルシアン,Galcian,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mg023.std,151,ガルシアン,Galcian,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.30
7,mg023.std,151,ガルシアン,Galcian,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mg023.std,151,ガルシアン,Galcian,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,mg023.std,151,ガルシアン,Galcian,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mg023.std,151,ガルシアン,Galcian,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,mg023.std,151,ガルシアン,Galcian,14,Defeat,1,8,11,Defeat,0b10011000000000000000000000000000,-1,None,0,5.00,0.70
12,mg023.std,151,ガルシアン,Galcian,26,Victory 1,1,8,12,Revive,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
13,mg023.std,151,ガルシアン,Galcian,21,Cast Magic,1,8,13,Focus,0b10001010001000000000000000000000,-1,None,0,0.90,1.00
14,mg023.std,151,ガルシアン,Galcian,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,mg023.std,151,ガルシアン,Galcian,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,23,Terminal,0,0.90,1.00
16,mg023.std,151,ガルシアン,Galcian,29,Exec S-Move,1,8,16,Magic,0b10001010001000000000000000000000,24,Devolver,0,0.90,1.00
17,mg023.std,151,ガルシアン,Galcian,29,Exec S-Move,1,8,17,Victory 1,0b10001000000000000000000000000000,65,Neglora,0,5.00,1.00
18,mg023.std,151,ガルシアン,Galcian,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,18,Eternes,0,5.00,1.00
19,mg023.std,151,ガルシアン,Galcian,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
20,mg023.std,151,ガルシアン,Galcian,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,34,Electrum,0,5.00,1.00
21,mg023.std,151,ガルシアン,Galcian,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,35,Electrulen,0,5.00,1.00
22,mg023.std,151,ガルシアン,Galcian,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,9,Sacrulen,0,5.00,1.00
23,mg023.std,151,ガルシアン,Galcian,30,Silver Nightmare,1,8,23,Increm,0b10001000000000000000000000000000,0,???,0,5.00,0.90
0,mg024.std,152,ラミレス,Ramirez,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mg024.std,152,ラミレス,Ramirez,6,Approach,1,8,1,Idle 2 (Injured),0b10000001000000000000000000000000,-1,None,0,5.00,2.00
2,mg024.std,152,ラミレス,Ramirez,4,Close Attack,1,8,2,Approach,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
3,mg024.std,152,ラミレス,Ramirez,8,Critical Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,mg024.std,152,ラミレス,Ramirez,9,Take Damage 1,1,11,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
5,mg024.std,152,ラミレス,Ramirez,5,Ranged Attack,1,8,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
6,mg024.std,152,ラミレス,Ramirez,10,Take Damage 2,1,12,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
7,mg024.std,152,ラミレス,Ramirez,11,Take Damage 3,1,10,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mg024.std,152,ラミレス,Ramirez,13,Dodge,1,8,8,Take Damage 3,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
9,mg024.std,152,ラミレス,Ramirez,26,Victory 1,1,8,9,Guard,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
10,mg024.std,152,ラミレス,Ramirez,21,Cast Magic,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
11,mg024.std,152,ラミレス,Ramirez,32,Knockdown,1,10,11,Defeat,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
12,mg024.std,152,ラミレス,Ramirez,29,Exec S-Move,1,8,12,Revive,0b10001000001000000000000000000000,43,Silver Eclipse,0,5.00,1.00
13,mg024.std,152,ラミレス,Ramirez,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,45,Turn Recovery,0,0.00,1.00
14,mg024.std,152,ラミレス,Ramirez,24,Exec Magic/S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
15,mg024.std,152,ラミレス,Ramirez,24,Exec Magic/S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,5,Drilnos,0,5.00,1.00
16,mg024.std,152,ラミレス,Ramirez,24,Exec Magic/S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,9,Sacrulen,0,5.00,1.00
17,mg024.std,152,ラミレス,Ramirez,30,Silver Nightmare,1,8,17,Victory 1,0b10001000000000000000000000000000,0,???,0,5.00,0.80
0,MG025.std,25,イアールト,Salamander,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MG025.std,25,イアールト,Salamander,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,1,8.00,1.00
2,MG025.std,25,イアールト,Salamander,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,MG025.std,25,イアールト,Salamander,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MG025.std,25,イアールト,Salamander,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,MG025.std,25,イアールト,Salamander,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MG025.std,25,イアールト,Salamander,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
7,MG025.std,25,イアールト,Salamander,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MG025.std,25,イアールト,Salamander,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MG025.std,25,イアールト,Salamander,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.60
10,MG025.std,25,イアールト,Salamander,14,Defeat,1,8,10,Dodge,0b10011000001000000000000000000000,-1,None,0,5.00,0.70
11,MG025.std,25,イアールト,Salamander,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MG025.std,25,イアールト,Salamander,21,Cast Magic,1,8,12,Revive,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
13,MG025.std,25,イアールト,Salamander,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
14,MG025.std,25,イアールト,Salamander,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000010000000000000000000,90,Silver Eclipse,0,5.00,1.00
15,MG025.std,25,イアールト,Salamander,29,Exec S-Move,1,8,15,Run,0b10001000001010000000000000000000,48,Silver Tundra,0,5.00,1.00
16,MG025.std,25,イアールト,Salamander,29,Exec S-Move,1,8,16,Magic,0b10001000000010000000000000000000,94,Lunar Blessing,0,0.00,1.00
17,MG025.std,25,イアールト,Salamander,29,Exec S-Move,1,8,17,Victory 1,0b10001000001010000000000000000000,46,Destruction,0,0.00,1.00
18,MG025.std,25,イアールト,Salamander,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
19,MG025.std,25,イアールト,Salamander,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,5,Drilnos,0,5.00,1.00
20,MG025.std,25,イアールト,Salamander,30,Silver Nightmare,1,8,20,Use Item 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,mg026.std,154,ラプラタヌス,Eliminator,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mg026.std,154,ラプラタヌス,Eliminator,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mg026.std,154,ラプラタヌス,Eliminator,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
3,mg026.std,154,ラプラタヌス,Eliminator,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
4,mg026.std,154,ラプラタヌス,Eliminator,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,mg026.std,154,ラプラタヌス,Eliminator,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mg026.std,154,ラプラタヌス,Eliminator,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.90
7,mg026.std,154,ラプラタヌス,Eliminator,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mg026.std,154,ラプラタヌス,Eliminator,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
9,mg026.std,154,ラプラタヌス,Eliminator,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
10,mg026.std,154,ラプラタヌス,Eliminator,14,Defeat,1,8,10,Dodge,0b10011000000000000000000000000000,-1,None,0,5.00,1.00
11,mg026.std,154,ラプラタヌス,Eliminator,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
12,mg026.std,154,ラプラタヌス,Eliminator,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mg026.std,154,ラプラタヌス,Eliminator,32,Knockdown,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
14,mg026.std,154,ラプラタヌス,Eliminator,30,Silver Nightmare,1,8,14,Widthdraw,0b10001000000000000000000000000000,0,???,0,5.00,1.00
15,mg026.std,154,ラプラタヌス,Eliminator,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,99,Blaster,0,5.00,1.00
16,mg026.std,154,ラプラタヌス,Eliminator,29,Exec S-Move,1,8,16,Magic,0b10001000000000000000000000000000,9,Target Search,0,5.00,0.80
17,mg026.std,154,ラプラタヌス,Eliminator,29,Exec S-Move,1,8,6,Ranged Attack,0b10001000000000000000000000000000,31,Laser Blast,0,5.00,0.90
18,mg026.std,154,ラプラタヌス,Eliminator,29,Exec S-Move,1,8,6,Ranged Attack,0b10001000000000000000000000000000,32,Crypt Laser,0,5.00,0.90
0,MG027.std,27,コロガス,Oestrus,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MG027.std,27,コロガス,Oestrus,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MG027.std,27,コロガス,Oestrus,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.50
3,MG027.std,27,コロガス,Oestrus,4,Close Attack,1,8,3,Close Attack,0b10001110001000000000000000000000,-1,None,0,5.00,1.30
4,MG027.std,27,コロガス,Oestrus,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MG027.std,27,コロガス,Oestrus,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.50
6,MG027.std,27,コロガス,Oestrus,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,0.90
7,MG027.std,27,コロガス,Oestrus,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MG027.std,27,コロガス,Oestrus,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.20
9,MG027.std,27,コロガス,Oestrus,12,Guard,1,8,9,Guard,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
10,MG027.std,27,コロガス,Oestrus,13,Dodge,1,8,10,Dodge,0b10001010001000000000000000000000,-1,None,0,0.00,1.30
11,MG027.std,27,コロガス,Oestrus,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MG027.std,27,コロガス,Oestrus,21,Cast Magic,1,8,12,Revive,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
13,MG027.std,27,コロガス,Oestrus,32,Knockdown,1,10,13,Focus,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
14,MG027.std,27,コロガス,Oestrus,29,Exec S-Move,1,8,14,Widthdraw,0b10001010001000000000000000000000,63,Digest,0,0.90,0.90
15,MG027.std,27,コロガス,Oestrus,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,182,Loqua Spray,0,5.00,1.00
16,MG027.std,27,コロガス,Oestrus,24,Exec Magic/S-Move,1,8,12,Revive,0b10001010001000000000000000000000,8,Sacrum,0,0.90,1.00
0,mg028.std,156,ウォン三兄弟,Furiosus,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,1.00,1.10
1,mg028.std,156,ウォン三兄弟,Furiosus,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,4.00,1.00
2,mg028.std,156,ウォン三兄弟,Furiosus,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mg028.std,156,ウォン三兄弟,Furiosus,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.30
4,mg028.std,156,ウォン三兄弟,Furiosus,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
5,mg028.std,156,ウォン三兄弟,Furiosus,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,10.00,1.40
6,mg028.std,156,ウォン三兄弟,Furiosus,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,0.90,1.40
7,mg028.std,156,ウォン三兄弟,Furiosus,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,10.00,1.20
8,mg028.std,156,ウォン三兄弟,Furiosus,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.30
9,mg028.std,156,ウォン三兄弟,Furiosus,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
10,mg028.std,156,ウォン三兄弟,Furiosus,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.10
11,mg028.std,156,ウォン三兄弟,Furiosus,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mg028.std,156,ウォン三兄弟,Furiosus,21,Cast Magic,1,8,12,Revive,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
13,mg028.std,156,ウォン三兄弟,Furiosus,32,Knockdown,1,10,13,Focus,0b10001000000000000000000000000000,-1,None,0,0.00,0.90
14,mg028.std,156,ウォン三兄弟,Furiosus,24,Exec Magic/S-Move,1,8,12,Revive,0b10001000000000000000000000000000,24,Pyres,0,5.00,1.00
0,mg029.std,157,ラミレス,Ramirez,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mg029.std,157,ラミレス,Ramirez,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,1,8.50,1.00
2,mg029.std,157,ラミレス,Ramirez,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,mg029.std,157,ラミレス,Ramirez,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mg029.std,157,ラミレス,Ramirez,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.60
5,mg029.std,157,ラミレス,Ramirez,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mg029.std,157,ラミレス,Ramirez,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mg029.std,157,ラミレス,Ramirez,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mg029.std,157,ラミレス,Ramirez,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mg029.std,157,ラミレス,Ramirez,13,Dodge,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mg029.std,157,ラミレス,Ramirez,21,Cast Magic,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
11,mg029.std,157,ラミレス,Ramirez,32,Knockdown,1,10,11,Defeat,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
12,mg029.std,157,ラミレス,Ramirez,29,Exec S-Move,1,8,12,Revive,0b10001000000010000000000000000000,83,Silver Nightmare,0,0.00,1.00
13,mg029.std,157,ラミレス,Ramirez,29,Exec S-Move,1,8,13,Focus,0b10001010000010000000000000000000,84,Silver Binds,0,0.00,1.00
14,mg029.std,157,ラミレス,Ramirez,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000010000000000000000000,86,Destruction,0,0.00,1.00
15,mg029.std,157,ラミレス,Ramirez,24,Exec Magic/S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,18,Eternes,0,5.00,1.00
16,mg029.std,157,ラミレス,Ramirez,24,Exec Magic/S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
17,mg029.std,157,ラミレス,Ramirez,24,Exec Magic/S-Move,1,8,10,Dodge,0b10001000000000000000000000000000,5,Drilnos,0,5.00,1.00
18,mg029.std,157,ラミレス,Ramirez,30,Silver Nightmare,1,8,0,Idle 1,0b10001000000000000000000000000000,0,???,0,5.00,1.00
0,MG030.std,30,エルモック,Loopalon,2,Idle 1,1,8,0,Idle 1,0b10010000101000000000000000000000,-1,None,0,5.00,1.00
1,MG030.std,30,エルモック,Loopalon,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,-1,None,1,5.00,1.00
2,MG030.std,30,エルモック,Loopalon,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MG030.std,30,エルモック,Loopalon,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MG030.std,30,エルモック,Loopalon,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MG030.std,30,エルモック,Loopalon,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MG030.std,30,エルモック,Loopalon,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
7,MG030.std,30,エルモック,Loopalon,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
8,MG030.std,30,エルモック,Loopalon,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
9,MG030.std,30,エルモック,Loopalon,12,Guard,1,8,9,Guard,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
10,MG030.std,30,エルモック,Loopalon,13,Dodge,1,8,10,Dodge,0b10001000001000000000000000000000,-1,None,0,0.00,1.20
11,MG030.std,30,エルモック,Loopalon,14,Defeat,1,8,11,Defeat,0b10011000001000000000000000000000,-1,None,0,5.00,0.30
12,MG030.std,30,エルモック,Loopalon,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MG030.std,30,エルモック,Loopalon,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,MG030.std,30,エルモック,Loopalon,32,Knockdown,1,10,14,Widthdraw,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
15,MG030.std,30,エルモック,Loopalon,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,302,Tempest Dance,0,5.00,1.00
16,MG030.std,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000001000000000000000000000,17,Eterni,0,5.00,1.00
17,MG030.std,30,エルモック,Loopalon,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000001000000000000000000000,20,Wevli,0,5.00,1.00
18,MG030.std,30,エルモック,Loopalon,30,Silver Nightmare,1,8,18,Victory 2,0b10001010001000000000000000000000,0,???,0,5.00,1.00
0,MG035.std,35,クチュ,Que'lak,2,Idle 1,1,8,0,Idle 1,0b10010000101000000000000000000000,-1,None,0,5.00,1.00
1,MG035.std,35,クチュ,Que'lak,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,-1,None,1,5.00,1.00
2,MG035.std,35,クチュ,Que'lak,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MG035.std,35,クチュ,Que'lak,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MG035.std,35,クチュ,Que'lak,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MG035.std,35,クチュ,Que'lak,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MG035.std,35,クチュ,Que'lak,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
7,MG035.std,35,クチュ,Que'lak,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
8,MG035.std,35,クチュ,Que'lak,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
9,MG035.std,35,クチュ,Que'lak,12,Guard,1,8,9,Guard,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
10,MG035.std,35,クチュ,Que'lak,13,Dodge,1,8,10,Dodge,0b10001000001000000000000000000000,-1,None,0,0.00,1.20
11,MG035.std,35,クチュ,Que'lak,14,Defeat,1,8,11,Defeat,0b10011000001000000000000000000000,-1,None,0,5.00,0.30
12,MG035.std,35,クチュ,Que'lak,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MG035.std,35,クチュ,Que'lak,21,Cast Magic,1,8,13,Focus,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
14,MG035.std,35,クチュ,Que'lak,32,Knockdown,1,10,14,Widthdraw,0b10001010001000000000000000000000,-1,None,0,0.00,1.00
15,MG035.std,35,クチュ,Que'lak,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,303,Tempest Dance,0,5.00,1.00
16,MG035.std,35,クチュ,Que'lak,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000001000000000000000000000,17,Eterni,0,5.00,1.00
17,MG035.std,35,クチュ,Que'lak,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000001000000000000000000000,21,Wevles,0,5.00,1.00
18,MG035.std,35,クチュ,Que'lak,30,Silver Nightmare,1,8,18,Victory 2,0b10001010001000000000000000000000,0,???,0,5.00,1.00
0,MG040.std,40,ラフレシア,Roseln,2,Idle 1,1,8,0,Idle 1,0b10010000101000000000000000000000,-1,None,0,5.00,1.00
1,MG040.std,40,ラフレシア,Roseln,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,-1,None,1,5.00,1.00
2,MG040.std,40,ラフレシア,Roseln,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MG040.std,40,ラフレシア,Roseln,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MG040.std,40,ラフレシア,Roseln,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MG040.std,40,ラフレシア,Roseln,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
