Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
3412,0x353ee0,11,Shift_JIS,FAKE RESET,"""FAKE RESET"""
3413,0x353eec,10,Shift_JIS,FAKE WAIT,"""FAKE WAIT"""
3414,0x353ef8,12,Shift_JIS,ATK CANCEL2,"""ATK CANCEL2"""
3415,0x353f04,4,Shift_JIS,ABG,"""ABG"""
3416,0x353f08,12,Shift_JIS,M%c%03d.MLD,"""M%c%03d.MLD"""
3417,0x353f14,18,Shift_JIS,E%02d%03d%02d.MLD,"""E%02d%03d%02d.MLD"""
3418,0x353f28,18,Shift_JIS,Error: tasSetTask,"""Error: tasSetTask"""
3419,0x353f3c,24,Shift_JIS,Error: tasSetTask align,"""Error: tasSetTask align"""
3420,0x353f54,13,Shift_JIS,E99%02d%02d0,"""E99%02d%02d0"""
3421,0x353f64,13,Shift_JIS,E99%02d%02d1,"""E99%02d%02d1"""
3422,0x353f74,11,Shift_JIS,Do nothing,"""Do nothing"""
3423,0x353f80,14,Shift_JIS,Direct Attack,"""Direct Attack"""
3424,0x353f90,13,Shift_JIS,Critical Hit,"""Critical Hit"""
3425,0x353fa0,16,Shift_JIS,Distance Attack,"""Distance Attack"""
3426,0x353fb0,6,Shift_JIS,Focus,"""Focus"""
3427,0x353fb8,4,Shift_JIS,Run,"""Run"""
3428,0x353fbc,15,Shift_JIS,Counter Attack,"""Counter Attack"""
3429,0x353fcc,17,Shift_JIS,Distance Counter,"""Distance Counter"""
3430,0x353fe0,14,Shift_JIS,Magic failure,"""Magic failure"""
3431,0x353ff0,15,Shift_JIS,S.Move failure,"""S.Move failure"""
3432,0x354000,17,Shift_JIS,ENEMY DATA ERROR,"""ENEMY DATA ERROR"""
3433,0x354014,38,Shift_JIS,CONFUSION ENEMY KANSETSU TARGET ERROR,"""CONFUSION ENEMY KANSETSU TARGET ERROR"""
3434,0x35403c,36,Shift_JIS,ENEMY KANSETSU TARGET(PLAYER) ERROR,"""ENEMY KANSETSU TARGET(PLAYER) ERROR"""
3435,0x354060,16,Shift_JIS,Where is AIKA ?,"""Where is AIKA ?"""
3436,0x35419c,44,Shift_JIS,Memory Allocate Error(bGetModelPolygonData),"""Memory Allocate Error(bGetModelPolygonData)"""
3437,0x3541c8,11,Shift_JIS,0123456789,"""0123456789"""
3438,0x3541d3,7,Shift_JIS,abgABG,"""abgABG"""
3439,0x3541dc,13,Shift_JIS,E99%02d%02d0,"""E99%02d%02d0"""
3440,0x3541ec,13,Shift_JIS,E99%02d%02d1,"""E99%02d%02d1"""
3441,0x3541fc,11,Shift_JIS,E99%02d001,"""E99%02d001"""
3442,0x354210,14,Shift_JIS,E99%02d%02d%d,"""E99%02d%02d%d"""
3443,0x354220,12,Shift_JIS,E99%02d00%d,"""E99%02d00%d"""
3444,0x3542cc,14,Shift_JIS,s%02d%02d.mld,"""s%02d%02d.mld"""
3445,0x3542dc,14,Shift_JIS,s%03d%02d.mld,"""s%03d%02d.mld"""
3446,0x3542ec,9,Shift_JIS,\\battle\\,"""\\battle\\"""
3447,0x3542f8,10,Shift_JIS,s%03d.sml,"""s%03d.sml"""
3448,0x354304,3,Shift_JIS,rb,"""rb"""
3449,0x354308,10,Shift_JIS,s%03d.sst,"""s%03d.sst"""
3450,0x354320,12,Shift_JIS,stsicon.mld,"""stsicon.mld"""
3451,0x35432c,5,Shift_JIS,NJCM,"""NJCM"""
3452,0x354334,13,Shift_JIS,\\aresnew.mlt,"""\\aresnew.mlt"""
3453,0x354348,3,Shift_JIS,Ｅ,"""\x82d"""
3454,0x35434c,4,Shift_JIS,%2d,"""%2d"""
3455,0x354350,9,Shift_JIS,\\battle\\,"""\\battle\\"""
3456,0x35435c,12,Shift_JIS,stsicon.mld,"""stsicon.mld"""
3457,0x35436c,3,Shift_JIS,%d,"""%d"""
3458,0x354370,9,Shift_JIS,ts001010,"""ts001010"""
3459,0x35437c,9,Shift_JIS,ts001033,"""ts001033"""
3460,0x354388,9,Shift_JIS,ts001020,"""ts001020"""
3461,0x354394,9,Shift_JIS,ts001026,"""ts001026"""
3462,0x3543a0,9,Shift_JIS,ts001027,"""ts001027"""
3463,0x3543b8,22,Shift_JIS,\\battle\\btlcursor.mld,"""\\battle\\btlcursor.mld"""
3464,0x3543d0,10,Shift_JIS,\\SOUND\\%s,"""\\SOUND\\%s"""
3465,0x3543dc,8,Shift_JIS,\\SOUND\\,"""\\SOUND\\"""
3466,0x3543e4,5,Shift_JIS,.P04,""".P04"""
3467,0x3543ec,10,Shift_JIS,KO%04dS%s,"""KO%04dS%s"""
3468,0x3543f8,8,Shift_JIS,%03dS%s,"""%03dS%s"""
3469,0x354400,12,Shift_JIS,B702%04dS%s,"""B702%04dS%s"""
3470,0x35440c,7,Shift_JIS,%3dS%s,"""%3dS%s"""
3471,0x354414,10,Shift_JIS,B702%dS%s,"""B702%dS%s"""
3472,0x354420,19,Shift_JIS,\\SOUND\\STV%02d.MLT,"""\\SOUND\\STV%02d.MLT"""
3473,0x354434,12,Shift_JIS,STV%02d.MLT,"""STV%02d.MLT"""
3474,0x354440,32,Shift_JIS,ストリーム再生失敗(%d)“%d”“%d” ,"""\x83X\x83g\x83\x8A\x81[\x83\x80\x8D\xC4\x90\xB6\x8E\xB8\x94s(%d)[%d][%d] """
3475,0x354460,10,Shift_JIS,CR000.MLT,"""CR000.MLT"""
3476,0x35446c,10,Shift_JIS,CR101.MLT,"""CR101.MLT"""
3477,0x354478,10,Shift_JIS,CR100.MLT,"""CR100.MLT"""
3478,0x354484,11,Shift_JIS,CR%03d.MLT,"""CR%03d.MLT"""
3479,0x354490,13,Shift_JIS,B7000000.MLT,"""B7000000.MLT"""
3480,0x3544b8,9,Shift_JIS,\\BCHARA\\,"""\\BCHARA\\"""
3481,0x3544c4,5,Shift_JIS,%s%s,"""%s%s"""
3482,0x3544cc,15,Shift_JIS,\\BCHARA\\%s.STD,"""\\BCHARA\\%s.STD"""
3483,0x3544dc,16,Shift_JIS,\\BCHARA\\%s0.STD,"""\\BCHARA\\%s0.STD"""
3484,0x3544ec,15,Shift_JIS,F05000%02X.MLK,"""F05000%02X.MLK"""
3485,0x3544fc,9,Shift_JIS,\\BEFF\\%s,"""\\BEFF\\%s"""
3486,0x354508,19,Shift_JIS,ファイナ武器番号%d,"""\x83t\x83@\x83C\x83i\x95\x90\x8A\xED\x94\xD4\x8D\x86%d"""
3487,0x35451c,19,Shift_JIS,ペット番号エラー：,"""\x83y\x83b\x83g\x94\xD4\x8D\x86\x83G\x83\x89\x81[\x81F"""
3488,0x354530,26,Shift_JIS,３コンBボタンで復帰します,"""\x82R\x83R\x83\x93B\x83{\x83^\x83\x93\x82\xC5\x95\x9C\x8BA\x82\xB5\x82\xDC\x82\xB7"""
3489,0x354550,11,Shift_JIS,MA%03d.MLD,"""MA%03d.MLD"""
3490,0x35455c,7,Shift_JIS,%s.STD,"""%s.STD"""
3491,0x354564,8,Shift_JIS,%s0.STD,"""%s0.STD"""
3492,0x354570,5,Shift_JIS,.STD,""".STD"""
3493,0x354578,9,Shift_JIS,%s%s.STD,"""%s%s.STD"""
3494,0x354584,3,Shift_JIS,rb,"""rb"""
3495,0x354588,6,Shift_JIS,0.STD,"""0.STD"""
3496,0x354590,11,Shift_JIS,DEAD CHARA,"""DEAD CHARA"""
3497,0x35459c,18,Shift_JIS,%d:%s “%d” CHANGE,"""%d:%s [%d] CHANGE"""
3498,0x3545b0,22,Shift_JIS,%d:%s “%d” NOT FOUND!,"""%d:%s [%d] NOT FOUND!"""
3499,0x3545c8,7,Shift_JIS,UNLOCK,"""UNLOCK"""
3500,0x3545d0,7,Shift_JIS,LOCKED,"""LOCKED"""
3501,0x3545d8,9,Shift_JIS,tw010003,"""tw010003"""
3502,0x3545e4,9,Shift_JIS,tw010000,"""tw010000"""
3503,0x3545f0,9,Shift_JIS,tw010001,"""tw010001"""
3504,0x3545fc,9,Shift_JIS,tw010004,"""tw010004"""
3505,0x354608,9,Shift_JIS,tw010002,"""tw010002"""
3506,0x354614,9,Shift_JIS,tw010005,"""tw010005"""
3507,0x354660,10,Shift_JIS,MA010.MLD,"""MA010.MLD"""
3508,0x35466c,10,Shift_JIS,MA011.MLD,"""MA011.MLD"""
3509,0x354678,10,Shift_JIS,MA012.MLD,"""MA012.MLD"""
3510,0x354684,10,Shift_JIS,MA013.MLD,"""MA013.MLD"""
3511,0x354690,10,Shift_JIS,MA014.MLD,"""MA014.MLD"""
3512,0x35469c,10,Shift_JIS,MA015.MLD,"""MA015.MLD"""
3513,0x3546a8,10,Shift_JIS,MA016.MLD,"""MA016.MLD"""
3514,0x3546b4,10,Shift_JIS,MA017.MLD,"""MA017.MLD"""
3515,0x3546c0,10,Shift_JIS,MA018.MLD,"""MA018.MLD"""
3516,0x3546cc,10,Shift_JIS,MA019.MLD,"""MA019.MLD"""
3517,0x3546d8,10,Shift_JIS,MA020.MLD,"""MA020.MLD"""
3518,0x3546e4,10,Shift_JIS,MA021.MLD,"""MA021.MLD"""
3519,0x3546f0,10,Shift_JIS,MA022.MLD,"""MA022.MLD"""
3520,0x3546fc,10,Shift_JIS,MA023.MLD,"""MA023.MLD"""
3521,0x354708,10,Shift_JIS,MA024.MLD,"""MA024.MLD"""
3522,0x354714,10,Shift_JIS,MA025.MLD,"""MA025.MLD"""
3523,0x35475c,229,Shift_JIS,"\n--------------------------------------------------\n Shinobi Library for Dreamcast Version 1.70\n Copyright (C) 1998, 1999, 2000 SEGA\n--------------------------------------------------\nShinobi Ver 1.70 Build:Jun 26 2000 10:53:18\n","""\n--------------------------------------------------\n Shinobi Library for Dreamcast Version 1.70\n Copyright (C) 1998, 1999, 2000 SEGA\n--------------------------------------------------\nShinobi Ver 1.70 Build:Jun 26 2000 10:53:18\n"""
3524,0x354848,72,Shift_JIS,Lib Handle StartLib Handle End  \nov Ver.1.00Build:Apr 23 1999 22:13:01\n,"""Lib Handle StartLib Handle End  \nov Ver.1.00Build:Apr 23 1999 22:13:01\n"""
3525,0x354918,6,Shift_JIS,CD001,"""CD001"""
3526,0x354920,43,Shift_JIS,\ngdFs Ver 1.10 Build:Jun 26 2000 10:49:30\n,"""\ngdFs Ver 1.10 Build:Jun 26 2000 10:49:30\n"""
3527,0x35494c,9,Shift_JIS,SUPPORT:,"""SUPPORT:"""
3528,0x354958,9,Shift_JIS,ON     :,"""ON     :"""
3529,0x354964,9,Shift_JIS,OFF    :,"""OFF    :"""
3530,0x354970,9,Shift_JIS,PRESS  :,"""PRESS  :"""
3531,0x35497c,9,Shift_JIS,RELEASE:,"""RELEASE:"""
3532,0x354988,9,Shift_JIS,R      :,"""R      :"""
3533,0x354994,9,Shift_JIS,L      :,"""L      :"""
3534,0x3549a0,9,Shift_JIS,X1     :,"""X1     :"""
3535,0x3549ac,9,Shift_JIS,Y1     :,"""Y1     :"""
3536,0x3549b8,9,Shift_JIS,X2     :,"""X2     :"""
3537,0x3549c4,9,Shift_JIS,Y2     :,"""Y2     :"""
3538,0x3549d0,41,Shift_JIS,\npd Ver 1.50 Build:Jul 30 1999 15:01:33\n,"""\npd Ver 1.50 Build:Jul 30 1999 15:01:33\n"""
3539,0x354a04,12,Shift_JIS,(no device),"""(no device)"""
3540,0x354a24,46,Shift_JIS,\nsyCache Ver 2.01 Build:Mar 01 2000 22:08:51\n,"""\nsyCache Ver 2.01 Build:Mar 01 2000 22:08:51\n"""
3541,0x354a68,47,Shift_JIS,\nsyMalloc Ver 2.01 Build:Apr 27 2000 09:52:59\n,"""\nsyMalloc Ver 2.01 Build:Apr 27 2000 09:52:59\n"""
3542,0x354afc,44,Shift_JIS,\nsyRtc Ver 1.02 Build:May 31 1999 09:05:20\n,"""\nsyRtc Ver 1.02 Build:May 31 1999 09:05:20\n"""
3543,0x354b28,43,Shift_JIS,\nsyHw Ver 1.07 Build:Apr 26 1999 16:55:31\n,"""\nsyHw Ver 1.07 Build:Apr 26 1999 16:55:31\n"""
3544,0x354e38,44,Shift_JIS,\nsyTmr Ver 1.04 Build:Apr 26 1999 14:43:51\n,"""\nsyTmr Ver 1.04 Build:Apr 26 1999 14:43:51\n"""
3545,0x354e68,44,Shift_JIS,\nsyCbl Ver 1.10 Build:Apr 27 1999 13:54:09\n,"""\nsyCbl Ver 1.10 Build:Apr 27 1999 13:54:09\n"""
3546,0x354e94,93,Shift_JIS,\nbu Ver 1.47 Build:May 25 1999 17:27:29\nVMS File System for Application(dynamic work alloc) ,"""\nbu Ver 1.47 Build:May 25 1999 17:27:29\nVMS File System for Application(dynamic work alloc) """
3547,0x354ef8,44,Shift_JIS,\npdTmr Ver 1.06 Build:Apr 26 1999 16:55:29\n,"""\npdTmr Ver 1.06 Build:Apr 26 1999 16:55:29\n"""
3548,0x354f4c,44,Shift_JIS,\nsyCfg Ver 1.15 Build:Apr 26 1999 14:38:59\n,"""\nsyCfg Ver 1.15 Build:Apr 26 1999 14:38:59\n"""
3549,0x354f7c,43,Shift_JIS,\nsyBt Ver 1.07 Build:Jun 22 2000 16:16:08\n,"""\nsyBt Ver 1.07 Build:Jun 22 2000 16:16:08\n"""
3550,0x354fa8,44,Shift_JIS,\npdVib Ver 2.01 Build:Feb 15 2000 12:20:25\n,"""\npdVib Ver 2.01 Build:Feb 15 2000 12:20:25\n"""
3551,0x355184,19,Shift_JIS,SEGA Ninja Library,"""SEGA Ninja Library"""
3552,0x355198,48,Shift_JIS,\nNinja Ver 01100114 Build:Jul 03 2000 18:12:08\n,"""\nNinja Ver 01100114 Build:Jul 03 2000 18:12:08\n"""
3553,0x3551c8,10,Shift_JIS,MMU OFF  ,"""MMU OFF  """
3554,0x3551d4,5,Shift_JIS,.PVR,""".PVR"""
3555,0x3551dc,5,Shift_JIS,.PVR,""".PVR"""
3556,0x355420,6,Shift_JIS,%0.*f,"""%0.*f"""
3557,0x355438,9,Shift_JIS,HARDWARE,"""HARDWARE"""
3558,0x355444,18,Shift_JIS,EnableTexture16MB,"""EnableTexture16MB"""
3559,0x35549c,13,Shift_JIS,sg_dpldr.bin,"""sg_dpldr.bin"""
3560,0x3554b0,51,Shift_JIS,\nsd for DC Ver 2.02.07 Build:May 29 2000 14:18:49\n,"""\nsd for DC Ver 2.02.07 Build:May 29 2000 14:18:49\n"""
3561,0x355740,46,Shift_JIS,\nsyChain Ver 1.50 Build:May 31 1999 16:35:21\n,"""\nsyChain Ver 1.50 Build:May 31 1999 16:35:21\n"""
3562,0x355778,44,Shift_JIS,\nsyInt Ver 1.50 Build:May 31 1999 16:38:10\n,"""\nsyInt Ver 1.50 Build:May 31 1999 16:38:10\n"""
3563,0x3557ac,43,Shift_JIS,\nsySq Ver 1.50 Build:May 31 1999 16:26:00\n,"""\nsySq Ver 1.50 Build:May 31 1999 16:26:00\n"""
3564,0x3557f0,38,Shift_JIS,***FATAL ERROR:Cannot get semaphore!\n,"""***FATAL ERROR:Cannot get semaphore!\n"""
3565,0x355818,41,Shift_JIS,\nkd Ver 1.48 Build:Jul 30 1999 14:59:52\n,"""\nkd Ver 1.48 Build:Jul 30 1999 14:59:52\n"""
3566,0x355844,44,Shift_JIS,\npdLcd Ver 1.04 Build:Apr 26 1999 16:55:25\n,"""\npdLcd Ver 1.04 Build:Apr 26 1999 16:55:25\n"""
3567,0x3558d0,17,Shift_JIS,KATANA_FLASH____,"""KATANA_FLASH____"""
3568,0x3558e4,44,Shift_JIS,\nfmMng Ver 1.04 Build:Apr 26 1999 14:34:41\n,"""\nfmMng Ver 1.04 Build:Apr 26 1999 14:34:41\n"""
3569,0x355910,46,Shift_JIS,\nsyBtCfg Ver 1.03 Build:Apr 26 1999 14:36:52\n,"""\nsyBtCfg Ver 1.03 Build:Apr 26 1999 14:36:52\n"""
3570,0x355940,5,Shift_JIS,.PVR,""".PVR"""
3571,0x355a18,9,Shift_JIS,HARDWARE,"""HARDWARE"""
3572,0x355a24,18,Shift_JIS,EnableTexture16MB,"""EnableTexture16MB"""
3573,0x355a38,9,Shift_JIS,HARDWARE,"""HARDWARE"""
3574,0x355a44,18,Shift_JIS,EnableTexture16MB,"""EnableTexture16MB"""
3575,0x355a5c,7,Shift_JIS,RENDER,"""RENDER"""
3576,0x355a64,11,Shift_JIS,VSYNCCount,"""VSYNCCount"""
3577,0x355a70,11,Shift_JIS,RegionSize,"""RegionSize"""
3578,0x355a7c,12,Shift_JIS,ObjListSize,"""ObjListSize"""
3579,0x355a88,13,Shift_JIS,ISPParamSize,"""ISPParamSize"""
3580,0x355a98,13,Shift_JIS,TSPParamSize,"""TSPParamSize"""
3581,0x355aa8,13,Shift_JIS,VertexBuffer,"""VertexBuffer"""
3582,0x355ab8,11,Shift_JIS,BufferBase,"""BufferBase"""
3583,0x355ac4,11,Shift_JIS,BufferSize,"""BufferSize"""
3584,0x355ad0,16,Shift_JIS,PoolingTAStatus,"""PoolingTAStatus"""
3585,0x355ae0,14,Shift_JIS,RenderTimeOut,"""RenderTimeOut"""
3586,0x355af0,14,Shift_JIS,VertexTimeOut,"""VertexTimeOut"""
3587,0x355b00,13,Shift_JIS,VSYNCTimeOut,"""VSYNCTimeOut"""
3588,0x355b10,48,Shift_JIS,\nKAMUI Ver 1.11.0.0 Build:Jul 26 1999 19:23:10\n,"""\nKAMUI Ver 1.11.0.0 Build:Jul 26 1999 19:23:10\n"""
3589,0x355b40,6,Shift_JIS,KAMUI,"""KAMUI"""
3590,0x355b48,10,Shift_JIS,VideoMode,"""VideoMode"""
3591,0x355b54,12,Shift_JIS,DisplayMode,"""DisplayMode"""
3592,0x355b60,10,Shift_JIS,AntiAlias,"""AntiAlias"""
3593,0x355b6c,7,Shift_JIS,Dither,"""Dither"""
3594,0x355e48,48,Shift_JIS,\nKMUTIL Ver 1.0.0.0 Build:Jul 26 1999 19:23:26\n,"""\nKMUTIL Ver 1.0.0.0 Build:Jul 26 1999 19:23:26\n"""
3595,0x355e7c,44,Shift_JIS,\nsyDds Ver 1.00 Build:Mar 19 1999 10:45:01\n,"""\nsyDds Ver 1.00 Build:Mar 19 1999 10:45:01\n"""
3596,0x355eb0,44,Shift_JIS,\nsyMmu Ver 1.50 Build:May 31 1999 16:25:13\n,"""\nsyMmu Ver 1.50 Build:May 31 1999 16:25:13\n"""
3597,0x355edc,46,Shift_JIS,\nsyG2 Ver 1.02.00 Build:Apr 03 2000 21:19:20\n,"""\nsyG2 Ver 1.02.00 Build:Apr 03 2000 21:19:20\n"""
3598,0x355f0c,38,Shift_JIS,***FATAL ERROR:Cannot get semaphore!\n,"""***FATAL ERROR:Cannot get semaphore!\n"""
3599,0x355f38,38,Shift_JIS,***FATAL ERROR:Cannot get semaphore!\n,"""***FATAL ERROR:Cannot get semaphore!\n"""
3600,0x35a738,35,Shift_JIS,\r\n --- ADDRESS CHECKER TRAP --- \r\n,"""\r\n --- ADDRESS CHECKER TRAP --- \r\n"""
3601,0x35a75c,11,Shift_JIS,FR0-7:    ,"""FR0-7:    """
3602,0x35a768,11,Shift_JIS,FR8-15:   ,"""FR8-15:   """
3603,0x35a774,11,Shift_JIS,FR0-7(B): ,"""FR0-7(B): """
3604,0x35a780,11,Shift_JIS,FR8-15(B):,"""FR8-15(B):"""
3605,0x35a78c,7,Shift_JIS,FPUL: ,"""FPUL: """
3606,0x35a794,9,Shift_JIS, FPSCR: ,""" FPSCR: """
3607,0x35a7a0,13,Shift_JIS,\r\nR0-7:     ,"""\r\nR0-7:     """
3608,0x35a7b0,11,Shift_JIS,R8-15:    ,"""R8-15:    """
3609,0x35a7bc,13,Shift_JIS,\r\nR0-7(B):  ,"""\r\nR0-7(B):  """
3610,0x35a7cc,7,Shift_JIS,MACL: ,"""MACL: """
3611,0x35a7d4,8,Shift_JIS, MACH: ,""" MACH: """
3612,0x35a7dc,8,Shift_JIS,\r\nVBR: ,"""\r\nVBR: """
3613,0x35a7e4,7,Shift_JIS, GBR: ,""" GBR: """
3614,0x35a7ec,7,Shift_JIS, DBR: ,""" DBR: """
3615,0x35a7f4,7,Shift_JIS,\r\nPR: ,"""\r\nPR: """
3616,0x35a7fc,6,Shift_JIS, PC: ,""" PC: """
3617,0x35a804,6,Shift_JIS, SR: ,""" SR: """
3618,0x35a818,73,Shift_JIS,"Please, cancel the interrupt from ADRESS CHECKER,\r\n then hit RETURN key.","""Please, cancel the interrupt from ADRESS CHECKER,\r\n then hit RETURN key."""
3619,0x35a864,50,Shift_JIS,"Please, cancel the interrupt from ADRESS CHECKER.","""Please, cancel the interrupt from ADRESS CHECKER."""
3620,0x35a8c4,37,Shift_JIS,NJCMNMDMNSSMNCAMNLIMNJCANJLINJTLNJBM,"""NJCMNMDMNSSMNCAMNLIMNJCANJLINJTLNJBM"""
3621,0x35a8f0,13,Shift_JIS,GeneralAlpha,"""GeneralAlpha"""
3622,0x35a90c,9,Shift_JIS,doorwall,"""doorwall"""
3623,0x35a928,9,Shift_JIS,esahaiti,"""esahaiti"""
3624,0x35a944,10,Shift_JIS,fldGansyo,"""fldGansyo"""
3625,0x35a960,11,Shift_JIS,fldGeneral,"""fldGeneral"""
3626,0x35a97c,16,Shift_JIS,fldGeneralAlpha,"""fldGeneralAlpha"""
3627,0x35a998,12,Shift_JIS,fldGoscript,"""fldGoscript"""
3628,0x35a9b4,10,Shift_JIS,fldHakken,"""fldHakken"""
3629,0x35a9d0,11,Shift_JIS,fldHakken2,"""fldHakken2"""
3630,0x35a9ec,10,Shift_JIS,fldIsland,"""fldIsland"""
3631,0x35aa08,11,Shift_JIS,fldManship,"""fldManship"""
3632,0x35aab0,8,Shift_JIS,fldName,"""fldName"""
3633,0x35aacc,8,Shift_JIS,fldShip,"""fldShip"""
3634,0x35aae8,9,Shift_JIS,goscript,"""goscript"""
3635,0x35ab04,7,Shift_JIS,hasigo,"""hasigo"""
3636,0x35ab58,6,Shift_JIS,house,"""house"""
3637,0x35ab74,8,Shift_JIS,housein,"""housein"""
3638,0x35abac,7,Shift_JIS,kisiue,"""kisiue"""
3639,0x35abc8,9,Shift_JIS,lockfstn,"""lockfstn"""
3640,0x35abe4,4,Shift_JIS,man,"""man"""
3641,0x35ac00,6,Shift_JIS,motmv,"""motmv"""
3642,0x35ac1c,8,Shift_JIS,motrand,"""motrand"""
3643,0x35ac38,10,Shift_JIS,motrandse,"""motrandse"""
3644,0x35ac54,8,Shift_JIS,motscpt,"""motscpt"""
3645,0x35ac70,11,Shift_JIS,motscptCol,"""motscptCol"""
3646,0x35ac8c,9,Shift_JIS,noritama,"""noritama"""
3647,0x35aca8,13,Shift_JIS,objPeopleAct,"""objPeopleAct"""
3648,0x35acc4,13,Shift_JIS,objPlayerAct,"""objPlayerAct"""
3649,0x35ace0,14,Shift_JIS,plaDefaultAct,"""plaDefaultAct"""
3650,0x35acfc,10,Shift_JIS,playersub,"""playersub"""
3651,0x35ad18,5,Shift_JIS,roll,"""roll"""
3652,0x35ad48,3,Shift_JIS,ax,"""ax"""
3653,0x35ad64,4,Shift_JIS,mot,"""mot"""
3654,0x35ad6c,5,Shift_JIS,rope,"""rope"""
3655,0x35ada4,9,Shift_JIS,salenter,"""salenter"""
3656,0x35adc0,8,Shift_JIS,salexit,"""salexit"""
3657,0x35addc,7,Shift_JIS,salout,"""salout"""
3658,0x35adf8,5,Shift_JIS,tama,"""tama"""
3659,0x35ae0c,4,Shift_JIS,oti,"""oti"""
3660,0x35ae28,3,Shift_JIS,ue,"""ue"""
3661,0x35ae30,11,Shift_JIS,timingPmot,"""timingPmot"""
3662,0x35ae4c,9,Shift_JIS,treasure,"""treasure"""
3663,0x35ae68,5,Shift_JIS,wall,"""wall"""
3664,0x35ae84,5,Shift_JIS,wall,"""wall"""
3665,0x35ae98,4,Shift_JIS,mot,"""mot"""
3666,0x35aeb4,3,Shift_JIS,uv,"""uv"""
3667,0x35aebc,5,Shift_JIS,zzzz,"""zzzz"""
3668,0x35aed8,13,Shift_JIS,CONSTANT    ,"""CONSTANT    """
3669,0x35aee5,13,Shift_JIS,AMBIENT     ,"""AMBIENT     """
3670,0x35aef2,13,Shift_JIS,DIR_LIGHT   ,"""DIR_LIGHT   """
3671,0x35aeff,13,Shift_JIS,POINT_LIGHT ,"""POINT_LIGHT """
3672,0x35af0c,13,Shift_JIS,SPOT_LIGHT  ,"""SPOT_LIGHT  """
3673,0x35af19,13,Shift_JIS,SPEC_DIR    ,"""SPEC_DIR    """
3674,0x35af26,13,Shift_JIS,SPEC_POINT  ,"""SPEC_POINT  """
3675,0x35af33,13,Shift_JIS,USER_LIGHT  ,"""USER_LIGHT  """
3676,0x35af40,13,Shift_JIS,SIMPLE_LIGHT,"""SIMPLE_LIGHT"""
3677,0x35af4d,13,Shift_JIS,BLOCK_LIGHT ,"""BLOCK_LIGHT """
3678,0x35afd0,5,Shift_JIS,NJCM,"""NJCM"""
3679,0x35afdc,5,Shift_JIS,NJBM,"""NJBM"""
3680,0x35afe8,5,Shift_JIS,NJTL,"""NJTL"""
3681,0x35aff4,5,Shift_JIS,NMDM,"""NMDM"""
3682,0x35b000,5,Shift_JIS,GOBJ,"""GOBJ"""
3683,0x35b00c,5,Shift_JIS,gOBJ,"""gOBJ"""
3684,0x35b018,5,Shift_JIS,GRND,"""GRND"""
3685,0x35b024,5,Shift_JIS,gRND,"""gRND"""
3686,0x35b060,14,Shift_JIS,ARES_VENT_END,"""ARES_VENT_END"""
3687,0x35b06e,16,Shift_JIS,ARES_VERTEX_END,"""ARES_VERTEX_END"""
3688,0x35b07e,16,Shift_JIS,ARES_MATRIX_END,"""ARES_MATRIX_END"""
3689,0x35b08e,15,Shift_JIS,ARES_SHAPE_END,"""ARES_SHAPE_END"""
3690,0x3eff4c,14,Shift_JIS,plaDefaultAct,"""plaDefaultAct"""
3691,0x3eff60,13,Shift_JIS,objPlayerAct,"""objPlayerAct"""
3692,0x3eff74,13,Shift_JIS,objPeopleAct,"""objPeopleAct"""
3693,0x3eff88,10,Shift_JIS,stage0099,"""stage0099"""
3694,0x3eff9c,8,Shift_JIS,fldShip,"""fldShip"""
3695,0x3effb0,10,Shift_JIS,fldIsland,"""fldIsland"""
3696,0x3effc4,12,Shift_JIS,fldGoscript,"""fldGoscript"""
3697,0x3effd8,14,Shift_JIS,fldbaseIsland,"""fldbaseIsland"""
3698,0x3effec,7,Shift_JIS,fldSky,"""fldSky"""
3699,0x3f0000,9,Shift_JIS,fldCloud,"""fldCloud"""
3700,0x3f0014,15,Shift_JIS,fldCloudScroll,"""fldCloudScroll"""
3701,0x3f0028,16,Shift_JIS,fldCloudScroll2,"""fldCloudScroll2"""
3702,0x3f003c,15,Shift_JIS,NoPutfldIsland,"""NoPutfldIsland"""
3703,0x3f0050,8,Shift_JIS,fldWall,"""fldWall"""
3704,0x3f0064,10,Shift_JIS,stage5555,"""stage5555"""
3705,0x3f0078,4,Shift_JIS,vnn,"""vnn"""
3706,0x3f008c,4,Shift_JIS,vn8,"""vn8"""
3707,0x3f00a0,8,Shift_JIS,hasigo1,"""hasigo1"""
3708,0x3f00b4,8,Shift_JIS,hasigo2,"""hasigo2"""
3709,0x3f00c8,8,Shift_JIS,hasigo3,"""hasigo3"""
3710,0x3f00dc,12,Shift_JIS,fldKaminari,"""fldKaminari"""
3711,0x3f00f0,10,Shift_JIS,fldStorm2,"""fldStorm2"""
3712,0x3f0104,8,Shift_JIS,fldMoon,"""fldMoon"""
3713,0x3f0118,10,Shift_JIS,stage0122,"""stage0122"""
3714,0x3f012c,9,Shift_JIS,salenter,"""salenter"""
3715,0x3f0140,8,Shift_JIS,salexit,"""salexit"""
3716,0x3f0154,7,Shift_JIS,salout,"""salout"""
3717,0x3f0168,7,Shift_JIS,kyoriA,"""kyoriA"""
3718,0x3f017c,6,Shift_JIS,housi,"""housi"""
