Entry ID,[Filter],[Enemy Ship ID],[Enemy Ship Name],Unk.,Task Rating,Task A Type ID,[Task A Type Name],Task A Arm. ID,Task A Param. ID,[Task A Param. Name],Task A Arm. Range,Task B Type ID,[Task B Type Name],Task B Arm. ID,Task B Param. ID,[Task B Param. Name],Task B Arm. Range
16,R568A.BIN,22,Ж黒空賊船,3,50,0,Attack,1,-1,None,2,0,Attack,1,-1,None,3
17,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
18,R568A.BIN,22,Ж黒空賊船,-1,0,1,Magic,0,25,バーネス,0,-1,None,-1,-1,None,0
19,R568A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
20,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
21,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,1,-1,None,-1,-1,None,0
22,R568A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
23,R568A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
0,R569A.BIN,5,バルアЖ戦艦,1,99,2,Focus,-1,0,Focus,0,1,Magic,-1,13,クイッカ,0
1,R569A.BIN,5,バルアЖ戦艦,3,50,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,グラシィ,0
2,R569A.BIN,5,バルアЖ戦艦,3,50,2,Focus,-1,0,Focus,0,1,Magic,-1,34,ボルテス,0
3,R569A.BIN,5,バルアЖ戦艦,3,50,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
4,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
5,R569A.BIN,5,バルアЖ戦艦,-1,0,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,グラシィ,0
6,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
7,R569A.BIN,5,バルアЖ戦艦,0,90,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,4,ダウナ,0
8,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
9,R569A.BIN,5,バルアЖ戦艦,3,50,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,34,ボルテス,0
10,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
11,R569A.BIN,5,バルアЖ戦艦,3,50,2,Focus,-1,0,Focus,0,1,Magic,-1,34,ボルテス,0
12,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
13,R569A.BIN,5,バルアЖ戦艦,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
14,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
15,R569A.BIN,5,バルアЖ戦艦,1,40,1,Magic,-1,4,ダウナ,0,1,Magic,-1,27,グラシィ,0
16,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
17,R569A.BIN,5,バルアЖ戦艦,3,50,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,グラシィ,0
18,R569A.BIN,5,バルアЖ戦艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,ボルテス,0
19,R569A.BIN,5,バルアЖ戦艦,1,40,1,Magic,-1,13,クイッカ,0,1,Magic,-1,27,グラシィ,0
0,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
1,R572A.BIN,22,Ж黒空賊船,3,20,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,2
2,R572A.BIN,22,Ж黒空賊船,3,80,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
3,R572A.BIN,22,Ж黒空賊船,4,2,1,Magic,-1,6,サプラ,0,0,Attack,0,-1,None,0
4,R572A.BIN,22,Ж黒空賊船,3,70,0,Attack,1,-1,None,3,2,Focus,-1,-1,None,0
5,R572A.BIN,22,Ж黒空賊船,3,85,1,Magic,0,25,バーネス,0,1,Magic,-1,6,サプラ,0
6,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
7,R572A.BIN,22,Ж黒空賊船,-1,0,2,Focus,-1,-1,None,0,-1,None,-1,-1,None,0
8,R572A.BIN,22,Ж黒空賊船,-1,0,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
9,R572A.BIN,22,Ж黒空賊船,-1,0,1,Magic,0,25,バーネス,1,-1,None,-1,-1,None,0
10,R572A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,-1,-1,None,0,-1,None,-1,-1,None,0
11,R572A.BIN,22,Ж黒空賊船,3,50,0,Attack,0,-1,None,0,4,Nothing,-1,0,Awaiting Orders,0
12,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
13,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,4,Nothing,-1,-1,None,0
14,R572A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
15,R572A.BIN,22,Ж黒空賊船,-1,0,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
16,R572A.BIN,22,Ж黒空賊船,3,50,0,Attack,1,-1,None,2,0,Attack,1,-1,None,3
17,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
18,R572A.BIN,22,Ж黒空賊船,-1,0,1,Magic,0,25,バーネス,0,-1,None,-1,-1,None,0
19,R572A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
20,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
21,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,1,-1,None,-1,-1,None,0
22,R572A.BIN,22,Ж黒空賊船,-1,0,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
23,R572A.BIN,22,Ж黒空賊船,-1,0,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
0,R573A.BIN,43,ブラックベアード,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
1,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
2,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
3,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
4,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
5,R573A.BIN,43,ブラックベアード,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
6,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
7,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
8,R573A.BIN,43,ブラックベアード,-1,0,4,Nothing,-1,1,Target Lost,0,0,Attack,0,-1,None,0
9,R573A.BIN,43,ブラックベアード,-1,0,4,Nothing,-1,1,Target Lost,0,0,Attack,0,-1,None,0
10,R573A.BIN,43,ブラックベアード,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
11,R573A.BIN,43,ブラックベアード,-1,0,3,Guard,-1,-1,None,0,0,Attack,0,-1,None,0
12,R573A.BIN,43,ブラックベアード,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
13,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
14,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
15,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
16,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
17,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
18,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
19,R573A.BIN,43,ブラックベアード,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R574A.BIN,6,バルア新鋭艦,3,50,0,Attack,1,-1,None,1,4,Nothing,0,-1,None,0
1,R574A.BIN,6,バルア新鋭艦,3,70,0,Attack,0,-1,None,0,2,Focus,0,-1,None,0
2,R574A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,0,Attack,2,-1,None,1
3,R574A.BIN,6,バルア新鋭艦,3,70,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
4,R574A.BIN,6,バルア新鋭艦,1,30,3,Guard,-1,0,Evasive Action,0,0,Attack,2,-1,None,2
5,R574A.BIN,6,バルア新鋭艦,3,30,0,Attack,1,-1,None,2,0,Attack,0,-1,None,0
6,R574A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,2,Focus,-1,-1,None,0
7,R574A.BIN,6,バルア新鋭艦,3,30,2,Focus,-1,0,Focus,0,0,Attack,0,-1,None,0
8,R574A.BIN,6,バルア新鋭艦,-1,0,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
9,R574A.BIN,6,バルア新鋭艦,3,30,0,Attack,2,-1,None,1,0,Attack,1,-1,None,2
10,R574A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
11,R574A.BIN,6,バルア新鋭艦,3,50,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
12,R574A.BIN,6,バルア新鋭艦,-1,0,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
13,R574A.BIN,6,バルア新鋭艦,1,30,3,Guard,-1,0,Evasive Action,0,4,Nothing,-1,0,Awaiting Orders,0
14,R574A.BIN,6,バルア新鋭艦,3,50,2,Focus,-1,0,Focus,0,0,Attack,2,-1,None,1
15,R574A.BIN,6,バルア新鋭艦,3,50,2,Focus,-1,0,Focus,0,3,Guard,-1,0,Evasive Action,0
0,R575A.BIN,7,バルアЖ新鋭艦,3,50,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
1,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
2,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,1,-1,None,0,1,Magic,-1,34,ボルテス,0
3,R575A.BIN,7,バルアЖ新鋭艦,1,30,1,Magic,-1,6,サプラ,0,2,Focus,-1,0,Focus,0
4,R575A.BIN,7,バルアЖ新鋭艦,-1,0,1,Magic,-1,34,ボルテス,0,1,Magic,-1,34,ボルテス,0
5,R575A.BIN,7,バルアЖ新鋭艦,-1,0,1,Magic,-1,34,ボルテス,0,1,Magic,-1,34,ボルテス,0
6,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
7,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,34,ボルテス,0
8,R575A.BIN,7,バルアЖ新鋭艦,3,10,1,Magic,-1,13,クイッカ,0,2,Focus,-1,0,Focus,0
9,R575A.BIN,7,バルアЖ新鋭艦,-1,0,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,グラシィ,0
10,R575A.BIN,7,バルアЖ新鋭艦,-1,0,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
11,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,34,ボルテス,0
12,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,27,グラシィ,0
13,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,1,-1,None,3,2,Focus,-1,0,Focus,0
14,R575A.BIN,7,バルアЖ新鋭艦,1,30,2,Focus,-1,0,Focus,0,1,Magic,-1,34,ボルテス,0
15,R575A.BIN,7,バルアЖ新鋭艦,1,30,0,Attack,0,-1,None,0,1,Magic,-1,34,ボルテス,0
0,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
1,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
2,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
3,R576A.BIN,35,ロック鳥,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
4,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
5,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
6,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
7,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
8,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
9,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
10,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
11,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
12,R576A.BIN,35,ロック鳥,3,50,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
13,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
14,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
15,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
16,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
17,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
18,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
19,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
20,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
21,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
22,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
23,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
24,R576A.BIN,35,ロック鳥,3,50,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
25,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
26,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
27,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
28,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
29,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
30,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
31,R576A.BIN,35,ロック鳥,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
32,R576A.BIN,35,ロック鳥,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
33,R576A.BIN,35,ロック鳥,-1,0,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
34,R576A.BIN,35,ロック鳥,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
35,R576A.BIN,35,ロック鳥,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R577A.BIN,32,オビスポー,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
1,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
2,R577A.BIN,32,オビスポー,3,50,0,Attack,0,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
3,R577A.BIN,32,オビスポー,4,0,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
4,R577A.BIN,32,オビスポー,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
5,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
6,R577A.BIN,32,オビスポー,1,30,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
7,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
8,R577A.BIN,32,オビスポー,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
9,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
10,R577A.BIN,32,オビスポー,1,30,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
11,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
12,R577A.BIN,32,オビスポー,1,30,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
13,R577A.BIN,32,オビスポー,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
14,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
15,R577A.BIN,32,オビスポー,1,30,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
16,R577A.BIN,32,オビスポー,1,30,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
17,R577A.BIN,32,オビスポー,-1,0,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
18,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
19,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
20,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
21,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
22,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
23,R577A.BIN,32,オビスポー,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R578A.BIN,36,ヒュージエルモ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
1,R578A.BIN,36,ヒュージエルモ,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
2,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
3,R578A.BIN,36,ヒュージエルモ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
4,R578A.BIN,36,ヒュージエルモ,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
5,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
6,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
7,R578A.BIN,36,ヒュージエルモ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
8,R578A.BIN,36,ヒュージエルモ,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
9,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
10,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
11,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
12,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
13,R578A.BIN,36,ヒュージエルモ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
14,R578A.BIN,36,ヒュージエルモ,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
15,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
16,R578A.BIN,36,ヒュージエルモ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
17,R578A.BIN,36,ヒュージエルモ,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
18,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
19,R578A.BIN,36,ヒュージエルモ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
0,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
1,R579A.BIN,37,アラーニャ,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
2,R579A.BIN,37,アラーニャ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
3,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
4,R579A.BIN,37,アラーニャ,3,50,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
5,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
6,R579A.BIN,37,アラーニャ,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
7,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
8,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
9,R579A.BIN,37,アラーニャ,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
10,R579A.BIN,37,アラーニャ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
11,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
12,R579A.BIN,37,アラーニャ,3,70,0,Attack,1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
13,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
14,R579A.BIN,37,アラーニャ,3,50,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
15,R579A.BIN,37,アラーニャ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
16,R579A.BIN,37,アラーニャ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
17,R579A.BIN,37,アラーニャ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
18,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
19,R579A.BIN,37,アラーニャ,3,30,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
20,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
21,R579A.BIN,37,アラーニャ,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
22,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
23,R579A.BIN,37,アラーニャ,3,50,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
24,R579A.BIN,37,アラーニャ,3,50,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
25,R579A.BIN,37,アラーニャ,-1,0,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
26,R579A.BIN,37,アラーニャ,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
27,R579A.BIN,37,アラーニャ,-1,0,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
0,R580A.BIN,40,ガディアノス,-1,0,4,Nothing,-1,-1,None,0,4,Nothing,-1,-1,None,0
1,R580A.BIN,40,ガディアノス,-1,0,0,Attack,1,-1,None,0,0,Attack,1,-1,None,0
2,R580A.BIN,40,ガディアノス,3,30,4,Nothing,-1,-1,None,0,2,Focus,-1,-1,None,0
3,R580A.BIN,40,ガディアノス,-1,0,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R581A.BIN,41,ガディタウス,-1,0,4,Nothing,-1,-1,None,0,4,Nothing,-1,-1,None,0
1,R581A.BIN,41,ガディタウス,3,30,4,Nothing,-1,-1,None,0,2,Focus,-1,-1,None,0
2,R581A.BIN,41,ガディタウス,3,70,4,Nothing,-1,-1,None,0,2,Focus,-1,-1,None,0
3,R581A.BIN,41,ガディタウス,-1,0,0,Attack,1,-1,None,0,0,Attack,1,-1,None,0
0,R582A.BIN,40,ガディアノス,0,-1,4,Nothing,-1,-1,None,0,4,Nothing,-1,-1,None,0
1,R582A.BIN,40,ガディアノス,0,70,3,Guard,-1,-1,None,0,0,Attack,0,-1,None,0
2,R582A.BIN,40,ガディアノス,0,-1,3,Guard,-1,-1,None,0,3,Guard,-1,-1,None,0
3,R582A.BIN,40,ガディアノス,0,-1,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R583A.BIN,40,ガディアノス,0,-1,0,Attack,1,-1,None,0,0,Attack,1,-1,None,0
1,R583A.BIN,40,ガディアノス,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
2,R583A.BIN,40,ガディアノス,3,50,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
3,R583A.BIN,40,ガディアノス,0,-1,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
