Entry ID,[Filter],[EC ID],[EC JP Name],[EC US Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Ranged Speed,Close Speed
2,MB092.STD,92,ランギット,Langry,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,2.00
3,MB092.STD,92,ランギット,Langry,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB092.STD,92,ランギット,Langry,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB092.STD,92,ランギット,Langry,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB093.STD,93,ヘベレル,Durel Beetle,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.00,15.00
1,MB093.STD,93,ヘベレル,Durel Beetle,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB093.STD,93,ヘベレル,Durel Beetle,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB093.STD,93,ヘベレル,Durel Beetle,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB093.STD,93,ヘベレル,Durel Beetle,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB093.STD,93,ヘベレル,Durel Beetle,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB094.STD,94,マヌー,Totelm,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,10,1.00,5.00
1,MB094.STD,94,マヌー,Totelm,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB094.STD,94,マヌー,Totelm,3,Set Turn Speed,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB094.STD,94,マヌー,Totelm,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB094.STD,94,マヌー,Totelm,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB094.STD,94,マヌー,Totelm,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB095.STD,95,ケベスク,Thryllak,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,1.00,5.00
1,MB095.STD,95,ケベスク,Thryllak,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB095.STD,95,ケベスク,Thryllak,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB095.STD,95,ケベスク,Thryllak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB095.STD,95,ケベスク,Thryllak,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB095.STD,95,ケベスク,Thryllak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB096.STD,96,ロッキ,Stonebeak,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,6,1.00,5.00
1,MB096.STD,96,ロッキ,Stonebeak,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB096.STD,96,ロッキ,Stonebeak,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,2.00
3,MB096.STD,96,ロッキ,Stonebeak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB096.STD,96,ロッキ,Stonebeak,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB096.STD,96,ロッキ,Stonebeak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB097.STD,97,キクシック,Razorbeak,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,6,1.00,5.00
1,MB097.STD,97,キクシック,Razorbeak,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB097.STD,97,キクシック,Razorbeak,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,2.00
3,MB097.STD,97,キクシック,Razorbeak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB097.STD,97,キクシック,Razorbeak,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB097.STD,97,キクシック,Razorbeak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB098.STD,98,マセラウト,Stalk Fiend,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,0.50,5.00
1,MB098.STD,98,マセラウト,Stalk Fiend,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB098.STD,98,マセラウト,Stalk Fiend,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB098.STD,98,マセラウト,Stalk Fiend,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB098.STD,98,マセラウト,Stalk Fiend,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB098.STD,98,マセラウト,Stalk Fiend,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB099.STD,99,アルシノ,Kantor,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,0,1.00,5.00
1,MB099.STD,99,アルシノ,Kantor,1,Set Withdraw Speed,1,9,12,Revive,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB099.STD,99,アルシノ,Kantor,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB099.STD,99,アルシノ,Kantor,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB099.STD,99,アルシノ,Kantor,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB099.STD,99,アルシノ,Kantor,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB100.STD,100,アサシン,Shadow,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.60,13.70
1,MB100.STD,100,アサシン,Shadow,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB100.STD,100,アサシン,Shadow,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB100.STD,100,アサシン,Shadow,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB100.STD,100,アサシン,Shadow,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB100.STD,100,アサシン,Shadow,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB101.STD,101,イレイザー,Assassin,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.60,13.70
1,MB101.STD,101,イレイザー,Assassin,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB101.STD,101,イレイザー,Assassin,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB101.STD,101,イレイザー,Assassin,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB101.STD,101,イレイザー,Assassin,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB101.STD,101,イレイザー,Assassin,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB102.STD,102,要塞将兵,Officer,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,1.60,10.20
1,MB102.STD,102,要塞将兵,Officer,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB102.STD,102,要塞将兵,Officer,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB102.STD,102,要塞将兵,Officer,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB102.STD,102,要塞将兵,Officer,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB102.STD,102,要塞将兵,Officer,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB103.STD,103,要塞煌兵,Mage Warden,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.00,10.00
1,MB103.STD,103,要塞煌兵,Mage Warden,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB103.STD,103,要塞煌兵,Mage Warden,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.50
3,MB103.STD,103,要塞煌兵,Mage Warden,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB103.STD,103,要塞煌兵,Mage Warden,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB103.STD,103,要塞煌兵,Mage Warden,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB104.STD,104,要塞兵,Shock Troop,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.60,15.10
1,MB104.STD,104,要塞兵,Shock Troop,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB104.STD,104,要塞兵,Shock Troop,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB104.STD,104,要塞兵,Shock Troop,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB104.STD,104,要塞兵,Shock Troop,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB104.STD,104,要塞兵,Shock Troop,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB105.STD,105,ベレーザ兵,Red Guard,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.60,15.10
1,MB105.STD,105,ベレーザ兵,Red Guard,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB105.STD,105,ベレーザ兵,Red Guard,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB105.STD,105,ベレーザ兵,Red Guard,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB105.STD,105,ベレーザ兵,Red Guard,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB105.STD,105,ベレーザ兵,Red Guard,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB106.STD,106,工作兵,Elite Guard,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.60,15.10
1,MB106.STD,106,工作兵,Elite Guard,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB106.STD,106,工作兵,Elite Guard,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB106.STD,106,工作兵,Elite Guard,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB106.STD,106,工作兵,Elite Guard,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB106.STD,106,工作兵,Elite Guard,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB107.STD,107,ワーン,Jynnus,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,6,0.80,10.00
1,MB107.STD,107,ワーン,Jynnus,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB107.STD,107,ワーン,Jynnus,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB107.STD,107,ワーン,Jynnus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB107.STD,107,ワーン,Jynnus,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB107.STD,107,ワーン,Jynnus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB108.STD,108,ヒュドラ巨兵,Hydra Elite,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,0,0.50,7.50
1,MB108.STD,108,ヒュドラ巨兵,Hydra Elite,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB108.STD,108,ヒュドラ巨兵,Hydra Elite,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB108.STD,108,ヒュドラ巨兵,Hydra Elite,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB108.STD,108,ヒュドラ巨兵,Hydra Elite,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB108.STD,108,ヒュドラ巨兵,Hydra Elite,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB109.STD,109,イエルモー,Yulooper,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,0.90,8.90
1,MB109.STD,109,イエルモー,Yulooper,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB109.STD,109,イエルモー,Yulooper,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB109.STD,109,イエルモー,Yulooper,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB109.STD,109,イエルモー,Yulooper,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB109.STD,109,イエルモー,Yulooper,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB110.STD,110,シュルラット,Hunter,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,3,1.00,6.50
1,MB110.STD,110,シュルラット,Hunter,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB110.STD,110,シュルラット,Hunter,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB110.STD,110,シュルラット,Hunter,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB110.STD,110,シュルラット,Hunter,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB110.STD,110,シュルラット,Hunter,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB111.STD,111,盗掘者シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB111.STD,111,盗掘者シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB111.STD,111,盗掘者シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB111.STD,111,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB111.STD,111,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB111.STD,111,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB112.STD,112,盗掘者シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB112.STD,112,盗掘者シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB112.STD,112,盗掘者シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB112.STD,112,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB112.STD,112,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB112.STD,112,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB113.STD,113,盗掘者シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB113.STD,113,盗掘者シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB113.STD,113,盗掘者シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB113.STD,113,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB113.STD,113,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB113.STD,113,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB114.STD,114,盗掘者シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB114.STD,114,盗掘者シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB114.STD,114,盗掘者シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB114.STD,114,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB114.STD,114,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB114.STD,114,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB115.STD,115,盗掘者シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB115.STD,115,盗掘者シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB115.STD,115,盗掘者シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB115.STD,115,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB115.STD,115,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB115.STD,115,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB116.STD,116,盗掘者シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB116.STD,116,盗掘者シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB116.STD,116,盗掘者シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB116.STD,116,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB116.STD,116,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB116.STD,116,盗掘者シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB117.STD,117,盗掘王シモン,Zivilyn Bane,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB117.STD,117,盗掘王シモン,Zivilyn Bane,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB117.STD,117,盗掘王シモン,Zivilyn Bane,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB117.STD,117,盗掘王シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB117.STD,117,盗掘王シモン,Zivilyn Bane,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB117.STD,117,盗掘王シモン,Zivilyn Bane,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB118.STD,118,シュルラット,Hunter,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,3,1.00,6.50
1,MB118.STD,118,シュルラット,Hunter,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB118.STD,118,シュルラット,Hunter,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB118.STD,118,シュルラット,Hunter,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB118.STD,118,シュルラット,Hunter,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB118.STD,118,シュルラット,Hunter,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB119.STD,119,テルヴァ,Delvax,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,0.90,8.20
1,MB119.STD,119,テルヴァ,Delvax,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB119.STD,119,テルヴァ,Delvax,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB119.STD,119,テルヴァ,Delvax,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB119.STD,119,テルヴァ,Delvax,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB119.STD,119,テルヴァ,Delvax,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB120.STD,120,ドゥムス,Hopril,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.70,6.70
1,MB120.STD,120,ドゥムス,Hopril,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB120.STD,120,ドゥムス,Hopril,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB120.STD,120,ドゥムス,Hopril,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB120.STD,120,ドゥムス,Hopril,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB120.STD,120,ドゥムス,Hopril,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB121.STD,121,エルシアン,Elcian,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,0.90,8.90
1,MB121.STD,121,エルシアン,Elcian,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB121.STD,121,エルシアン,Elcian,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB121.STD,121,エルシアン,Elcian,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB121.STD,121,エルシアン,Elcian,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
