Entry ID,[Filter],[EC ID],[EC JP Name],[EC US Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
49,*,232,盗掘王シモン,Lord Bane,0,Branch,27,Rating 70%,40,Go to 40
50,*,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,57,Go to 57
51,*,232,盗掘王シモン,Lord Bane,1,Action,550,Attack,2,Random PC
52,*,232,盗掘王シモン,Lord Bane,1,Action,292,Pipes of Doom,-1,None
53,*,232,盗掘王シモン,Lord Bane,1,Action,293,Explosive Powder,-1,None
54,*,232,盗掘王シモン,Lord Bane,1,Action,294,Magic Lamp,-1,None
55,*,232,盗掘王シモン,Lord Bane,1,Action,295,Medicine Box,-1,None
56,*,232,盗掘王シモン,Lord Bane,1,Action,296,Vase of Echos,-1,None
57,*,232,盗掘王シモン,Lord Bane,1,Action,551,Guard,-1,None
1,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,11,Turn 1,46,Go to 46
2,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,12,Turn 2,48,Go to 48
3,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,16,Has Silence?,45,Go to 45
4,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,58,Any PC Has Quickened?,15,Go to 15
5,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,57,Any PC Has Strengthen?,27,Go to 27
6,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,59,Any PC Has Regenerate?,17,Go to 17
7,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,1,HP < 50%,11,Go to 11
8,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,24,Rating 40%,44,Go to 44
9,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,27,Rating 70%,46,Go to 46
10,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,32,Go to 32
11,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,23,Rating 30%,44,Go to 44
12,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,25,Rating 50%,46,Go to 46
13,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,28,Rating 80%,32,Go to 32
14,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,50,Go to 50
15,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,59,Any PC Has Regenerate?,21,Go to 21
16,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,57,Any PC Has Strengthen?,22,Go to 22
17,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,23,Rating 30%,47,Go to 47
18,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,27,Rating 70%,44,Go to 44
19,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,29,Rating 90%,32,Go to 32
20,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,50,Go to 50
21,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,57,Any PC Has Strengthen?,26,Go to 26
22,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,24,Rating 40%,47,Go to 47
23,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,27,Rating 70%,44,Go to 44
24,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,29,Rating 90%,32,Go to 32
25,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,50,Go to 50
26,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,47,Go to 47
27,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,59,Any PC Has Regenerate?,22,Go to 22
28,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,23,Rating 30%,47,Go to 47
29,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,27,Rating 70%,44,Go to 44
30,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,29,Rating 90%,32,Go to 32
31,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,50,Go to 50
32,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,54,ECs Alive ≤ 3,45,Go to 45
33,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,25,Rating 50%,35,Go to 35
34,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,39,Go to 39
35,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,61,Has No Regenerate?,48,Go to 48
36,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,25,Rating 50%,44,Go to 44
37,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,29,Rating 90%,46,Go to 46
38,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,50,Go to 50
39,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,56,All PCs Have Weak?,41,Go to 41
40,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,49,Go to 49
41,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,24,Rating 40%,44,Go to 44
42,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,29,Rating 90%,46,Go to 46
43,ebinit104.dat,232,盗掘王シモン,Lord Bane,0,Branch,30,Always,50,Go to 50
44,ebinit104.dat,232,盗掘王シモン,Lord Bane,1,Action,550,Attack,2,Random PC
45,ebinit104.dat,232,盗掘王シモン,Lord Bane,1,Action,292,Pipes of Doom,-1,None
46,ebinit104.dat,232,盗掘王シモン,Lord Bane,1,Action,293,Explosive Powder,-1,None
47,ebinit104.dat,232,盗掘王シモン,Lord Bane,1,Action,294,Magic Lamp,-1,None
48,ebinit104.dat,232,盗掘王シモン,Lord Bane,1,Action,295,Medicine Box,-1,None
49,ebinit104.dat,232,盗掘王シモン,Lord Bane,1,Action,296,Vase of Echos,-1,None
50,ebinit104.dat,232,盗掘王シモン,Lord Bane,1,Action,551,Guard,-1,None
1,*,233,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,27,Go to 27
2,*,233,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
3,*,233,ガンナーム,Gunarm,0,Branch,17,ECs Alive = 1,21,Go to 21
4,*,233,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,*,233,ガンナーム,Gunarm,0,Branch,23,Rating 30%,28,Go to 28
6,*,233,ガンナーム,Gunarm,0,Branch,24,Rating 40%,17,Go to 17
7,*,233,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
8,*,233,ガンナーム,Gunarm,0,Branch,30,Always,29,Go to 29
9,*,233,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
10,*,233,ガンナーム,Gunarm,0,Branch,25,Rating 50%,17,Go to 17
11,*,233,ガンナーム,Gunarm,0,Branch,27,Rating 70%,28,Go to 28
12,*,233,ガンナーム,Gunarm,0,Branch,30,Always,25,Go to 25
13,*,233,ガンナーム,Gunarm,0,Branch,24,Rating 40%,27,Go to 27
14,*,233,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
15,*,233,ガンナーム,Gunarm,0,Branch,25,Rating 50%,17,Go to 17
16,*,233,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
17,*,233,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
18,*,233,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
19,*,233,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
20,*,233,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
21,*,233,ガンナーム,Gunarm,0,Branch,69,EC Slots < 8 & Danger ≤ 3000,26,Go to 26
22,*,233,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
23,*,233,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
24,*,233,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
25,*,233,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,3,PC w/ Most HP
26,*,233,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
27,*,233,ガンナーム,Gunarm,1,Action,299,Rampage,4,PC w/ Least HP
28,*,233,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
29,*,233,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,16,Has Silence?,21,Go to 21
2,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,22,Go to 22
3,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
4,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,22,Rating 20%,20,Go to 20
6,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,25,Rating 50%,23,Go to 23
7,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,28,Rating 80%,16,Go to 16
8,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
9,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,21,Rating 10%,20,Go to 20
10,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,23,Rating 30%,23,Go to 23
11,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
12,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
13,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,23,Rating 30%,20,Go to 20
14,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
15,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,30,Always,22,Go to 22
16,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
17,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,24,Rating 40%,20,Go to 20
18,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,27,Rating 70%,23,Go to 23
19,ebinit105.dat,233,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
20,ebinit105.dat,233,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,2,Random PC
21,ebinit105.dat,233,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
22,ebinit105.dat,233,ガンナーム,Gunarm,1,Action,299,Rampage,3,PC w/ Most HP
23,ebinit105.dat,233,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
24,ebinit105.dat,233,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,*,234,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,27,Go to 27
2,*,234,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
3,*,234,ガンナーム,Gunarm,0,Branch,17,ECs Alive = 1,21,Go to 21
4,*,234,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,*,234,ガンナーム,Gunarm,0,Branch,23,Rating 30%,28,Go to 28
6,*,234,ガンナーム,Gunarm,0,Branch,24,Rating 40%,17,Go to 17
7,*,234,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
8,*,234,ガンナーム,Gunarm,0,Branch,30,Always,29,Go to 29
9,*,234,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
10,*,234,ガンナーム,Gunarm,0,Branch,25,Rating 50%,17,Go to 17
11,*,234,ガンナーム,Gunarm,0,Branch,27,Rating 70%,28,Go to 28
12,*,234,ガンナーム,Gunarm,0,Branch,30,Always,25,Go to 25
13,*,234,ガンナーム,Gunarm,0,Branch,24,Rating 40%,27,Go to 27
14,*,234,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
15,*,234,ガンナーム,Gunarm,0,Branch,25,Rating 50%,17,Go to 17
16,*,234,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
17,*,234,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
18,*,234,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
19,*,234,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
20,*,234,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
21,*,234,ガンナーム,Gunarm,0,Branch,69,EC Slots < 8 & Danger ≤ 3000,26,Go to 26
22,*,234,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
23,*,234,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
24,*,234,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
25,*,234,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,3,PC w/ Most HP
26,*,234,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
27,*,234,ガンナーム,Gunarm,1,Action,299,Rampage,4,PC w/ Least HP
28,*,234,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
29,*,234,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,16,Has Silence?,21,Go to 21
2,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,22,Go to 22
3,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
4,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,22,Rating 20%,20,Go to 20
6,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,25,Rating 50%,23,Go to 23
7,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,28,Rating 80%,16,Go to 16
8,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
9,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,21,Rating 10%,20,Go to 20
10,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,23,Rating 30%,23,Go to 23
11,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
12,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
13,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,23,Rating 30%,20,Go to 20
14,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
15,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,30,Always,22,Go to 22
16,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
17,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,24,Rating 40%,20,Go to 20
18,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,27,Rating 70%,23,Go to 23
19,ebinit106.dat,234,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
20,ebinit106.dat,234,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,2,Random PC
21,ebinit106.dat,234,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
22,ebinit106.dat,234,ガンナーム,Gunarm,1,Action,299,Rampage,3,PC w/ Most HP
23,ebinit106.dat,234,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
24,ebinit106.dat,234,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,*,235,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,27,Go to 27
2,*,235,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
3,*,235,ガンナーム,Gunarm,0,Branch,17,ECs Alive = 1,21,Go to 21
4,*,235,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,*,235,ガンナーム,Gunarm,0,Branch,23,Rating 30%,28,Go to 28
6,*,235,ガンナーム,Gunarm,0,Branch,24,Rating 40%,17,Go to 17
7,*,235,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
8,*,235,ガンナーム,Gunarm,0,Branch,30,Always,29,Go to 29
9,*,235,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
10,*,235,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
11,*,235,ガンナーム,Gunarm,0,Branch,27,Rating 70%,17,Go to 17
12,*,235,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
13,*,235,ガンナーム,Gunarm,0,Branch,24,Rating 40%,27,Go to 27
14,*,235,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
15,*,235,ガンナーム,Gunarm,0,Branch,25,Rating 50%,17,Go to 17
16,*,235,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
17,*,235,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
18,*,235,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
19,*,235,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
20,*,235,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
21,*,235,ガンナーム,Gunarm,0,Branch,69,EC Slots < 8 & Danger ≤ 3000,26,Go to 26
22,*,235,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
23,*,235,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
24,*,235,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
25,*,235,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,3,PC w/ Most HP
26,*,235,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
27,*,235,ガンナーム,Gunarm,1,Action,299,Rampage,4,PC w/ Least HP
28,*,235,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
29,*,235,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,16,Has Silence?,21,Go to 21
2,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,22,Go to 22
3,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
4,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,22,Rating 20%,20,Go to 20
6,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,25,Rating 50%,23,Go to 23
7,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,28,Rating 80%,16,Go to 16
8,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
9,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,21,Rating 10%,20,Go to 20
10,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,23,Rating 30%,23,Go to 23
11,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
12,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
13,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,23,Rating 30%,20,Go to 20
14,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
15,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,30,Always,22,Go to 22
16,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
17,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,24,Rating 40%,20,Go to 20
18,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,27,Rating 70%,23,Go to 23
19,ebinit107.dat,235,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
20,ebinit107.dat,235,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,2,Random PC
21,ebinit107.dat,235,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
22,ebinit107.dat,235,ガンナーム,Gunarm,1,Action,299,Rampage,3,PC w/ Most HP
23,ebinit107.dat,235,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
24,ebinit107.dat,235,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,*,236,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,27,Go to 27
2,*,236,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
3,*,236,ガンナーム,Gunarm,0,Branch,17,ECs Alive = 1,21,Go to 21
4,*,236,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,*,236,ガンナーム,Gunarm,0,Branch,23,Rating 30%,28,Go to 28
6,*,236,ガンナーム,Gunarm,0,Branch,24,Rating 40%,17,Go to 17
7,*,236,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
8,*,236,ガンナーム,Gunarm,0,Branch,30,Always,29,Go to 29
9,*,236,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
10,*,236,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
11,*,236,ガンナーム,Gunarm,0,Branch,27,Rating 70%,17,Go to 17
12,*,236,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
13,*,236,ガンナーム,Gunarm,0,Branch,24,Rating 40%,27,Go to 27
14,*,236,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
15,*,236,ガンナーム,Gunarm,0,Branch,25,Rating 50%,17,Go to 17
16,*,236,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
17,*,236,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
18,*,236,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
19,*,236,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
20,*,236,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
21,*,236,ガンナーム,Gunarm,0,Branch,69,EC Slots < 8 & Danger ≤ 3000,26,Go to 26
22,*,236,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
23,*,236,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
24,*,236,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
25,*,236,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,3,PC w/ Most HP
26,*,236,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
27,*,236,ガンナーム,Gunarm,1,Action,299,Rampage,4,PC w/ Least HP
28,*,236,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
29,*,236,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,16,Has Silence?,21,Go to 21
2,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,22,Go to 22
3,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
4,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,22,Rating 20%,20,Go to 20
6,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,25,Rating 50%,23,Go to 23
7,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,28,Rating 80%,16,Go to 16
8,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
9,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,21,Rating 10%,20,Go to 20
10,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,23,Rating 30%,23,Go to 23
11,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
12,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
13,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,23,Rating 30%,20,Go to 20
14,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,26,Rating 60%,16,Go to 16
15,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,30,Always,22,Go to 22
16,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
17,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,24,Rating 40%,20,Go to 20
18,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,27,Rating 70%,23,Go to 23
19,ebinit108.dat,236,ガンナーム,Gunarm,0,Branch,30,Always,24,Go to 24
20,ebinit108.dat,236,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,2,Random PC
21,ebinit108.dat,236,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
22,ebinit108.dat,236,ガンナーム,Gunarm,1,Action,299,Rampage,3,PC w/ Most HP
23,ebinit108.dat,236,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
24,ebinit108.dat,236,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,*,237,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,27,Go to 27
2,*,237,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
3,*,237,ガンナーム,Gunarm,0,Branch,17,ECs Alive = 1,21,Go to 21
4,*,237,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,*,237,ガンナーム,Gunarm,0,Branch,23,Rating 30%,28,Go to 28
6,*,237,ガンナーム,Gunarm,0,Branch,24,Rating 40%,17,Go to 17
7,*,237,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
8,*,237,ガンナーム,Gunarm,0,Branch,30,Always,29,Go to 29
9,*,237,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
10,*,237,ガンナーム,Gunarm,0,Branch,25,Rating 50%,25,Go to 25
11,*,237,ガンナーム,Gunarm,0,Branch,27,Rating 70%,17,Go to 17
12,*,237,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
13,*,237,ガンナーム,Gunarm,0,Branch,24,Rating 40%,27,Go to 27
14,*,237,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
15,*,237,ガンナーム,Gunarm,0,Branch,25,Rating 50%,17,Go to 17
16,*,237,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
17,*,237,ガンナーム,Gunarm,0,Branch,54,ECs Alive ≤ 3,21,Go to 21
18,*,237,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
19,*,237,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
20,*,237,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
21,*,237,ガンナーム,Gunarm,0,Branch,69,EC Slots < 8 & Danger ≤ 3000,26,Go to 26
22,*,237,ガンナーム,Gunarm,0,Branch,24,Rating 40%,29,Go to 29
23,*,237,ガンナーム,Gunarm,0,Branch,26,Rating 60%,25,Go to 25
24,*,237,ガンナーム,Gunarm,0,Branch,30,Always,28,Go to 28
25,*,237,ガンナーム,Gunarm,1,Action,297,Moonstone Blast,3,PC w/ Most HP
26,*,237,ガンナーム,Gunarm,1,Action,298,Charge,-1,None
27,*,237,ガンナーム,Gunarm,1,Action,299,Rampage,4,PC w/ Least HP
28,*,237,ガンナーム,Gunarm,1,Action,300,Sidewinder,-1,None
29,*,237,ガンナーム,Gunarm,1,Action,301,Target Search,-1,None
1,ebinit109.dat,237,ガンナーム,Gunarm,0,Branch,16,Has Silence?,21,Go to 21
2,ebinit109.dat,237,ガンナーム,Gunarm,0,Branch,68,Used Target Search?,22,Go to 22
3,ebinit109.dat,237,ガンナーム,Gunarm,0,Branch,2,HP < 25%,13,Go to 13
4,ebinit109.dat,237,ガンナーム,Gunarm,0,Branch,1,HP < 50%,9,Go to 9
5,ebinit109.dat,237,ガンナーム,Gunarm,0,Branch,22,Rating 20%,20,Go to 20
6,ebinit109.dat,237,ガンナーム,Gunarm,0,Branch,25,Rating 50%,23,Go to 23
