Entry ID,[Filter],[ES ID],[ES Name],Turn ID,Phase ID,Cond ID,[Cond Name],Cond Param ID,[Cond Param Name],T1 Type ID,[T1 Type Name],T1 Arm ID,[T1 Arm Name],T1 Param ID,[T1 Param Name],T1 Arm Dur,T2 Type ID,[T2 Type Name],T2 Arm ID,[T2 Arm Name],T2 Param ID,[T2 Param Name],T2 Arm Dur
26,R531A.BIN,26,Bluheim,6,2,3,Rating,60,%,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
27,R531A.BIN,26,Bluheim,6,3,3,Rating,70,%,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,2,Preparing Attack,0
28,R531A.BIN,26,Bluheim,7,0,-1,None,0,None,0,Attack,1,Blue Winds,-1,None,0,0,Attack,2,Blue Lightning,-1,None,0
29,R531A.BIN,26,Bluheim,7,1,3,Rating,60,%,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
30,R531A.BIN,26,Bluheim,7,2,3,Rating,70,%,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,2,Preparing Attack,0
31,R531A.BIN,26,Bluheim,7,3,0,PS HP ≤,10,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,1,Blue Lightning,-1,None,0
32,R531A.BIN,26,Bluheim,8,0,-1,None,0,None,0,Attack,1,Blue Winds,-1,None,0,0,Attack,2,Blue Lightning,-1,None,0
33,R531A.BIN,26,Bluheim,8,1,3,Rating,60,%,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
34,R531A.BIN,26,Bluheim,8,2,3,Rating,70,%,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,2,Preparing Attack,0
35,R531A.BIN,26,Bluheim,8,3,0,PS HP ≤,10,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,1,Blue Lightning,-1,None,0
36,R531A.BIN,26,Bluheim,9,0,3,Rating,60,%,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
37,R531A.BIN,26,Bluheim,9,1,0,PS HP ≤,10,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,2,Blue Lightning,-1,None,0
38,R531A.BIN,26,Bluheim,9,2,3,Rating,75,%,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
39,R531A.BIN,26,Bluheim,9,3,3,Rating,20,%,2,Focus,-1,None,2,Preparing Attack,0,3,Guard,-1,None,0,Evasive Action,0
40,R531A.BIN,26,Bluheim,10,0,3,Rating,30,%,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
41,R531A.BIN,26,Bluheim,10,1,3,Rating,30,%,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
42,R531A.BIN,26,Bluheim,10,2,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
43,R531A.BIN,26,Bluheim,10,3,5,PS Current Task Type =,3,Guard,0,Attack,3,Blue Winds,2,None,0,0,Attack,0,Blue Lightning,-1,None,0
0,R532A.BIN,37,Alania,0,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
1,R532A.BIN,37,Alania,0,1,3,Rating,50,%,0,Attack,0,Spiral,-1,None,0,0,Attack,1,Shaggy,-1,None,0
2,R532A.BIN,37,Alania,0,2,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
3,R532A.BIN,37,Alania,0,3,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
4,R532A.BIN,37,Alania,1,0,3,Rating,50,%,0,Attack,1,Spiral,-1,None,0,0,Attack,0,Shaggy,-1,None,0
5,R532A.BIN,37,Alania,1,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
6,R532A.BIN,37,Alania,1,2,3,Rating,50,%,0,Attack,0,Spiral,-1,None,0,0,Attack,1,Shaggy,-1,None,0
7,R532A.BIN,37,Alania,1,3,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
8,R532A.BIN,37,Alania,2,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
9,R532A.BIN,37,Alania,2,1,3,Rating,50,%,0,Attack,0,Spiral,-1,None,0,0,Attack,1,Shaggy,-1,None,0
10,R532A.BIN,37,Alania,2,2,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
11,R532A.BIN,37,Alania,2,3,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
12,R532A.BIN,37,Alania,3,0,3,Rating,70,%,0,Attack,1,Spiral,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
13,R532A.BIN,37,Alania,3,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
14,R532A.BIN,37,Alania,3,2,3,Rating,50,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Shaggy,-1,None,0
15,R532A.BIN,37,Alania,3,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
16,R532A.BIN,37,Alania,4,0,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
17,R532A.BIN,37,Alania,4,1,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
18,R532A.BIN,37,Alania,4,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
19,R532A.BIN,37,Alania,4,3,3,Rating,30,%,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Shaggy,-1,None,0
20,R532A.BIN,37,Alania,5,0,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
21,R532A.BIN,37,Alania,5,1,3,Rating,50,%,0,Attack,0,Spiral,-1,None,0,0,Attack,1,Shaggy,-1,None,0
22,R532A.BIN,37,Alania,5,2,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
23,R532A.BIN,37,Alania,5,3,3,Rating,50,%,0,Attack,1,Spiral,-1,None,0,0,Attack,0,Shaggy,-1,None,0
24,R532A.BIN,37,Alania,6,0,3,Rating,50,%,0,Attack,1,Spiral,-1,None,0,0,Attack,0,Shaggy,-1,None,0
25,R532A.BIN,37,Alania,6,1,-1,None,0,None,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
26,R532A.BIN,37,Alania,6,2,3,Rating,50,%,0,Attack,0,Spiral,-1,None,0,0,Attack,1,Shaggy,-1,None,0
27,R532A.BIN,37,Alania,6,3,-1,None,0,None,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
0,R550A.BIN,21,Black Pirates,0,0,3,Rating,80,%,0,Attack,1,Black Cannon,-1,None,3,2,Focus,-1,None,0,Focus,0
1,R550A.BIN,21,Black Pirates,0,1,4,ES Previous Task Type =,2,Focus,0,Attack,1,Black Cannon,-1,None,1,2,Focus,-1,None,0,Focus,0
2,R550A.BIN,21,Black Pirates,0,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
3,R550A.BIN,21,Black Pirates,0,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
4,R550A.BIN,21,Black Pirates,1,0,3,Rating,70,%,0,Attack,1,Black Cannon,0,None,3,3,Guard,-1,None,0,Evasive Action,0
5,R550A.BIN,21,Black Pirates,1,1,3,Rating,80,%,0,Attack,1,Black Cannon,-1,None,2,0,Attack,0,Black Torpedo,-1,None,0
6,R550A.BIN,21,Black Pirates,1,2,3,Rating,70,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
7,R550A.BIN,21,Black Pirates,1,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,R550A.BIN,21,Black Pirates,2,0,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
9,R550A.BIN,21,Black Pirates,2,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,R550A.BIN,21,Black Pirates,2,2,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
11,R550A.BIN,21,Black Pirates,2,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
12,R550A.BIN,21,Black Pirates,3,0,3,Rating,98,%,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
13,R550A.BIN,21,Black Pirates,3,1,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,0,Attack,1,Black Torpedo,0,None,2
14,R550A.BIN,21,Black Pirates,3,2,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
15,R550A.BIN,21,Black Pirates,3,3,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
0,R551A.BIN,21,Black Pirates,0,0,3,Rating,80,%,0,Attack,1,Black Cannon,-1,None,3,2,Focus,-1,None,0,Focus,0
1,R551A.BIN,21,Black Pirates,0,1,4,ES Previous Task Type =,2,Focus,0,Attack,1,Black Cannon,-1,None,1,2,Focus,-1,None,0,Focus,0
2,R551A.BIN,21,Black Pirates,0,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
3,R551A.BIN,21,Black Pirates,0,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
4,R551A.BIN,21,Black Pirates,1,0,3,Rating,70,%,0,Attack,1,Black Cannon,0,None,3,3,Guard,-1,None,0,Evasive Action,0
5,R551A.BIN,21,Black Pirates,1,1,3,Rating,80,%,0,Attack,1,Black Cannon,-1,None,2,0,Attack,0,Black Torpedo,-1,None,0
6,R551A.BIN,21,Black Pirates,1,2,3,Rating,70,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
7,R551A.BIN,21,Black Pirates,1,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,R551A.BIN,21,Black Pirates,2,0,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
9,R551A.BIN,21,Black Pirates,2,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,R551A.BIN,21,Black Pirates,2,2,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
11,R551A.BIN,21,Black Pirates,2,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
12,R551A.BIN,21,Black Pirates,3,0,3,Rating,98,%,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
13,R551A.BIN,21,Black Pirates,3,1,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,0,Attack,1,Black Torpedo,0,None,2
14,R551A.BIN,21,Black Pirates,3,2,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
15,R551A.BIN,21,Black Pirates,3,3,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
0,R553A.BIN,1,Valuan Spellship,0,0,3,Rating,50,%,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
1,R553A.BIN,1,Valuan Spellship,0,1,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
2,R553A.BIN,1,Valuan Spellship,0,2,3,Rating,75,%,1,Magic,-1,None,24,Pyres,0,0,Attack,0,Light Subcannon,-1,None,0
3,R553A.BIN,1,Valuan Spellship,0,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,R553A.BIN,1,Valuan Spellship,1,0,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,-1,None,1,None,-1,None,0
5,R553A.BIN,1,Valuan Spellship,1,1,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,0,Attack,1,Light Subcannon,-1,None,0
6,R553A.BIN,1,Valuan Spellship,1,2,3,Rating,50,%,0,Attack,0,Small Cannon,1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R553A.BIN,1,Valuan Spellship,1,3,-1,None,0,None,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
8,R553A.BIN,1,Valuan Spellship,2,0,-1,None,0,None,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
9,R553A.BIN,1,Valuan Spellship,2,1,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,R553A.BIN,1,Valuan Spellship,2,2,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R553A.BIN,1,Valuan Spellship,2,3,3,Rating,50,%,0,Attack,1,Small Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,R553A.BIN,1,Valuan Spellship,3,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,R553A.BIN,1,Valuan Spellship,3,1,3,Rating,80,%,0,Attack,1,Small Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
14,R553A.BIN,1,Valuan Spellship,3,2,3,Rating,65,%,0,Attack,1,Small Cannon,-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,R553A.BIN,1,Valuan Spellship,3,3,-1,None,0,None,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,R553A.BIN,1,Valuan Spellship,4,0,3,Rating,50,%,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,R553A.BIN,1,Valuan Spellship,4,1,3,Rating,40,%,1,Magic,-1,None,7,Sacres,0,0,Attack,0,Light Subcannon,-1,None,0
18,R553A.BIN,1,Valuan Spellship,4,2,3,Rating,65,%,1,Magic,-1,None,24,Pyres,0,3,Guard,-1,None,-1,None,0
19,R553A.BIN,1,Valuan Spellship,4,3,3,Rating,50,%,2,Focus,-1,None,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
0,R554A.BIN,0,Valuan Warship,0,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,Light Subcannon,-1,None,0
1,R554A.BIN,0,Valuan Warship,0,1,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,2
2,R554A.BIN,0,Valuan Warship,0,2,3,Rating,70,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
3,R554A.BIN,0,Valuan Warship,0,3,1,ES HP ≤,20,%,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,Light Subcannon,-1,None,0
4,R554A.BIN,0,Valuan Warship,1,0,3,Rating,85,%,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,1
5,R554A.BIN,0,Valuan Warship,1,1,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,1,0,Attack,1,Light Subcannon,-1,None,1
6,R554A.BIN,0,Valuan Warship,1,2,-1,None,0,None,4,Nothing,-1,None,1,Target Lost,0,4,Nothing,-1,None,0,Awaiting Orders,0
7,R554A.BIN,0,Valuan Warship,1,3,1,ES HP ≤,40,%,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,Light Subcannon,-1,None,0
8,R554A.BIN,0,Valuan Warship,2,0,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,3,0,Attack,1,Light Subcannon,-1,None,3
9,R554A.BIN,0,Valuan Warship,2,1,3,Rating,85,%,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,1
10,R554A.BIN,0,Valuan Warship,2,2,3,Rating,20,%,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
11,R554A.BIN,0,Valuan Warship,2,3,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,0,Attack,0,Light Subcannon,-1,None,0
12,R554A.BIN,0,Valuan Warship,3,0,3,Rating,70,%,0,Attack,0,Small Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
13,R554A.BIN,0,Valuan Warship,3,1,3,Rating,50,%,0,Attack,1,Small Cannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,1
14,R554A.BIN,0,Valuan Warship,3,2,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,0,Attack,0,Light Subcannon,-1,None,0
15,R554A.BIN,0,Valuan Warship,3,3,3,Rating,20,%,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
16,R554A.BIN,0,Valuan Warship,4,0,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
17,R554A.BIN,0,Valuan Warship,4,1,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,2
18,R554A.BIN,0,Valuan Warship,4,2,3,Rating,80,%,0,Attack,0,Small Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
19,R554A.BIN,0,Valuan Warship,4,3,3,Rating,80,%,0,Attack,0,Small Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
20,R554A.BIN,0,Valuan Warship,5,0,3,Rating,80,%,0,Attack,0,Small Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
21,R554A.BIN,0,Valuan Warship,5,1,3,Rating,50,%,0,Attack,1,Small Cannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,1
22,R554A.BIN,0,Valuan Warship,5,2,3,Rating,30,%,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,0,Focus,0
23,R554A.BIN,0,Valuan Warship,5,3,3,Rating,70,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
0,R555A.BIN,1,Valuan Spellship,0,0,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
1,R555A.BIN,1,Valuan Spellship,0,1,1,ES HP ≤,30,%,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,1,Light Subcannon,-1,None,2
2,R555A.BIN,1,Valuan Spellship,0,2,3,Rating,70,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
3,R555A.BIN,1,Valuan Spellship,0,3,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
4,R555A.BIN,1,Valuan Spellship,1,0,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
5,R555A.BIN,1,Valuan Spellship,1,1,3,Rating,40,%,1,Magic,0,None,0,Increm,0,0,Attack,1,Light Subcannon,-1,None,1
6,R555A.BIN,1,Valuan Spellship,1,2,-1,None,0,None,4,Nothing,-1,None,1,Target Lost,0,4,Nothing,-1,None,0,Awaiting Orders,0
7,R555A.BIN,1,Valuan Spellship,1,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
8,R555A.BIN,1,Valuan Spellship,2,0,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,1,0,Attack,1,Light Subcannon,-1,None,2
9,R555A.BIN,1,Valuan Spellship,2,1,3,Rating,70,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
10,R555A.BIN,1,Valuan Spellship,2,2,3,Rating,80,%,1,Magic,0,None,0,Increm,0,0,Attack,1,Light Subcannon,-1,None,1
11,R555A.BIN,1,Valuan Spellship,2,3,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
12,R555A.BIN,1,Valuan Spellship,3,0,3,Rating,50,%,0,Attack,1,Small Cannon,-1,None,2,1,Magic,0,None,24,Pyres,0
13,R555A.BIN,1,Valuan Spellship,3,1,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
14,R555A.BIN,1,Valuan Spellship,3,2,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
15,R555A.BIN,1,Valuan Spellship,3,3,3,Rating,20,%,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
16,R555A.BIN,1,Valuan Spellship,4,0,1,ES HP ≤,20,%,1,Magic,0,None,6,Sacri,0,3,Guard,-1,None,-1,None,0
17,R555A.BIN,1,Valuan Spellship,4,1,3,Rating,50,%,0,Attack,1,Small Cannon,-1,None,2,1,Magic,0,None,24,Pyres,0
18,R555A.BIN,1,Valuan Spellship,4,2,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
19,R555A.BIN,1,Valuan Spellship,4,3,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,0,None,24,Pyres,0
20,R555A.BIN,1,Valuan Spellship,5,0,1,ES HP ≤,40,%,1,Magic,0,None,6,Sacri,0,3,Guard,-1,None,-1,None,0
21,R555A.BIN,1,Valuan Spellship,5,1,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
22,R555A.BIN,1,Valuan Spellship,5,2,3,Rating,30,%,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,0,Focus,0
23,R555A.BIN,1,Valuan Spellship,5,3,-1,None,0,None,1,Magic,0,None,24,Pyres,0,1,Magic,0,None,24,Pyres,0
0,R556A.BIN,3,Valuan Phantom,0,0,0,PS HP ≤,50,%,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,Pyri,0
1,R556A.BIN,3,Valuan Phantom,0,1,0,PS HP ≤,20,%,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,Pyri,0
2,R556A.BIN,3,Valuan Phantom,0,2,3,Rating,30,%,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,0,Focus,0
3,R556A.BIN,3,Valuan Phantom,0,3,3,Rating,10,%,3,Guard,-1,None,0,Evasive Action,0,0,Attack,1,Subcannon,-1,None,0
4,R556A.BIN,3,Valuan Phantom,1,0,0,PS HP ≤,20,%,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,Pyri,0
5,R556A.BIN,3,Valuan Phantom,1,1,1,ES HP ≤,40,%,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Subcannon,-1,None,0
6,R556A.BIN,3,Valuan Phantom,1,2,3,Rating,30,%,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,-1,None,0
7,R556A.BIN,3,Valuan Phantom,1,3,3,Rating,30,%,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,23,Pyri,0
8,R556A.BIN,3,Valuan Phantom,2,0,1,ES HP ≤,20,%,1,Magic,-1,None,6,Sacri,0,0,Attack,1,Subcannon,-1,None,3
9,R556A.BIN,3,Valuan Phantom,2,1,1,ES HP ≤,10,%,1,Magic,-1,None,6,Sacri,0,1,Magic,-1,None,23,Pyri,0
10,R556A.BIN,3,Valuan Phantom,2,2,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R556A.BIN,3,Valuan Phantom,2,3,1,ES HP ≤,10,%,1,Magic,-1,None,6,Sacri,0,1,Magic,-1,None,23,Pyri,0
12,R556A.BIN,3,Valuan Phantom,3,0,3,Rating,50,%,0,Attack,1,Standard Cannon,-1,None,2,2,Focus,-1,None,0,Focus,0
13,R556A.BIN,3,Valuan Phantom,3,1,1,ES HP ≤,30,%,3,Guard,-1,None,0,Evasive Action,0,4,Nothing,-1,None,-1,None,0
14,R556A.BIN,3,Valuan Phantom,3,2,3,Rating,30,%,1,Magic,-1,None,6,Sacri,0,2,Focus,-1,None,0,Focus,0
15,R556A.BIN,3,Valuan Phantom,3,3,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,0,Attack,0,Subcannon,-1,None,0
0,R557A.BIN,4,Valuan Gunboat,0,0,0,PS HP ≤,50,%,0,Attack,2,Large Cannon,-1,None,2,2,Focus,-1,None,-1,None,0
1,R557A.BIN,4,Valuan Gunboat,0,1,4,ES Previous Task Type =,0,Attack,0,Attack,1,Large Cannon,-1,None,1,2,Focus,-1,None,-1,None,0
2,R557A.BIN,4,Valuan Gunboat,0,2,3,Rating,50,%,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
3,R557A.BIN,4,Valuan Gunboat,0,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
4,R557A.BIN,4,Valuan Gunboat,1,0,2,SP ≤,2,SP,0,Attack,2,Large Cannon,-1,None,1,4,Nothing,-1,None,-1,None,-1
5,R557A.BIN,4,Valuan Gunboat,1,1,3,Rating,30,%,2,Focus,-1,None,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
6,R557A.BIN,4,Valuan Gunboat,1,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
7,R557A.BIN,4,Valuan Gunboat,1,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
8,R557A.BIN,4,Valuan Gunboat,2,0,3,Rating,30,%,0,Attack,1,Large Cannon,-1,None,2,2,Focus,-1,None,-1,None,0
9,R557A.BIN,4,Valuan Gunboat,2,1,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,0
10,R557A.BIN,4,Valuan Gunboat,2,2,0,PS HP ≤,2,%,4,Nothing,-1,None,-1,None,-1,4,Nothing,-1,None,-1,None,-1
11,R557A.BIN,4,Valuan Gunboat,2,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
12,R557A.BIN,4,Valuan Gunboat,3,0,-1,None,0,None,0,Attack,1,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
13,R557A.BIN,4,Valuan Gunboat,3,1,3,Rating,30,%,2,Focus,-1,None,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
14,R557A.BIN,4,Valuan Gunboat,3,2,4,ES Previous Task Type =,2,Focus,0,Attack,1,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
15,R557A.BIN,4,Valuan Gunboat,3,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
16,R557A.BIN,4,Valuan Gunboat,4,0,-1,None,0,None,0,Attack,1,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
