Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
3547,0x37716c,13,Shift_JIS,HP SAIDAICHI,"""HP SAIDAICHI"""
3548,0x37717c,19,Shift_JIS,ZOKUSEI BOUGYO AKA,"""ZOKUSEI BOUGYO AKA"""
3549,0x377190,18,Shift_JIS,ZOKUSEI BOUGYO AO,"""ZOKUSEI BOUGYO AO"""
3550,0x3771a4,18,Shift_JIS,ZOKUSEI BOUGYO KI,"""ZOKUSEI BOUGYO KI"""
3551,0x3771b8,22,Shift_JIS,ZOKUSEI BOUGYO MIDORI,"""ZOKUSEI BOUGYO MIDORI"""
3552,0x3771d0,24,Shift_JIS,ZOKUSEI BOUGYO MURASAKI,"""ZOKUSEI BOUGYO MURASAKI"""
3553,0x3771e8,19,Shift_JIS,ZOKUSEI BOUGYO GIN,"""ZOKUSEI BOUGYO GIN"""
3554,0x3771fc,12,Shift_JIS,TAISEI DOKU,"""TAISEI DOKU"""
3555,0x377208,14,Shift_JIS,TAISEI SOKUSI,"""TAISEI SOKUSI"""
3556,0x377218,15,Shift_JIS,TAISEI NINGYOU,"""TAISEI NINGYOU"""
3557,0x377228,14,Shift_JIS,TAISEI SUIMIN,"""TAISEI SUIMIN"""
3558,0x377238,14,Shift_JIS,TAISEI KONRAN,"""TAISEI KONRAN"""
3559,0x377248,16,Shift_JIS,TAISEI CHINMOKU,"""TAISEI CHINMOKU"""
3560,0x377258,13,Shift_JIS,TAISEI HIROU,"""TAISEI HIROU"""
3561,0x377268,12,Shift_JIS,TAISEI BOSS,"""TAISEI BOSS"""
3562,0x377274,9,Shift_JIS,WANRYOKU,"""WANRYOKU"""
3563,0x377280,8,Shift_JIS,KIRYOKU,"""KIRYOKU"""
3564,0x377288,12,Shift_JIS,SEIMEIRYOKU,"""SEIMEIRYOKU"""
3565,0x377294,8,Shift_JIS,KIYOUSA,"""KIYOUSA"""
3566,0x37729c,9,Shift_JIS,SUBAYASA,"""SUBAYASA"""
3567,0x3772a8,13,Shift_JIS,KOUGEKIRYOKU,"""KOUGEKIRYOKU"""
3568,0x3772b8,12,Shift_JIS,BOUGYORYOKU,"""BOUGYORYOKU"""
3569,0x3772c4,13,Shift_JIS,MAHOU BOUGYO,"""MAHOU BOUGYO"""
3570,0x3772d4,13,Shift_JIS,MEICHUU RITU,"""MEICHUU RITU"""
3571,0x3772e4,11,Shift_JIS,KAIHI RITU,"""KAIHI RITU"""
3572,0x3772f0,18,Shift_JIS,HANNGEKI KAKURITU,"""HANNGEKI KAKURITU"""
3573,0x377304,14,Shift_JIS,HANGEKI HINDO,"""HANGEKI HINDO"""
3574,0x377314,5,Shift_JIS,IDOU,"""IDOU"""
3575,0x37731c,4,Shift_JIS,AKI,"""AKI"""
3576,0x377320,14,Shift_JIS,NORMAL CHIKEI,"""NORMAL CHIKEI"""
3577,0x377330,12,Shift_JIS,FUKA CHIKEI,"""FUKA CHIKEI"""
3578,0x37733c,12,Shift_JIS,BOUGYO GATA,"""BOUGYO GATA"""
3579,0x377348,12,Shift_JIS,ENKAKU GATA,"""ENKAKU GATA"""
3580,0x377354,18,Shift_JIS,CHOKUSETU KOUGEKI,"""CHOKUSETU KOUGEKI"""
3581,0x377368,16,Shift_JIS,KANSETU KOUGEKI,"""KANSETU KOUGEKI"""
3582,0x377378,7,Shift_JIS,DAMAGE,"""DAMAGE"""
3583,0x377380,6,Shift_JIS,KAIHI,"""KAIHI"""
3584,0x377388,8,Shift_JIS,COMMAND,"""COMMAND"""
3585,0x377390,3,Shift_JIS,Gr,"""Gr"""
3586,0x377394,3,Shift_JIS,Re,"""Re"""
3587,0x377398,3,Shift_JIS,Pu,"""Pu"""
3588,0x37739c,3,Shift_JIS,Bl,"""Bl"""
3589,0x3773a0,3,Shift_JIS,Ye,"""Ye"""
3590,0x3773a4,3,Shift_JIS,Si,"""Si"""
3591,0x3773a8,6,Shift_JIS,FIELD,"""FIELD"""
3592,0x3773b0,7,Shift_JIS,BATTLE,"""BATTLE"""
3593,0x3773b8,15,Shift_JIS,FIELD & BATTLE,"""FIELD & BATTLE"""
3594,0x3773c8,9,Shift_JIS,ダメージ,"""\x83_\x83\x81\x81[\x83W"""
3595,0x3773d4,5,Shift_JIS,防御,"""\x96h\x8C\xE4"""
3596,0x3773dc,5,Shift_JIS,逃亡,"""\x93\xA6\x96S"""
3597,0x3773e4,3,Shift_JIS,毒,"""\x93\xC5"""
3598,0x3773e8,13,Shift_JIS,ダメージ＋毒,"""\x83_\x83\x81\x81[\x83W\x81{\x93\xC5"""
3599,0x3773f8,7,Shift_JIS,即死α,"""\x91\xA6\x8E\x80\x83\xBF"""
3600,0x377400,7,Shift_JIS,即死β,"""\x91\xA6\x8E\x80\x83\xC0"""
3601,0x377408,7,Shift_JIS,人形１,"""\x90l\x8C`\x82P"""
3602,0x377410,7,Shift_JIS,人形２,"""\x90l\x8C`\x82Q"""
3603,0x377418,5,Shift_JIS,睡眠,"""\x90\x87\x96\xB0"""
3604,0x377420,9,Shift_JIS,完全睡眠,"""\x8A\xAE\x91S\x90\x87\x96\xB0"""
3605,0x37742c,5,Shift_JIS,混乱,"""\x8D\xAC\x97\x90"""
3606,0x377434,5,Shift_JIS,沈黙,"""\x92\xBE\x96\xD9"""
3607,0x37743c,13,Shift_JIS,完全魔法禁止,"""\x8A\xAE\x91S\x96\x82\x96@\x8B\xD6\x8E~"""
3608,0x37744c,5,Shift_JIS,疲労,"""\x94\xE6\x98J"""
3609,0x377454,9,Shift_JIS,複合異常,"""\x95\xA1\x8D\x87\x88\xD9\x8F\xED"""
3610,0x377460,8,Shift_JIS,効果OFF,"""\x8C\xF8\x89\xCAOFF"""
3611,0x377468,18,Shift_JIS,効果OFF＋ダメージ,"""\x8C\xF8\x89\xCAOFF\x81{\x83_\x83\x81\x81[\x83W"""
3612,0x37747c,11,Shift_JIS,攻撃力上昇,"""\x8DU\x8C\x82\x97\xCD\x8F\xE3\x8F\xB8"""
3613,0x377488,11,Shift_JIS,防御力上昇,"""\x96h\x8C\xE4\x97\xCD\x8F\xE3\x8F\xB8"""
3614,0x377494,11,Shift_JIS,素早さ上昇,"""\x91f\x91\x81\x82\xB3\x8F\xE3\x8F\xB8"""
3615,0x3774a0,18,Shift_JIS,"攻撃力,防御力上昇","""\x8DU\x8C\x82\x97\xCD,\x96h\x8C\xE4\x97\xCD\x8F\xE3\x8F\xB8"""
3616,0x3774b4,13,Shift_JIS,全能力値上昇,"""\x91S\x94\\\x97\xCD\x92l\x8F\xE3\x8F\xB8"""
3617,0x3774c4,13,Shift_JIS,攻撃力値低下,"""\x8DU\x8C\x82\x97\xCD\x92l\x92\xE1\x89\xBA"""
3618,0x3774d4,13,Shift_JIS,防御力値低下,"""\x96h\x8C\xE4\x97\xCD\x92l\x92\xE1\x89\xBA"""
3619,0x3774e4,11,Shift_JIS,素早さ低下,"""\x91f\x91\x81\x82\xB3\x92\xE1\x89\xBA"""
3620,0x3774f0,13,Shift_JIS,全能力値低下,"""\x91S\x94\\\x97\xCD\x92l\x92\xE1\x89\xBA"""
3621,0x377500,5,Shift_JIS,復活,"""\x95\x9C\x8A\x88"""
3622,0x377508,9,Shift_JIS,完全復活,"""\x8A\xAE\x91S\x95\x9C\x8A\x88"""
3623,0x377514,13,Shift_JIS,危篤以外治療,"""\x8A\xEB\x93\xC4\x88\xC8\x8AO\x8E\xA1\x97\xC3"""
3624,0x377524,17,Shift_JIS,確実危篤以外治療,"""\x8Am\x8E\xC0\x8A\xEB\x93\xC4\x88\xC8\x8AO\x8E\xA1\x97\xC3"""
3625,0x377538,7,Shift_JIS,HP回復,"""HP\x89\xF1\x95\x9C"""
3626,0x377540,9,Shift_JIS,HP全回復,"""HP\x91S\x89\xF1\x95\x9C"""
3627,0x37754c,13,Shift_JIS,HPターン回復,"""HP\x83^\x81[\x83\x93\x89\xF1\x95\x9C"""
3628,0x37755c,7,Shift_JIS,AP回復,"""AP\x89\xF1\x95\x9C"""
3629,0x377564,21,Shift_JIS,AP全回復反撃頻度ＵＰ,"""AP\x91S\x89\xF1\x95\x9C\x94\xBD\x8C\x82\x95p\x93x\x82t\x82o"""
3630,0x37757c,18,Shift_JIS,反撃発生確率100％,"""\x94\xBD\x8C\x82\x94\xAD\x90\xB6\x8Am\x97\xA6100\x81\x93"""
3631,0x377590,24,Shift_JIS,ターン反撃発生確率100％,"""\x83^\x81[\x83\x93\x94\xBD\x8C\x82\x94\xAD\x90\xB6\x8Am\x97\xA6100\x81\x93"""
3632,0x3775a8,17,Shift_JIS,煌術無効煌術反射,"""\xE0\x8A\x8Fp\x96\xB3\x8C\xF8\xE0\x8A\x8Fp\x94\xBD\x8E\xCB"""
3633,0x3775bc,11,Shift_JIS,AP回復防御,"""AP\x89\xF1\x95\x9C\x96h\x8C\xE4"""
3634,0x3775c8,15,Shift_JIS,ステータス防御,"""\x83X\x83e\x81[\x83^\x83X\x96h\x8C\xE4"""
3635,0x3775d8,15,Shift_JIS,支援要請HP吸収,"""\x8Ex\x89\x87\x97v\x90\xBFHP\x8Bz\x8E\xFB"""
3636,0x3775e8,11,Shift_JIS,APを減らす,"""AP\x82\xF0\x8C\xB8\x82\xE7\x82\xB7"""
3637,0x3775f4,13,Shift_JIS,殴り攻撃無効,"""\x89\xA3\x82\xE8\x8DU\x8C\x82\x96\xB3\x8C\xF8"""
3638,0x377604,13,Shift_JIS,全員完全復活,"""\x91S\x88\xF5\x8A\xAE\x91S\x95\x9C\x8A\x88"""
3639,0x377614,13,Shift_JIS,範囲指定不要,"""\x94\xCD\x88\xCD\x8Ew\x92\xE8\x95s\x97v"""
3640,0x377624,15,Shift_JIS,プレイヤー一人,"""\x83v\x83\x8C\x83C\x83\x84\x81[\x88\xEA\x90l"""
3641,0x377634,15,Shift_JIS,プレイヤー全体,"""\x83v\x83\x8C\x83C\x83\x84\x81[\x91S\x91\xCC"""
3642,0x377644,13,Shift_JIS,エネミー一人,"""\x83G\x83l\x83~\x81[\x88\xEA\x90l"""
3643,0x377654,13,Shift_JIS,エネミー全体,"""\x83G\x83l\x83~\x81[\x91S\x91\xCC"""
3644,0x377664,13,Shift_JIS,自分自身一人,"""\x8E\xA9\x95\xAA\x8E\xA9\x90g\x88\xEA\x90l"""
3645,0x377674,17,Shift_JIS,キャラクター全体,"""\x83L\x83\x83\x83\x89\x83N\x83^\x81[\x91S\x91\xCC"""
3646,0x377688,17,Shift_JIS,対象ＥＣ必要範囲,"""\x91\xCE\x8F\xDB\x82d\x82b\x95K\x97v\x94\xCD\x88\xCD"""
3647,0x37769c,17,Shift_JIS,対象ＥＣ不要範囲,"""\x91\xCE\x8F\xDB\x82d\x82b\x95s\x97v\x94\xCD\x88\xCD"""
3648,0x3776b0,17,Shift_JIS,対象ＰＣ必要範囲,"""\x91\xCE\x8F\xDB\x82o\x82b\x95K\x97v\x94\xCD\x88\xCD"""
3649,0x3776c4,17,Shift_JIS,対象ＰＣ不要範囲,"""\x91\xCE\x8F\xDB\x82o\x82b\x95s\x97v\x94\xCD\x88\xCD"""
3650,0x3776d8,9,Shift_JIS,ヴァイス,"""\x83\x94\x83@\x83C\x83X"""
3651,0x3776e4,7,Shift_JIS,アイカ,"""\x83A\x83C\x83J"""
3652,0x3776ec,9,Shift_JIS,ファイナ,"""\x83t\x83@\x83C\x83i"""
3653,0x3776f8,9,Shift_JIS,ドラクマ,"""\x83h\x83\x89\x83N\x83}"""
3654,0x377704,11,Shift_JIS,エンリック,"""\x83G\x83\x93\x83\x8A\x83b\x83N"""
3655,0x377710,9,Shift_JIS,ギルダー,"""\x83M\x83\x8B\x83_\x81["""
3656,0x37771c,5,Shift_JIS,全員,"""\x91S\x88\xF5"""
3657,0x377724,5,Shift_JIS,WAZA,"""WAZA"""
3658,0x37772c,5,Shift_JIS,種別,"""\x8E\xED\x95\xCA"""
3659,0x377734,9,Shift_JIS,下取り％,"""\x89\xBA\x8E\xE6\x82\xE8\x81\x93"""
3660,0x377740,11,Shift_JIS,ソート用１,"""\x83\\\x81[\x83g\x97p\x82P"""
3661,0x37774c,11,Shift_JIS,ソート用２,"""\x83\\\x81[\x83g\x97p\x82Q"""
3662,0x377758,5,Shift_JIS,価格,"""\x89\xBF\x8Ai"""
3663,0x377760,9,Shift_JIS,追加効果,"""\x92\xC7\x89\xC1\x8C\xF8\x89\xCA"""
3664,0x37776c,7,Shift_JIS,攻撃力,"""\x8DU\x8C\x82\x97\xCD"""
3665,0x377774,7,Shift_JIS,命中率,"""\x96\xBD\x92\x86\x97\xA6"""
3666,0x37777c,16,Shift_JIS,装備効果対象No.,"""\x91\x95\x94\xF5\x8C\xF8\x89\xCA\x91\xCE\x8F\xDBNo."""
3667,0x37778c,13,Shift_JIS,装備効果数値,"""\x91\x95\x94\xF5\x8C\xF8\x89\xCA\x90\x94\x92l"""
3668,0x37779c,13,Shift_JIS,ENEMY SENSEI,"""ENEMY SENSEI"""
3669,0x3777ac,14,Shift_JIS,ZOKUSEI BONUS,"""ZOKUSEI BONUS"""
3670,0x3777bc,12,Shift_JIS,PC TOUSOU %,"""PC TOUSOU %"""
3671,0x3777c8,12,Shift_JIS,EC TOUSOU %,"""EC TOUSOU %"""
3672,0x3777d4,9,Shift_JIS,GUTS MAX,"""GUTS MAX"""
3673,0x3777e0,10,Shift_JIS,GUTS LEFT,"""GUTS LEFT"""
3674,0x3777ec,13,Shift_JIS,GUTS RESERVE,"""GUTS RESERVE"""
3675,0x3777fc,14,Shift_JIS,GET EXP VALUE,"""GET EXP VALUE"""
3676,0x37780c,16,Shift_JIS,GET MONEY VALUE,"""GET MONEY VALUE"""
3677,0x37781c,13,Shift_JIS,OTOKOGI RANK,"""OTOKOGI RANK"""
3678,0x377838,44,Shift_JIS,Memory Allocate Error(bGetModelPolygonData),"""Memory Allocate Error(bGetModelPolygonData)"""
3679,0x377864,11,Shift_JIS,0123456789,"""0123456789"""
3680,0x37786f,7,Shift_JIS,abgABG,"""abgABG"""
3681,0x377878,13,Shift_JIS,E99%02d%02d0,"""E99%02d%02d0"""
3682,0x377888,13,Shift_JIS,E99%02d%02d1,"""E99%02d%02d1"""
3683,0x377898,11,Shift_JIS,E99%02d001,"""E99%02d001"""
3684,0x3778ac,14,Shift_JIS,E99%02d%02d%d,"""E99%02d%02d%d"""
3685,0x3778bc,12,Shift_JIS,E99%02d00%d,"""E99%02d00%d"""
3686,0x377958,20,Shift_JIS,“%s”BIT OFF?“No.%d”,"""[%s]BIT OFF?[No.%d]"""
3687,0x37796c,10,Shift_JIS,RENDER %d,"""RENDER %d"""
3688,0x377978,5,Shift_JIS,睡眠,"""\x90\x87\x96\xB0"""
3689,0x37798c,36,Shift_JIS,FUSEI NA ICHIGEKISI“%d>>%d”(%d)(%d),"""FUSEI NA ICHIGEKISI[%d>>%d](%d)(%d)"""
3690,0x3779b0,29,Shift_JIS,SIKOU WORK NASI“%dBAN”“0x%X”,"""SIKOU WORK NASI[%dBAN][0x%X]"""
3691,0x3779d4,14,Shift_JIS,s%02d%02d.mld,"""s%02d%02d.mld"""
3692,0x3779e4,14,Shift_JIS,s%03d%02d.mld,"""s%03d%02d.mld"""
3693,0x3779f4,9,Shift_JIS,\\battle\\,"""\\battle\\"""
3694,0x377a00,10,Shift_JIS,s%03d.sml,"""s%03d.sml"""
3695,0x377a0c,3,Shift_JIS,rb,"""rb"""
3696,0x377a10,10,Shift_JIS,s%03d.sst,"""s%03d.sst"""
3697,0x377a28,37,Shift_JIS,"STAGE SELECT(U & D SELECT, DECIDE A)","""STAGE SELECT(U & D SELECT, DECIDE A)"""
3698,0x377a50,18,Shift_JIS,"STAGE No:%03d, %s","""STAGE No:%03d, %s"""
3699,0x377a64,12,Shift_JIS,stsicon.mld,"""stsicon.mld"""
3700,0x377a70,5,Shift_JIS,NJCM,"""NJCM"""
3701,0x377a78,13,Shift_JIS,\\aresnew.mlt,"""\\aresnew.mlt"""
3702,0x377a8c,3,Shift_JIS,Ｅ,"""\x82d"""
3703,0x377a90,4,Shift_JIS,%2d,"""%2d"""
3704,0x377a94,9,Shift_JIS,\\battle\\,"""\\battle\\"""
3705,0x377aa0,12,Shift_JIS,stsicon.mld,"""stsicon.mld"""
3706,0x377aac,16,Shift_JIS,"No:%d,Flag:%08x","""No:%d,Flag:%08x"""
3707,0x377abc,31,Shift_JIS,ICON ENSHUTU KYOUSEI SHYUURYOU,"""ICON ENSHUTU KYOUSEI SHYUURYOU"""
3708,0x377adc,20,Shift_JIS,CALL SOFT YAMAMOTO ,"""CALL SOFT YAMAMOTO """
3709,0x377af4,3,Shift_JIS,%d,"""%d"""
3710,0x377af8,9,Shift_JIS,ts001010,"""ts001010"""
3711,0x377b04,9,Shift_JIS,ts001033,"""ts001033"""
3712,0x377b10,9,Shift_JIS,ts001020,"""ts001020"""
3713,0x377b1c,9,Shift_JIS,ts001026,"""ts001026"""
3714,0x377b28,9,Shift_JIS,ts001027,"""ts001027"""
3715,0x377b40,22,Shift_JIS,\\battle\\btlcursor.mld,"""\\battle\\btlcursor.mld"""
3716,0x377b58,10,Shift_JIS,\\SOUND\\%s,"""\\SOUND\\%s"""
3717,0x377b64,8,Shift_JIS,\\SOUND\\,"""\\SOUND\\"""
3718,0x377b6c,5,Shift_JIS,.P04,""".P04"""
3719,0x377b74,10,Shift_JIS,KO%04dS%s,"""KO%04dS%s"""
3720,0x377b80,8,Shift_JIS,%03dS%s,"""%03dS%s"""
3721,0x377b88,12,Shift_JIS,B702%04dS%s,"""B702%04dS%s"""
3722,0x377b94,7,Shift_JIS,%3dS%s,"""%3dS%s"""
3723,0x377b9c,10,Shift_JIS,B702%dS%s,"""B702%dS%s"""
3724,0x377ba8,19,Shift_JIS,\\SOUND\\STV%02d.MLT,"""\\SOUND\\STV%02d.MLT"""
3725,0x377bbc,12,Shift_JIS,STV%02d.MLT,"""STV%02d.MLT"""
3726,0x377bc8,32,Shift_JIS,ストリーム再生失敗(%d)“%d”“%d” ,"""\x83X\x83g\x83\x8A\x81[\x83\x80\x8D\xC4\x90\xB6\x8E\xB8\x94s(%d)[%d][%d] """
3727,0x377be8,10,Shift_JIS,CR000.MLT,"""CR000.MLT"""
3728,0x377bf4,10,Shift_JIS,CR101.MLT,"""CR101.MLT"""
3729,0x377c00,10,Shift_JIS,CR100.MLT,"""CR100.MLT"""
3730,0x377c0c,11,Shift_JIS,CR%03d.MLT,"""CR%03d.MLT"""
3731,0x377c18,13,Shift_JIS,B7000000.MLT,"""B7000000.MLT"""
3732,0x377c40,9,Shift_JIS,\\BCHARA\\,"""\\BCHARA\\"""
3733,0x377c4c,5,Shift_JIS,%s%s,"""%s%s"""
3734,0x377c54,15,Shift_JIS,\\BCHARA\\%s.STD,"""\\BCHARA\\%s.STD"""
3735,0x377c64,16,Shift_JIS,\\BCHARA\\%s0.STD,"""\\BCHARA\\%s0.STD"""
3736,0x377c74,15,Shift_JIS,F05000%02X.MLK,"""F05000%02X.MLK"""
3737,0x377c84,9,Shift_JIS,\\BEFF\\%s,"""\\BEFF\\%s"""
3738,0x377c90,15,Shift_JIS,FINA PET No:%d,"""FINA PET No:%d"""
3739,0x377ca0,15,Shift_JIS,PET No ERROR：,"""PET No ERROR\x81F"""
3740,0x377cb0,22,Shift_JIS,ESCAPE PAD-C BUTTON B,"""ESCAPE PAD-C BUTTON B"""
3741,0x377ccc,11,Shift_JIS,MA%03d.MLD,"""MA%03d.MLD"""
3742,0x377cd8,7,Shift_JIS,%s.STD,"""%s.STD"""
3743,0x377ce0,8,Shift_JIS,%s0.STD,"""%s0.STD"""
3744,0x377cec,5,Shift_JIS,.STD,""".STD"""
3745,0x377cf4,9,Shift_JIS,%s%s.STD,"""%s%s.STD"""
3746,0x377d00,3,Shift_JIS,rb,"""rb"""
3747,0x377d04,6,Shift_JIS,0.STD,"""0.STD"""
3748,0x377d0c,11,Shift_JIS,DEAD CHARA,"""DEAD CHARA"""
3749,0x377d18,18,Shift_JIS,%d:%s “%d” CHANGE,"""%d:%s [%d] CHANGE"""
3750,0x377d2c,22,Shift_JIS,%d:%s “%d” NOT FOUND!,"""%d:%s [%d] NOT FOUND!"""
3751,0x377d44,7,Shift_JIS,UNLOCK,"""UNLOCK"""
3752,0x377d4c,7,Shift_JIS,LOCKED,"""LOCKED"""
3753,0x377d54,9,Shift_JIS,tw010003,"""tw010003"""
3754,0x377d60,9,Shift_JIS,tw010000,"""tw010000"""
3755,0x377d6c,9,Shift_JIS,tw010001,"""tw010001"""
3756,0x377d78,9,Shift_JIS,tw010004,"""tw010004"""
3757,0x377d84,9,Shift_JIS,tw010002,"""tw010002"""
3758,0x377d90,9,Shift_JIS,tw010005,"""tw010005"""
3759,0x377ddc,41,Shift_JIS,"FINA PET SELECT( U & D SELECT, DECIDE A)","""FINA PET SELECT( U & D SELECT, DECIDE A)"""
3760,0x377e08,11,Shift_JIS,No.%2d: %s,"""No.%2d: %s"""
3761,0x377e14,7,Shift_JIS,NORMAL,"""NORMAL"""
3762,0x377e1c,8,Shift_JIS,NAGAINO,"""NAGAINO"""
3763,0x377e24,9,Shift_JIS,HOSIMARU,"""HOSIMARU"""
3764,0x377e30,10,Shift_JIS,TOGATTERU,"""TOGATTERU"""
3765,0x377e3c,9,Shift_JIS,AIRPLANE,"""AIRPLANE"""
3766,0x377e48,8,Shift_JIS,HOUCHOU,"""HOUCHOU"""
3767,0x377e50,7,Shift_JIS,KATANA,"""KATANA"""
3768,0x377e58,9,Shift_JIS,KATORAFU,"""KATORAFU"""
3769,0x377e64,15,Shift_JIS,DORAGON BUSTER,"""DORAGON BUSTER"""
3770,0x377e74,6,Shift_JIS,OMORI,"""OMORI"""
3771,0x377e7c,7,Shift_JIS,SPIKES,"""SPIKES"""
3772,0x377e84,8,Shift_JIS,16 TONS,"""16 TONS"""
3773,0x377e8c,10,Shift_JIS,FLYED PAN,"""FLYED PAN"""
3774,0x377e98,6,Shift_JIS,KONBO,"""KONBO"""
3775,0x377ea0,12,Shift_JIS,IRON HUMMER,"""IRON HUMMER"""
3776,0x377eac,14,Shift_JIS,FINAL EDITION,"""FINAL EDITION"""
3777,0x377ebc,10,Shift_JIS,MA010.MLD,"""MA010.MLD"""
3778,0x377ec8,10,Shift_JIS,MA011.MLD,"""MA011.MLD"""
3779,0x377ed4,10,Shift_JIS,MA012.MLD,"""MA012.MLD"""
3780,0x377ee0,10,Shift_JIS,MA013.MLD,"""MA013.MLD"""
3781,0x377eec,10,Shift_JIS,MA014.MLD,"""MA014.MLD"""
3782,0x377ef8,10,Shift_JIS,MA015.MLD,"""MA015.MLD"""
3783,0x377f04,10,Shift_JIS,MA016.MLD,"""MA016.MLD"""
3784,0x377f10,10,Shift_JIS,MA017.MLD,"""MA017.MLD"""
3785,0x377f1c,10,Shift_JIS,MA018.MLD,"""MA018.MLD"""
3786,0x377f28,10,Shift_JIS,MA019.MLD,"""MA019.MLD"""
3787,0x377f34,10,Shift_JIS,MA020.MLD,"""MA020.MLD"""
3788,0x377f40,10,Shift_JIS,MA021.MLD,"""MA021.MLD"""
3789,0x377f4c,10,Shift_JIS,MA022.MLD,"""MA022.MLD"""
3790,0x377f58,10,Shift_JIS,MA023.MLD,"""MA023.MLD"""
3791,0x377f64,10,Shift_JIS,MA024.MLD,"""MA024.MLD"""
3792,0x377f70,10,Shift_JIS,MA025.MLD,"""MA025.MLD"""
3793,0x3780bc,17,Shift_JIS,PAGE     %3d/%3d,"""PAGE     %3d/%3d"""
3794,0x3780d0,229,Shift_JIS,"\n--------------------------------------------------\n Shinobi Library for Dreamcast Version 1.70\n Copyright (C) 1998, 1999, 2000 SEGA\n--------------------------------------------------\nShinobi Ver 1.70 Build:Jun 26 2000 10:53:18\n","""\n--------------------------------------------------\n Shinobi Library for Dreamcast Version 1.70\n Copyright (C) 1998, 1999, 2000 SEGA\n--------------------------------------------------\nShinobi Ver 1.70 Build:Jun 26 2000 10:53:18\n"""
3795,0x3781bc,72,Shift_JIS,Lib Handle StartLib Handle End  \nov Ver.1.00Build:Apr 23 1999 22:13:01\n,"""Lib Handle StartLib Handle End  \nov Ver.1.00Build:Apr 23 1999 22:13:01\n"""
3796,0x37828c,6,Shift_JIS,CD001,"""CD001"""
3797,0x378294,43,Shift_JIS,\ngdFs Ver 1.10 Build:Jun 26 2000 10:49:30\n,"""\ngdFs Ver 1.10 Build:Jun 26 2000 10:49:30\n"""
3798,0x3782c0,9,Shift_JIS,SUPPORT:,"""SUPPORT:"""
3799,0x3782cc,9,Shift_JIS,ON     :,"""ON     :"""
3800,0x3782d8,9,Shift_JIS,OFF    :,"""OFF    :"""
3801,0x3782e4,9,Shift_JIS,PRESS  :,"""PRESS  :"""
3802,0x3782f0,9,Shift_JIS,RELEASE:,"""RELEASE:"""
3803,0x3782fc,9,Shift_JIS,R      :,"""R      :"""
3804,0x378308,9,Shift_JIS,L      :,"""L      :"""
3805,0x378314,9,Shift_JIS,X1     :,"""X1     :"""
3806,0x378320,9,Shift_JIS,Y1     :,"""Y1     :"""
3807,0x37832c,9,Shift_JIS,X2     :,"""X2     :"""
3808,0x378338,9,Shift_JIS,Y2     :,"""Y2     :"""
3809,0x378344,41,Shift_JIS,\npd Ver 1.50 Build:Jul 30 1999 15:01:33\n,"""\npd Ver 1.50 Build:Jul 30 1999 15:01:33\n"""
3810,0x378378,12,Shift_JIS,(no device),"""(no device)"""
3811,0x378398,46,Shift_JIS,\nsyCache Ver 2.01 Build:Mar 01 2000 22:08:51\n,"""\nsyCache Ver 2.01 Build:Mar 01 2000 22:08:51\n"""
3812,0x3783dc,47,Shift_JIS,\nsyMalloc Ver 2.01 Build:Apr 27 2000 09:52:59\n,"""\nsyMalloc Ver 2.01 Build:Apr 27 2000 09:52:59\n"""
3813,0x378470,44,Shift_JIS,\nsyRtc Ver 1.02 Build:May 31 1999 09:05:20\n,"""\nsyRtc Ver 1.02 Build:May 31 1999 09:05:20\n"""
3814,0x37849c,43,Shift_JIS,\nsyHw Ver 1.07 Build:Apr 26 1999 16:55:31\n,"""\nsyHw Ver 1.07 Build:Apr 26 1999 16:55:31\n"""
3815,0x3787ac,44,Shift_JIS,\nsyTmr Ver 1.04 Build:Apr 26 1999 14:43:51\n,"""\nsyTmr Ver 1.04 Build:Apr 26 1999 14:43:51\n"""
3816,0x3787dc,44,Shift_JIS,\nsyCbl Ver 1.10 Build:Apr 27 1999 13:54:09\n,"""\nsyCbl Ver 1.10 Build:Apr 27 1999 13:54:09\n"""
3817,0x378808,93,Shift_JIS,\nbu Ver 1.47 Build:May 25 1999 17:27:29\nVMS File System for Application(dynamic work alloc) ,"""\nbu Ver 1.47 Build:May 25 1999 17:27:29\nVMS File System for Application(dynamic work alloc) """
3818,0x37886c,44,Shift_JIS,\npdTmr Ver 1.06 Build:Apr 26 1999 16:55:29\n,"""\npdTmr Ver 1.06 Build:Apr 26 1999 16:55:29\n"""
3819,0x3788c0,44,Shift_JIS,\nsyCfg Ver 1.15 Build:Apr 26 1999 14:38:59\n,"""\nsyCfg Ver 1.15 Build:Apr 26 1999 14:38:59\n"""
3820,0x3788f0,43,Shift_JIS,\nsyBt Ver 1.07 Build:Jun 22 2000 16:16:08\n,"""\nsyBt Ver 1.07 Build:Jun 22 2000 16:16:08\n"""
3821,0x37891c,44,Shift_JIS,\npdVib Ver 2.01 Build:Feb 15 2000 12:20:25\n,"""\npdVib Ver 2.01 Build:Feb 15 2000 12:20:25\n"""
3822,0x378af8,19,Shift_JIS,SEGA Ninja Library,"""SEGA Ninja Library"""
3823,0x378b0c,48,Shift_JIS,\nNinja Ver 01100114 Build:Jul 03 2000 18:12:08\n,"""\nNinja Ver 01100114 Build:Jul 03 2000 18:12:08\n"""
