Entry ID,[Filter],[ES ID],[ES Name],Turn ID,Phase ID,Cond ID,[Cond Name],Cond Param ID,[Cond Param Name],T1 Type ID,[T1 Type Name],T1 Arm ID,T1 Param ID,[T1 Param Name],T1 Arm Dur,T2 Type ID,[T2 Type Name],T2 Arm ID,T2 Param ID,[T2 Param Name],T2 Arm Dur
13,R564A.BIN,1,Valuan Spellship,3,1,3,Rating,80,%,0,Attack,1,-1,None,0,2,Focus,-1,0,Focus,0
14,R564A.BIN,1,Valuan Spellship,3,2,3,Rating,65,%,0,Attack,1,-1,None,1,4,Nothing,-1,0,Awaiting Orders,0
15,R564A.BIN,1,Valuan Spellship,3,3,-1,None,0,None,2,Focus,-1,0,Focus,0,-1,None,-1,-1,None,0
16,R564A.BIN,1,Valuan Spellship,4,0,3,Rating,50,%,2,Focus,-1,-1,None,0,4,Nothing,-1,-1,None,0
17,R564A.BIN,1,Valuan Spellship,4,1,3,Rating,40,%,1,Magic,-1,7,Sacres,0,0,Attack,0,-1,None,0
18,R564A.BIN,1,Valuan Spellship,4,2,3,Rating,65,%,1,Magic,-1,24,Pyres,0,3,Guard,-1,-1,None,0
19,R564A.BIN,1,Valuan Spellship,4,3,3,Rating,50,%,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,0
0,R565A.BIN,22,Spell Pirates,0,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
1,R565A.BIN,22,Spell Pirates,0,1,3,Rating,20,%,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,2
2,R565A.BIN,22,Spell Pirates,0,2,3,Rating,80,%,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
3,R565A.BIN,22,Spell Pirates,0,3,4,ES Previous Task Type =,2,Focus,1,Magic,-1,6,Sacri,0,0,Attack,0,-1,None,0
4,R565A.BIN,22,Spell Pirates,1,0,3,Rating,70,%,0,Attack,1,-1,None,3,2,Focus,-1,-1,None,0
5,R565A.BIN,22,Spell Pirates,1,1,3,Rating,85,%,1,Magic,0,25,Pyrum,0,1,Magic,-1,6,Sacri,0
6,R565A.BIN,22,Spell Pirates,1,2,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
7,R565A.BIN,22,Spell Pirates,1,3,-1,None,0,None,2,Focus,-1,-1,None,0,-1,None,-1,-1,None,0
8,R565A.BIN,22,Spell Pirates,2,0,-1,None,0,None,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
9,R565A.BIN,22,Spell Pirates,2,1,-1,None,0,None,1,Magic,0,25,Pyrum,1,-1,None,-1,-1,None,0
10,R565A.BIN,22,Spell Pirates,2,2,-1,None,0,None,4,Nothing,-1,-1,None,0,-1,None,-1,-1,None,0
11,R565A.BIN,22,Spell Pirates,2,3,3,Rating,50,%,0,Attack,0,-1,None,0,4,Nothing,-1,0,Awaiting Orders,0
12,R565A.BIN,22,Spell Pirates,3,0,-1,None,0,None,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
13,R565A.BIN,22,Spell Pirates,3,1,-1,None,0,None,0,Attack,1,-1,None,2,4,Nothing,-1,-1,None,0
14,R565A.BIN,22,Spell Pirates,3,2,-1,None,0,None,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
15,R565A.BIN,22,Spell Pirates,3,3,-1,None,0,None,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
16,R565A.BIN,22,Spell Pirates,4,0,3,Rating,50,%,0,Attack,1,-1,None,2,0,Attack,1,-1,None,3
17,R565A.BIN,22,Spell Pirates,4,1,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
18,R565A.BIN,22,Spell Pirates,4,2,-1,None,0,None,1,Magic,0,25,Pyrum,0,-1,None,-1,-1,None,0
19,R565A.BIN,22,Spell Pirates,4,3,-1,None,0,None,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
20,R565A.BIN,22,Spell Pirates,5,0,-1,None,0,None,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
21,R565A.BIN,22,Spell Pirates,5,1,-1,None,0,None,0,Attack,0,-1,None,1,-1,None,-1,-1,None,0
22,R565A.BIN,22,Spell Pirates,5,2,-1,None,0,None,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
23,R565A.BIN,22,Spell Pirates,5,3,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
0,R566A.BIN,7,Valuan Spectre,0,0,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
1,R566A.BIN,7,Valuan Spectre,0,1,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,27,Crystales,0
2,R566A.BIN,7,Valuan Spectre,0,2,1,ES HP ≤,30,%,0,Attack,1,-1,None,0,1,Magic,-1,34,Electrum,0
3,R566A.BIN,7,Valuan Spectre,0,3,1,ES HP ≤,30,%,1,Magic,-1,6,Sacri,0,2,Focus,-1,0,Focus,0
4,R566A.BIN,7,Valuan Spectre,1,0,-1,None,0,None,1,Magic,-1,34,Electrum,0,1,Magic,-1,34,Electrum,0
5,R566A.BIN,7,Valuan Spectre,1,1,-1,None,0,None,1,Magic,-1,34,Electrum,0,1,Magic,-1,34,Electrum,0
6,R566A.BIN,7,Valuan Spectre,1,2,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,27,Crystales,0
7,R566A.BIN,7,Valuan Spectre,1,3,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,34,Electrum,0
8,R566A.BIN,7,Valuan Spectre,2,0,3,Rating,10,%,1,Magic,-1,13,Quika,0,2,Focus,-1,0,Focus,0
9,R566A.BIN,7,Valuan Spectre,2,1,-1,None,0,None,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,Crystales,0
10,R566A.BIN,7,Valuan Spectre,2,2,-1,None,0,None,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
11,R566A.BIN,7,Valuan Spectre,2,3,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,34,Electrum,0
12,R566A.BIN,7,Valuan Spectre,3,0,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,27,Crystales,0
13,R566A.BIN,7,Valuan Spectre,3,1,1,ES HP ≤,30,%,0,Attack,1,-1,None,3,2,Focus,-1,0,Focus,0
14,R566A.BIN,7,Valuan Spectre,3,2,1,ES HP ≤,30,%,2,Focus,-1,0,Focus,0,1,Magic,-1,34,Electrum,0
15,R566A.BIN,7,Valuan Spectre,3,3,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,34,Electrum,0
0,R567A.BIN,6,Valuan Destroyer,0,0,3,Rating,50,%,0,Attack,1,-1,None,1,4,Nothing,0,-1,None,0
1,R567A.BIN,6,Valuan Destroyer,0,1,3,Rating,70,%,0,Attack,0,-1,None,0,2,Focus,0,-1,None,0
2,R567A.BIN,6,Valuan Destroyer,0,2,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,2,-1,None,1
3,R567A.BIN,6,Valuan Destroyer,0,3,3,Rating,70,%,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
4,R567A.BIN,6,Valuan Destroyer,1,0,1,ES HP ≤,30,%,3,Guard,-1,0,Evasive Action,0,0,Attack,2,-1,None,2
5,R567A.BIN,6,Valuan Destroyer,1,1,3,Rating,30,%,0,Attack,1,-1,None,2,0,Attack,0,-1,None,0
6,R567A.BIN,6,Valuan Destroyer,1,2,3,Rating,50,%,0,Attack,0,-1,None,0,2,Focus,-1,-1,None,0
7,R567A.BIN,6,Valuan Destroyer,1,3,3,Rating,30,%,2,Focus,-1,0,Focus,0,0,Attack,0,-1,None,0
8,R567A.BIN,6,Valuan Destroyer,2,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
9,R567A.BIN,6,Valuan Destroyer,2,1,3,Rating,30,%,0,Attack,2,-1,None,1,0,Attack,1,-1,None,2
10,R567A.BIN,6,Valuan Destroyer,2,2,3,Rating,50,%,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
11,R567A.BIN,6,Valuan Destroyer,2,3,3,Rating,50,%,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
12,R567A.BIN,6,Valuan Destroyer,3,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
13,R567A.BIN,6,Valuan Destroyer,3,1,1,ES HP ≤,30,%,3,Guard,-1,0,Evasive Action,0,4,Nothing,-1,0,Awaiting Orders,0
14,R567A.BIN,6,Valuan Destroyer,3,2,3,Rating,50,%,2,Focus,-1,0,Focus,0,0,Attack,2,-1,None,1
15,R567A.BIN,6,Valuan Destroyer,3,3,3,Rating,50,%,2,Focus,-1,0,Focus,0,3,Guard,-1,0,Evasive Action,0
0,R568A.BIN,22,Spell Pirates,0,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
1,R568A.BIN,22,Spell Pirates,0,1,3,Rating,20,%,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,2
2,R568A.BIN,22,Spell Pirates,0,2,3,Rating,80,%,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
3,R568A.BIN,22,Spell Pirates,0,3,4,ES Previous Task Type =,2,Focus,1,Magic,-1,6,Sacri,0,0,Attack,0,-1,None,0
4,R568A.BIN,22,Spell Pirates,1,0,3,Rating,70,%,0,Attack,1,-1,None,3,2,Focus,-1,-1,None,0
5,R568A.BIN,22,Spell Pirates,1,1,3,Rating,85,%,1,Magic,0,25,Pyrum,0,1,Magic,-1,6,Sacri,0
6,R568A.BIN,22,Spell Pirates,1,2,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
7,R568A.BIN,22,Spell Pirates,1,3,-1,None,0,None,2,Focus,-1,-1,None,0,-1,None,-1,-1,None,0
8,R568A.BIN,22,Spell Pirates,2,0,-1,None,0,None,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
9,R568A.BIN,22,Spell Pirates,2,1,-1,None,0,None,1,Magic,0,25,Pyrum,1,-1,None,-1,-1,None,0
10,R568A.BIN,22,Spell Pirates,2,2,-1,None,0,None,4,Nothing,-1,-1,None,0,-1,None,-1,-1,None,0
11,R568A.BIN,22,Spell Pirates,2,3,3,Rating,50,%,0,Attack,0,-1,None,0,4,Nothing,-1,0,Awaiting Orders,0
12,R568A.BIN,22,Spell Pirates,3,0,-1,None,0,None,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
13,R568A.BIN,22,Spell Pirates,3,1,-1,None,0,None,0,Attack,1,-1,None,2,4,Nothing,-1,-1,None,0
14,R568A.BIN,22,Spell Pirates,3,2,-1,None,0,None,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
15,R568A.BIN,22,Spell Pirates,3,3,-1,None,0,None,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
16,R568A.BIN,22,Spell Pirates,4,0,3,Rating,50,%,0,Attack,1,-1,None,2,0,Attack,1,-1,None,3
17,R568A.BIN,22,Spell Pirates,4,1,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
18,R568A.BIN,22,Spell Pirates,4,2,-1,None,0,None,1,Magic,0,25,Pyrum,0,-1,None,-1,-1,None,0
19,R568A.BIN,22,Spell Pirates,4,3,-1,None,0,None,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
20,R568A.BIN,22,Spell Pirates,5,0,-1,None,0,None,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
21,R568A.BIN,22,Spell Pirates,5,1,-1,None,0,None,0,Attack,0,-1,None,1,-1,None,-1,-1,None,0
22,R568A.BIN,22,Spell Pirates,5,2,-1,None,0,None,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
23,R568A.BIN,22,Spell Pirates,5,3,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
0,R569A.BIN,5,Valuan Mage Ship,0,0,1,ES HP ≤,99,%,2,Focus,-1,0,Focus,0,1,Magic,-1,13,Quika,0
1,R569A.BIN,5,Valuan Mage Ship,0,1,3,Rating,50,%,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,Crystales,0
2,R569A.BIN,5,Valuan Mage Ship,0,2,3,Rating,50,%,2,Focus,-1,0,Focus,0,1,Magic,-1,34,Electrum,0
3,R569A.BIN,5,Valuan Mage Ship,0,3,3,Rating,50,%,0,Attack,0,-1,None,0,1,Magic,-1,27,Crystales,0
4,R569A.BIN,5,Valuan Mage Ship,1,0,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,Electrum,0
5,R569A.BIN,5,Valuan Mage Ship,1,1,-1,None,0,None,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,Crystales,0
6,R569A.BIN,5,Valuan Mage Ship,1,2,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,Electrum,0
7,R569A.BIN,5,Valuan Mage Ship,1,3,0,PS HP ≤,90,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,4,Driln,0
8,R569A.BIN,5,Valuan Mage Ship,2,0,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,Crystales,0
9,R569A.BIN,5,Valuan Mage Ship,2,1,3,Rating,50,%,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,34,Electrum,0
10,R569A.BIN,5,Valuan Mage Ship,2,2,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,Crystales,0
11,R569A.BIN,5,Valuan Mage Ship,2,3,3,Rating,50,%,2,Focus,-1,0,Focus,0,1,Magic,-1,34,Electrum,0
12,R569A.BIN,5,Valuan Mage Ship,3,0,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,Crystales,0
13,R569A.BIN,5,Valuan Mage Ship,3,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
14,R569A.BIN,5,Valuan Mage Ship,3,2,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,Electrum,0
15,R569A.BIN,5,Valuan Mage Ship,3,3,1,ES HP ≤,40,%,1,Magic,-1,4,Driln,0,1,Magic,-1,27,Crystales,0
16,R569A.BIN,5,Valuan Mage Ship,4,0,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,Electrum,0
17,R569A.BIN,5,Valuan Mage Ship,4,1,3,Rating,50,%,3,Guard,-1,0,Evasive Action,0,1,Magic,-1,27,Crystales,0
18,R569A.BIN,5,Valuan Mage Ship,4,2,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,34,Electrum,0
19,R569A.BIN,5,Valuan Mage Ship,4,3,1,ES HP ≤,40,%,1,Magic,-1,13,Quika,0,1,Magic,-1,27,Crystales,0
0,R572A.BIN,22,Spell Pirates,0,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
1,R572A.BIN,22,Spell Pirates,0,1,3,Rating,20,%,2,Focus,-1,-1,None,0,0,Attack,1,-1,None,2
2,R572A.BIN,22,Spell Pirates,0,2,3,Rating,80,%,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
3,R572A.BIN,22,Spell Pirates,0,3,4,ES Previous Task Type =,2,Focus,1,Magic,-1,6,Sacri,0,0,Attack,0,-1,None,0
4,R572A.BIN,22,Spell Pirates,1,0,3,Rating,70,%,0,Attack,1,-1,None,3,2,Focus,-1,-1,None,0
5,R572A.BIN,22,Spell Pirates,1,1,3,Rating,85,%,1,Magic,0,25,Pyrum,0,1,Magic,-1,6,Sacri,0
6,R572A.BIN,22,Spell Pirates,1,2,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
7,R572A.BIN,22,Spell Pirates,1,3,-1,None,0,None,2,Focus,-1,-1,None,0,-1,None,-1,-1,None,0
8,R572A.BIN,22,Spell Pirates,2,0,-1,None,0,None,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
9,R572A.BIN,22,Spell Pirates,2,1,-1,None,0,None,1,Magic,0,25,Pyrum,1,-1,None,-1,-1,None,0
10,R572A.BIN,22,Spell Pirates,2,2,-1,None,0,None,4,Nothing,-1,-1,None,0,-1,None,-1,-1,None,0
11,R572A.BIN,22,Spell Pirates,2,3,3,Rating,50,%,0,Attack,0,-1,None,0,4,Nothing,-1,0,Awaiting Orders,0
12,R572A.BIN,22,Spell Pirates,3,0,-1,None,0,None,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
13,R572A.BIN,22,Spell Pirates,3,1,-1,None,0,None,0,Attack,1,-1,None,2,4,Nothing,-1,-1,None,0
14,R572A.BIN,22,Spell Pirates,3,2,-1,None,0,None,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
15,R572A.BIN,22,Spell Pirates,3,3,-1,None,0,None,3,Guard,-1,0,Evasive Action,0,-1,None,-1,-1,None,0
16,R572A.BIN,22,Spell Pirates,4,0,3,Rating,50,%,0,Attack,1,-1,None,2,0,Attack,1,-1,None,3
17,R572A.BIN,22,Spell Pirates,4,1,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
18,R572A.BIN,22,Spell Pirates,4,2,-1,None,0,None,1,Magic,0,25,Pyrum,0,-1,None,-1,-1,None,0
19,R572A.BIN,22,Spell Pirates,4,3,-1,None,0,None,4,Nothing,-1,0,Awaiting Orders,0,-1,None,-1,-1,None,0
20,R572A.BIN,22,Spell Pirates,5,0,-1,None,0,None,0,Attack,1,-1,None,2,-1,None,-1,-1,None,0
21,R572A.BIN,22,Spell Pirates,5,1,-1,None,0,None,0,Attack,0,-1,None,1,-1,None,-1,-1,None,0
22,R572A.BIN,22,Spell Pirates,5,2,-1,None,0,None,4,Nothing,0,0,Awaiting Orders,0,-1,None,-1,-1,None,0
23,R572A.BIN,22,Spell Pirates,5,3,-1,None,0,None,0,Attack,0,-1,None,0,-1,None,-1,-1,None,0
0,R573A.BIN,43,The Blackbeard,0,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
1,R573A.BIN,43,The Blackbeard,0,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
2,R573A.BIN,43,The Blackbeard,0,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
3,R573A.BIN,43,The Blackbeard,0,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
4,R573A.BIN,43,The Blackbeard,1,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
5,R573A.BIN,43,The Blackbeard,1,1,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
6,R573A.BIN,43,The Blackbeard,1,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
7,R573A.BIN,43,The Blackbeard,1,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
8,R573A.BIN,43,The Blackbeard,2,0,-1,None,0,None,4,Nothing,-1,1,Target Lost,0,0,Attack,0,-1,None,0
9,R573A.BIN,43,The Blackbeard,2,1,-1,None,0,None,4,Nothing,-1,1,Target Lost,0,0,Attack,0,-1,None,0
10,R573A.BIN,43,The Blackbeard,2,2,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
11,R573A.BIN,43,The Blackbeard,2,3,-1,None,0,None,3,Guard,-1,-1,None,0,0,Attack,0,-1,None,0
12,R573A.BIN,43,The Blackbeard,3,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
13,R573A.BIN,43,The Blackbeard,3,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
14,R573A.BIN,43,The Blackbeard,3,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
15,R573A.BIN,43,The Blackbeard,3,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
16,R573A.BIN,43,The Blackbeard,4,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
17,R573A.BIN,43,The Blackbeard,4,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
18,R573A.BIN,43,The Blackbeard,4,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
19,R573A.BIN,43,The Blackbeard,4,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R574A.BIN,6,Valuan Destroyer,0,0,3,Rating,50,%,0,Attack,1,-1,None,1,4,Nothing,0,-1,None,0
1,R574A.BIN,6,Valuan Destroyer,0,1,3,Rating,70,%,0,Attack,0,-1,None,0,2,Focus,0,-1,None,0
2,R574A.BIN,6,Valuan Destroyer,0,2,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,2,-1,None,1
3,R574A.BIN,6,Valuan Destroyer,0,3,3,Rating,70,%,0,Attack,0,-1,None,0,3,Guard,-1,0,Evasive Action,0
4,R574A.BIN,6,Valuan Destroyer,1,0,1,ES HP ≤,30,%,3,Guard,-1,0,Evasive Action,0,0,Attack,2,-1,None,2
5,R574A.BIN,6,Valuan Destroyer,1,1,3,Rating,30,%,0,Attack,1,-1,None,2,0,Attack,0,-1,None,0
6,R574A.BIN,6,Valuan Destroyer,1,2,3,Rating,50,%,0,Attack,0,-1,None,0,2,Focus,-1,-1,None,0
7,R574A.BIN,6,Valuan Destroyer,1,3,3,Rating,30,%,2,Focus,-1,0,Focus,0,0,Attack,0,-1,None,0
8,R574A.BIN,6,Valuan Destroyer,2,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
9,R574A.BIN,6,Valuan Destroyer,2,1,3,Rating,30,%,0,Attack,2,-1,None,1,0,Attack,1,-1,None,2
10,R574A.BIN,6,Valuan Destroyer,2,2,3,Rating,50,%,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
11,R574A.BIN,6,Valuan Destroyer,2,3,3,Rating,50,%,0,Attack,0,-1,None,0,2,Focus,-1,0,Focus,0
12,R574A.BIN,6,Valuan Destroyer,3,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,-1,-1,None,0
13,R574A.BIN,6,Valuan Destroyer,3,1,1,ES HP ≤,30,%,3,Guard,-1,0,Evasive Action,0,4,Nothing,-1,0,Awaiting Orders,0
14,R574A.BIN,6,Valuan Destroyer,3,2,3,Rating,50,%,2,Focus,-1,0,Focus,0,0,Attack,2,-1,None,1
15,R574A.BIN,6,Valuan Destroyer,3,3,3,Rating,50,%,2,Focus,-1,0,Focus,0,3,Guard,-1,0,Evasive Action,0
0,R575A.BIN,7,Valuan Spectre,0,0,3,Rating,50,%,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
1,R575A.BIN,7,Valuan Spectre,0,1,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,27,Crystales,0
2,R575A.BIN,7,Valuan Spectre,0,2,1,ES HP ≤,30,%,0,Attack,1,-1,None,0,1,Magic,-1,34,Electrum,0
3,R575A.BIN,7,Valuan Spectre,0,3,1,ES HP ≤,30,%,1,Magic,-1,6,Sacri,0,2,Focus,-1,0,Focus,0
4,R575A.BIN,7,Valuan Spectre,1,0,-1,None,0,None,1,Magic,-1,34,Electrum,0,1,Magic,-1,34,Electrum,0
5,R575A.BIN,7,Valuan Spectre,1,1,-1,None,0,None,1,Magic,-1,34,Electrum,0,1,Magic,-1,34,Electrum,0
6,R575A.BIN,7,Valuan Spectre,1,2,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,27,Crystales,0
7,R575A.BIN,7,Valuan Spectre,1,3,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,34,Electrum,0
8,R575A.BIN,7,Valuan Spectre,2,0,3,Rating,10,%,1,Magic,-1,13,Quika,0,2,Focus,-1,0,Focus,0
9,R575A.BIN,7,Valuan Spectre,2,1,-1,None,0,None,4,Nothing,-1,0,Awaiting Orders,0,1,Magic,-1,27,Crystales,0
10,R575A.BIN,7,Valuan Spectre,2,2,-1,None,0,None,4,Nothing,-1,0,Awaiting Orders,0,2,Focus,-1,0,Focus,0
11,R575A.BIN,7,Valuan Spectre,2,3,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,34,Electrum,0
12,R575A.BIN,7,Valuan Spectre,3,0,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,27,Crystales,0
13,R575A.BIN,7,Valuan Spectre,3,1,1,ES HP ≤,30,%,0,Attack,1,-1,None,3,2,Focus,-1,0,Focus,0
14,R575A.BIN,7,Valuan Spectre,3,2,1,ES HP ≤,30,%,2,Focus,-1,0,Focus,0,1,Magic,-1,34,Electrum,0
15,R575A.BIN,7,Valuan Spectre,3,3,1,ES HP ≤,30,%,0,Attack,0,-1,None,0,1,Magic,-1,34,Electrum,0
0,R576A.BIN,35,Roc,0,0,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
1,R576A.BIN,35,Roc,0,1,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
2,R576A.BIN,35,Roc,0,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
3,R576A.BIN,35,Roc,0,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
4,R576A.BIN,35,Roc,1,0,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
5,R576A.BIN,35,Roc,1,1,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
6,R576A.BIN,35,Roc,1,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
7,R576A.BIN,35,Roc,1,3,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
8,R576A.BIN,35,Roc,2,0,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
9,R576A.BIN,35,Roc,2,1,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
10,R576A.BIN,35,Roc,2,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
11,R576A.BIN,35,Roc,2,3,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
12,R576A.BIN,35,Roc,3,0,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
13,R576A.BIN,35,Roc,3,1,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
14,R576A.BIN,35,Roc,3,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
15,R576A.BIN,35,Roc,3,3,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
16,R576A.BIN,35,Roc,4,0,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
17,R576A.BIN,35,Roc,4,1,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
18,R576A.BIN,35,Roc,4,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
