Entry ID,[Filter],Party vigor,Magic EXP,Enemy #0 ID,[JP enemy #0 name],[US enemy #0 name],[EU enemy #0 name],Enemy #1 ID,[JP enemy #1 name],[US enemy #1 name],[EU enemy #1 name],Enemy #2 ID,[JP enemy #2 name],[US enemy #2 name],[EU enemy #2 name],Enemy #3 ID,[JP enemy #3 name],[US enemy #3 name],[EU enemy #3 name],Enemy #4 ID,[JP enemy #4 name],[US enemy #4 name],[EU enemy #4 name],Enemy #5 ID,[JP enemy #5 name],[US enemy #5 name],[EU enemy #5 name],Enemy #6 ID,[JP enemy #6 name],[US enemy #6 name],[EU enemy #6 name],Enemy #7 ID,[JP enemy #7 name],[US enemy #7 name],[EU enemy #7 name]
10,a123d_ep.enp,152,3,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a123d_ep.enp,147,3,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None
12,a123d_ep.enp,147,3,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,89,アークエルモ,Arclooper,Arclooper,255,None,None,None
13,a123d_ep.enp,152,3,66,ギャルブ,Cerosik,Cerosik,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a123d_ep.enp,147,3,66,ギャルブ,Cerosik,Cerosik,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,255,None,None,None,255,None,None,None
15,a123d_ep.enp,147,3,66,ギャルブ,Cerosik,Cerosik,66,ギャルブ,Cerosik,Cerosik,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,255,None,None,None,255,None,None,None,255,None,None,None
16,a123d_ep.enp,142,3,66,ギャルブ,Cerosik,Cerosik,66,ギャルブ,Cerosik,Cerosik,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,255,None,None,None
17,a123d_ep.enp,152,3,66,ギャルブ,Cerosik,Cerosik,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a123d_ep.enp,147,3,66,ギャルブ,Cerosik,Cerosik,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None
19,a123d_ep.enp,147,3,66,ギャルブ,Cerosik,Cerosik,66,ギャルブ,Cerosik,Cerosik,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a123d_ep.enp,142,3,66,ギャルブ,Cerosik,Cerosik,66,ギャルブ,Cerosik,Cerosik,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None
21,a123d_ep.enp,152,3,66,ギャルブ,Cerosik,Cerosik,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a123d_ep.enp,142,3,66,ギャルブ,Cerosik,Cerosik,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None
23,a123d_ep.enp,147,3,74,アスヒモス,Forst Worm,Gelu Vermis,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a123d_ep.enp,147,3,74,アスヒモス,Forst Worm,Gelu Vermis,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,255,None,None,None,255,None,None,None,255,None,None,None
25,a123d_ep.enp,147,3,74,アスヒモス,Forst Worm,Gelu Vermis,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
26,a123d_ep.enp,147,3,74,アスヒモス,Forst Worm,Gelu Vermis,74,アスヒモス,Forst Worm,Gelu Vermis,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
27,a123d_ep.enp,142,3,74,アスヒモス,Forst Worm,Gelu Vermis,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,68,ヴァルガンド,Valgand,Valgand,255,None,None,None,255,None,None,None,255,None,None,None
28,a123d_ep.enp,142,3,74,アスヒモス,Forst Worm,Gelu Vermis,66,ギャルブ,Cerosik,Cerosik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
29,a123d_ep.enp,142,3,81,ヌックア,Dolthstra,Dolthstra,84,シデンクワイ,Kilite,Kilite,84,シデンクワイ,Kilite,Kilite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
30,a123d_ep.enp,142,3,81,ヌックア,Dolthstra,Dolthstra,89,アークエルモ,Arclooper,Arclooper,89,アークエルモ,Arclooper,Arclooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
31,a123d_ep.enp,137,3,81,ヌックア,Dolthstra,Dolthstra,66,ギャルブ,Cerosik,Cerosik,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a125a_ep.enp,146,3,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a125a_ep.enp,141,3,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None
2,a125a_ep.enp,151,3,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a125a_ep.enp,151,3,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None
4,a125a_ep.enp,156,3,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a125a_ep.enp,156,3,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a125a_ep.enp,146,3,65,マウルティア,Shrilp,Shrilp,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a125a_ep.enp,146,3,65,マウルティア,Shrilp,Shrilp,65,マウルティア,Shrilp,Shrilp,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a125a_ep.enp,141,3,67,ガジュマ,Carnilak,Carnilak,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a125a_ep.enp,141,3,67,ガジュマ,Carnilak,Carnilak,67,ガジュマ,Carnilak,Carnilak,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a125a_ep.enp,151,3,82,サムンドラ,Dracolurg,Dracolurg,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a125a_ep.enp,151,3,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None,255,None,None,None,255,None,None,None
12,a125a_ep.enp,151,3,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None
13,a125a_ep.enp,156,3,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a125a_ep.enp,156,3,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None,255,None,None,None
15,a125a_ep.enp,156,3,98,マセラウト,Stalk Fiend,Monstrum,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None,255,None,None,None,255,None,None,None
16,a125a_ep.enp,156,3,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None
17,a125a_ep.enp,146,3,65,マウルティア,Shrilp,Shrilp,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a125a_ep.enp,146,3,65,マウルティア,Shrilp,Shrilp,65,マウルティア,Shrilp,Shrilp,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a125a_ep.enp,146,3,65,マウルティア,Shrilp,Shrilp,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a125a_ep.enp,146,3,65,マウルティア,Shrilp,Shrilp,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None,255,None,None,None
21,a125a_ep.enp,151,3,65,マウルティア,Shrilp,Shrilp,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a125a_ep.enp,151,3,65,マウルティア,Shrilp,Shrilp,65,マウルティア,Shrilp,Shrilp,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a125a_ep.enp,146,3,67,ガジュマ,Carnilak,Carnilak,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a125a_ep.enp,146,3,67,ガジュマ,Carnilak,Carnilak,67,ガジュマ,Carnilak,Carnilak,53,ニャカラガ,Nairad,Nairad,53,ニャカラガ,Nairad,Nairad,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
25,a125a_ep.enp,146,3,67,ガジュマ,Carnilak,Carnilak,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None,255,None,None,None
26,a125a_ep.enp,146,3,67,ガジュマ,Carnilak,Carnilak,67,ガジュマ,Carnilak,Carnilak,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,52,ニウニウ,Nadnarb,Nadnarb,255,None,None,None,255,None,None,None,255,None,None,None
27,a125a_ep.enp,146,3,67,ガジュマ,Carnilak,Carnilak,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
28,a125a_ep.enp,146,3,67,ガジュマ,Carnilak,Carnilak,67,ガジュマ,Carnilak,Carnilak,98,マセラウト,Stalk Fiend,Monstrum,98,マセラウト,Stalk Fiend,Monstrum,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
29,a125a_ep.enp,141,3,65,マウルティア,Shrilp,Shrilp,67,ガジュマ,Carnilak,Carnilak,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
30,a125a_ep.enp,141,3,65,マウルティア,Shrilp,Shrilp,67,ガジュマ,Carnilak,Carnilak,67,ガジュマ,Carnilak,Carnilak,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
31,a125a_ep.enp,141,3,65,マウルティア,Shrilp,Shrilp,65,マウルティア,Shrilp,Shrilp,67,ガジュマ,Carnilak,Carnilak,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
4,a126b_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a126b_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a126b_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a126b_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a126b_ep.enp,150,3,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a126b_ep.enp,150,3,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a126b_ep.enp,150,3,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
12,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
16,a126b_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
17,a126b_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a126b_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a126b_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a126b_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
21,a126b_ep.enp,150,3,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a126b_ep.enp,150,3,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a126b_ep.enp,150,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a126b_ep.enp,150,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
25,a126b_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
26,a126b_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
27,a126b_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
28,a126b_ep.enp,160,3,70,ガンドロフス,Lurgel Tank,Lurgel Tank,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
29,a126b_ep.enp,0,0,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
30,a126b_ep.enp,0,0,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
31,a126b_ep.enp,0,0,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
0,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
4,a126d_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a126d_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a126d_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a126d_ep.enp,155,3,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
8,a126d_ep.enp,150,3,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a126d_ep.enp,150,3,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a126d_ep.enp,150,3,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
12,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
16,a126d_ep.enp,155,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,91,デ式レイバー,Sentry,Sentree,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
17,a126d_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a126d_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a126d_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a126d_ep.enp,150,3,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,106,工作兵,Elite Guard,Praeses Elite,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
21,a126d_ep.enp,150,3,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a126d_ep.enp,150,3,91,デ式レイバー,Sentry,Sentree,69,デ式特機兵,Berserker,Berserker,69,デ式特機兵,Berserker,Berserker,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
