Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[JP EC1 Name],[EU EC1 Name],EC2 ID,[JP EC2 Name],[EU EC2 Name],EC3 ID,[JP EC3 Name],[EU EC3 Name],EC4 ID,[JP EC4 Name],[EU EC4 Name],EC5 ID,[JP EC5 Name],[EU EC5 Name],EC6 ID,[JP EC6 Name],[EU EC6 Name],EC7 ID,[JP EC7 Name],[EU EC7 Name],EC8 ID,[JP EC8 Name],[EU EC8 Name]
1,A103B_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A103B_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
3,A103B_EP.BIN,20,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None
4,A103B_EP.BIN,31,1,2,ミクラステル,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A103B_EP.BIN,31,1,2,ミクラステル,Latro,2,ミクラステル,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A103B_EP.BIN,16,1,2,ミクラステル,Latro,2,ミクラステル,Latro,2,ミクラステル,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A103B_EP.BIN,52,1,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A103B_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,A103B_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,A103B_EP.BIN,31,1,2,ミクラステル,Latro,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A103B_EP.BIN,31,1,2,ミクラステル,Latro,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,A103B_EP.BIN,16,1,2,ミクラステル,Latro,2,ミクラステル,Latro,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
13,A103B_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,A103B_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,A103B_EP.BIN,31,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
16,A103B_EP.BIN,31,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
17,A103B_EP.BIN,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,A103B_EP.BIN,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,A103B_EP.BIN,21,1,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
20,A103B_EP.BIN,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
21,A103B_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,A103B_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
23,A103B_EP.BIN,26,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
24,A103B_EP.BIN,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
25,A103B_EP.BIN,16,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
26,A103B_EP.BIN,31,1,2,ミクラステル,Latro,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,A103B_EP.BIN,31,1,2,ミクラステル,Latro,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
28,A103B_EP.BIN,16,1,2,ミクラステル,Latro,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
29,A103B_EP.BIN,26,1,2,ミクラステル,Latro,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,A103B_EP.BIN,16,1,2,ミクラステル,Latro,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
31,A103B_EP.BIN,16,1,2,ミクラステル,Latro,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
0,A103C_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A103C_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A103C_EP.BIN,26,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
3,A103C_EP.BIN,20,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None
4,A103C_EP.BIN,52,1,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,A103C_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A103C_EP.BIN,52,1,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A103C_EP.BIN,27,1,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A103C_EP.BIN,27,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
9,A103C_EP.BIN,20,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None
10,A103C_EP.BIN,27,1,4,アーアペプ,Grouder,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A103C_EP.BIN,27,1,4,アーアペプ,Grouder,4,アーアペプ,Grouder,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,A103C_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,A103C_EP.BIN,31,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
14,A103C_EP.BIN,21,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,A103C_EP.BIN,20,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
16,A103C_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A103C_EP.BIN,26,1,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
18,A103C_EP.BIN,26,1,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
19,A103C_EP.BIN,21,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,A103C_EP.BIN,21,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,A103C_EP.BIN,20,1,4,アーアペプ,Grouder,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
22,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
24,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
25,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
26,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
27,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
28,A103C_EP.BIN,26,1,4,アーアペプ,Grouder,4,アーアペプ,Grouder,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
29,A103C_EP.BIN,20,1,4,アーアペプ,Grouder,4,アーアペプ,Grouder,3,マロッカ,Marocca,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
30,A103C_EP.BIN,27,1,4,アーアペプ,Grouder,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,A103C_EP.BIN,20,1,4,アーアペプ,Grouder,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None
0,A103D_EP.BIN,50,1,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A103D_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A103D_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A103D_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
4,A103D_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
5,A103D_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
6,A103D_EP.BIN,140,1,2,ミクラステル,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A103D_EP.BIN,90,1,2,ミクラステル,Latro,2,ミクラステル,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A103D_EP.BIN,40,1,2,ミクラステル,Latro,2,ミクラステル,Latro,2,ミクラステル,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,A103D_EP.BIN,65,2,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,A103D_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A103D_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,A103D_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None
13,A103D_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None
14,A103D_EP.BIN,60,1,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,A103D_EP.BIN,60,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,A103D_EP.BIN,45,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,A103D_EP.BIN,40,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
18,A103D_EP.BIN,55,1,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,A103D_EP.BIN,55,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,A103D_EP.BIN,55,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
21,A103D_EP.BIN,45,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
22,A103D_EP.BIN,40,1,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
23,A103D_EP.BIN,55,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,A103D_EP.BIN,55,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
25,A103D_EP.BIN,45,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
26,A103D_EP.BIN,40,1,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None
27,A103D_EP.BIN,60,1,2,ミクラステル,Latro,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,A103D_EP.BIN,45,1,2,ミクラステル,Latro,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
29,A103D_EP.BIN,40,1,2,ミクラステル,Latro,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
30,A103D_EP.BIN,45,1,2,ミクラステル,Latro,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
31,A103D_EP.BIN,40,1,2,ミクラステル,Latro,29,エルモ,Looper,29,エルモ,Looper,8,レトモニケ,Flestik,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None
0,A103E_EP.BIN,55,1,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,A103E_EP.BIN,55,1,3,マロッカ,Marocca,8,レトモニケ,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,A103E_EP.BIN,55,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,A103E_EP.BIN,55,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
4,A103E_EP.BIN,55,1,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None
5,A103E_EP.BIN,65,2,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,A103E_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,A103E_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,A103E_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None
9,A103E_EP.BIN,65,2,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None,255,None,None
10,A103E_EP.BIN,60,1,29,エルモ,Looper,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,A103E_EP.BIN,60,1,29,エルモ,Looper,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,A103E_EP.BIN,60,1,29,エルモ,Looper,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
13,A103E_EP.BIN,60,1,29,エルモ,Looper,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None
14,A103E_EP.BIN,60,1,29,エルモ,Looper,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None
15,A103E_EP.BIN,60,1,29,エルモ,Looper,29,エルモ,Looper,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,A103E_EP.BIN,60,1,29,エルモ,Looper,29,エルモ,Looper,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
17,A103E_EP.BIN,60,1,29,エルモ,Looper,29,エルモ,Looper,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None
18,A103E_EP.BIN,60,1,29,エルモ,Looper,29,エルモ,Looper,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None
19,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
23,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
24,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
25,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None
26,A103E_EP.BIN,50,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,255,None,None,255,None,None,255,None,None
27,A103E_EP.BIN,55,1,8,レトモニケ,Flestik,3,マロッカ,Marocca,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,A103E_EP.BIN,55,1,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None
29,A103E_EP.BIN,55,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,29,エルモ,Looper,255,None,None,255,None,None,255,None,None,255,None,None
30,A103E_EP.BIN,55,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,255,None,None,255,None,None,255,None,None
31,A103E_EP.BIN,55,1,8,レトモニケ,Flestik,8,レトモニケ,Flestik,3,マロッカ,Marocca,3,マロッカ,Marocca,29,エルモ,Looper,29,エルモ,Looper,255,None,None,255,None,None
