Entry ID,[Filter],[EC ID],[EC JP Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Ranged Speed,Close Speed
0,MB100.STD,100,アサシン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.60,13.70
1,MB100.STD,100,アサシン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB100.STD,100,アサシン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB100.STD,100,アサシン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB100.STD,100,アサシン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB100.STD,100,アサシン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB101.STD,101,イレイザー,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.60,13.70
1,MB101.STD,101,イレイザー,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB101.STD,101,イレイザー,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB101.STD,101,イレイザー,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB101.STD,101,イレイザー,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB101.STD,101,イレイザー,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB102.STD,102,要塞将兵,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,1.60,10.20
1,MB102.STD,102,要塞将兵,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB102.STD,102,要塞将兵,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB102.STD,102,要塞将兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB102.STD,102,要塞将兵,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB102.STD,102,要塞将兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB103.STD,103,要塞煌兵,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.00,10.00
1,MB103.STD,103,要塞煌兵,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB103.STD,103,要塞煌兵,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.50
3,MB103.STD,103,要塞煌兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB103.STD,103,要塞煌兵,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB103.STD,103,要塞煌兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB104.STD,104,要塞兵,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.60,15.10
1,MB104.STD,104,要塞兵,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB104.STD,104,要塞兵,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB104.STD,104,要塞兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB104.STD,104,要塞兵,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB104.STD,104,要塞兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB105.STD,105,ベレーザ兵,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.60,15.10
1,MB105.STD,105,ベレーザ兵,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB105.STD,105,ベレーザ兵,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB105.STD,105,ベレーザ兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB105.STD,105,ベレーザ兵,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB105.STD,105,ベレーザ兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB106.STD,106,工作兵,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.60,15.10
1,MB106.STD,106,工作兵,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB106.STD,106,工作兵,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB106.STD,106,工作兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB106.STD,106,工作兵,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB106.STD,106,工作兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB107.STD,107,ワーン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,6,0.80,10.00
1,MB107.STD,107,ワーン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB107.STD,107,ワーン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB107.STD,107,ワーン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB107.STD,107,ワーン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB107.STD,107,ワーン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB108.STD,108,ヒュドラ巨兵,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,0,0.50,7.50
1,MB108.STD,108,ヒュドラ巨兵,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB108.STD,108,ヒュドラ巨兵,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB108.STD,108,ヒュドラ巨兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB108.STD,108,ヒュドラ巨兵,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB108.STD,108,ヒュドラ巨兵,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB109.STD,109,イエルモー,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,0.90,8.90
1,MB109.STD,109,イエルモー,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB109.STD,109,イエルモー,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB109.STD,109,イエルモー,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB109.STD,109,イエルモー,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB109.STD,109,イエルモー,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB110.STD,110,シュルラット,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,3,1.00,6.50
1,MB110.STD,110,シュルラット,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB110.STD,110,シュルラット,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB110.STD,110,シュルラット,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB110.STD,110,シュルラット,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB110.STD,110,シュルラット,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB111.STD,111,盗掘者シモン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB111.STD,111,盗掘者シモン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB111.STD,111,盗掘者シモン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB111.STD,111,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB111.STD,111,盗掘者シモン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB111.STD,111,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB112.STD,112,盗掘者シモン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB112.STD,112,盗掘者シモン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB112.STD,112,盗掘者シモン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB112.STD,112,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB112.STD,112,盗掘者シモン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB112.STD,112,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB113.STD,113,盗掘者シモン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB113.STD,113,盗掘者シモン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB113.STD,113,盗掘者シモン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB113.STD,113,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB113.STD,113,盗掘者シモン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB113.STD,113,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB114.STD,114,盗掘者シモン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB114.STD,114,盗掘者シモン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB114.STD,114,盗掘者シモン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB114.STD,114,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB114.STD,114,盗掘者シモン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB114.STD,114,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB115.STD,115,盗掘者シモン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB115.STD,115,盗掘者シモン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB115.STD,115,盗掘者シモン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB115.STD,115,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB115.STD,115,盗掘者シモン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB115.STD,115,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB116.STD,116,盗掘者シモン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB116.STD,116,盗掘者シモン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB116.STD,116,盗掘者シモン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB116.STD,116,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB116.STD,116,盗掘者シモン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB116.STD,116,盗掘者シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB117.STD,117,盗掘王シモン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.50
1,MB117.STD,117,盗掘王シモン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB117.STD,117,盗掘王シモン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.90,1.00
3,MB117.STD,117,盗掘王シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB117.STD,117,盗掘王シモン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB117.STD,117,盗掘王シモン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB118.STD,118,シュルラット,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,3,1.00,6.50
1,MB118.STD,118,シュルラット,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB118.STD,118,シュルラット,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB118.STD,118,シュルラット,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB118.STD,118,シュルラット,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB118.STD,118,シュルラット,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB119.STD,119,テルヴァ,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,0.90,8.20
1,MB119.STD,119,テルヴァ,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB119.STD,119,テルヴァ,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB119.STD,119,テルヴァ,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB119.STD,119,テルヴァ,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB119.STD,119,テルヴァ,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB120.STD,120,ドゥムス,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.70,6.70
1,MB120.STD,120,ドゥムス,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB120.STD,120,ドゥムス,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB120.STD,120,ドゥムス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB120.STD,120,ドゥムス,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB120.STD,120,ドゥムス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MB121.STD,121,エルシアン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,0.90,8.90
1,MB121.STD,121,エルシアン,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MB121.STD,121,エルシアン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MB121.STD,121,エルシアン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MB121.STD,121,エルシアン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MB121.STD,121,エルシアン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG020.STD,148,ニルヴィナス,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,12,1.90,5.00
1,MG020.STD,148,ニルヴィナス,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG020.STD,148,ニルヴィナス,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG020.STD,148,ニルヴィナス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG020.STD,148,ニルヴィナス,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG020.STD,148,ニルヴィナス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG021.STD,149,ビゴロ,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.70,15.10
1,MG021.STD,149,ビゴロ,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG021.STD,149,ビゴロ,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG021.STD,149,ビゴロ,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG021.STD,149,ビゴロ,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG021.STD,149,ビゴロ,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG022.STD,150,ホルシ−ド,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,9,1.50,5.00
1,MG022.STD,150,ホルシ−ド,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG022.STD,150,ホルシ−ド,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG022.STD,150,ホルシ−ド,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG022.STD,150,ホルシ−ド,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG022.STD,150,ホルシ−ド,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG023.STD,151,ガルシアン,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.60,7.50
1,MG023.STD,151,ガルシアン,1,Set Withdraw Speed,1,9,23,アパ,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG023.STD,151,ガルシアン,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG023.STD,151,ガルシアン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG023.STD,151,ガルシアン,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG023.STD,151,ガルシアン,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG024.STD,152,ラミレス,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,2.00,20.00
1,MG024.STD,152,ラミレス,1,Set Withdraw Speed,1,9,17,Victory 1,0b10011100000000000000000000000000,-1,None,0,0.00,0.80
2,MG024.STD,152,ラミレス,3,Set Turn Speed,1,8,1,Idle 2 (Injured),0b10000000000000000000000000000000,-1,None,0,5.00,2.00
3,MG024.STD,152,ラミレス,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
0,MG025.STD,153,ラミレス,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.00,15.00
1,MG025.STD,153,ラミレス,1,Set Withdraw Speed,1,9,20,Use Item 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG025.STD,153,ラミレス,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.00,2.00
3,MG025.STD,153,ラミレス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG025.STD,153,ラミレス,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG025.STD,153,ラミレス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG026.STD,154,ラプラタヌス,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,10,0.40,3.40
1,MG026.STD,154,ラプラタヌス,1,Set Withdraw Speed,1,9,14,Widthdraw,0b10011100000000000000000000000000,-1,None,3,0.00,1.00
2,MG026.STD,154,ラプラタヌス,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,3.00,0.50
3,MG026.STD,154,ラプラタヌス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG026.STD,154,ラプラタヌス,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG026.STD,154,ラプラタヌス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG029.STD,157,ラミレス,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010001000000000000000000,-1,None,10,2.00,7.50
1,MG029.STD,157,ラミレス,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG029.STD,157,ラミレス,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG029.STD,157,ラミレス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG029.STD,157,ラミレス,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG029.STD,157,ラミレス,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
