Entry ID,[Filter],[Enemy Ship ID],[Enemy Ship Name],Unk.,Task Rating,Task A Type ID,[Task A Type Name],Task A Arm. ID,[Task A Arm. Name],Task A Param. ID,[Task A Param. Name],Task A Arm. Range,Task B Type ID,[Task B Type Name],Task B Arm. ID,[Task B Arm. Name],Task B Param. ID,[Task B Param. Name],Task B Arm. Range
37,r535a.tec,27,Yeligar,0,30,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,1,Photon Charge,-1,None,0
38,r535a.tec,27,Yeligar,0,15,2,Focus,-1,None,2,Preparing Attack,0,0,Attack,0,Voltigar,-1,None,0
39,r535a.tec,27,Yeligar,7,0,4,Nothing,-1,None,1,Target Lost,0,0,Attack,2,Thunder Crash,-1,None,0
40,r535a.tec,27,Yeligar,3,80,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
41,r535a.tec,27,Yeligar,3,50,0,Attack,0,Voltigar,-1,None,0,0,Attack,1,Photon Charge,-1,None,0
42,r535a.tec,27,Yeligar,3,80,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
43,r535a.tec,27,Yeligar,0,10,3,Guard,-1,None,0,Evasive Action,0,0,Attack,0,Voltigar,-1,None,0
44,r535a.tec,27,Yeligar,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
45,r535a.tec,27,Yeligar,3,50,0,Attack,0,Voltigar,-1,None,0,0,Attack,1,Photon Charge,-1,None,0
46,r535a.tec,27,Yeligar,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
47,r535a.tec,27,Yeligar,7,0,4,Nothing,-1,None,1,Target Lost,0,0,Attack,2,Thunder Crash,-1,None,0
48,r535a.tec,27,Yeligar,3,80,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
49,r535a.tec,27,Yeligar,-1,0,0,Attack,1,Photon Charge,-1,None,0,0,Attack,1,Photon Charge,-1,None,0
50,r535a.tec,27,Yeligar,3,60,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
51,r535a.tec,27,Yeligar,3,40,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
52,r535a.tec,27,Yeligar,-1,0,0,Attack,1,Photon Charge,-1,None,0,0,Attack,1,Photon Charge,-1,None,0
53,r535a.tec,27,Yeligar,3,80,4,Nothing,-1,None,2,Assessing Damage,0,3,Guard,-1,None,0,Evasive Action,0
54,r535a.tec,27,Yeligar,3,50,0,Attack,0,Voltigar,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
55,r535a.tec,27,Yeligar,3,80,4,Nothing,-1,None,2,Assessing Damage,0,2,Focus,-1,None,2,Preparing Attack,0
0,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
1,r537a.tec,30,Raja,3,70,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
2,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
3,r537a.tec,30,Raja,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
4,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
5,r537a.tec,30,Raja,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
6,r537a.tec,30,Raja,3,50,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
7,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
8,r537a.tec,30,Raja,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
9,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
10,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
11,r537a.tec,30,Raja,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
12,r537a.tec,30,Raja,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
13,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
14,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
15,r537a.tec,30,Raja,3,20,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
16,r537a.tec,30,Raja,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
17,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
18,r537a.tec,30,Raja,3,50,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
19,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
20,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
21,r537a.tec,30,Raja,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
22,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
23,r537a.tec,30,Raja,3,80,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
24,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
25,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
26,r537a.tec,30,Raja,3,50,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
27,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
28,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
29,r537a.tec,30,Raja,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
30,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
31,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
32,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
33,r537a.tec,30,Raja,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
34,r537a.tec,30,Raja,3,60,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
35,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
36,r537a.tec,30,Raja,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
37,r537a.tec,30,Raja,3,60,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
38,r537a.tec,30,Raja,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
39,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
40,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
41,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
42,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
43,r537a.tec,30,Raja,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
0,r538a.tec,31,Raja Embla,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
1,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
2,r538a.tec,31,Raja Embla,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
3,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
4,r538a.tec,31,Raja Embla,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
5,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
6,r538a.tec,31,Raja Embla,3,60,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
7,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
8,r538a.tec,31,Raja Embla,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
9,r538a.tec,31,Raja Embla,0,50,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
10,r538a.tec,31,Raja Embla,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
11,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
12,r538a.tec,31,Raja Embla,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
13,r538a.tec,31,Raja Embla,5,0,3,Guard,-1,None,-1,None,0,0,Attack,0,Luminesce,-1,None,0
14,r538a.tec,31,Raja Embla,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
15,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
16,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
17,r538a.tec,31,Raja Embla,3,50,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
18,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
19,r538a.tec,31,Raja Embla,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
20,r538a.tec,31,Raja Embla,0,30,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
21,r538a.tec,31,Raja Embla,3,50,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
22,r538a.tec,31,Raja Embla,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
23,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
24,r538a.tec,31,Raja Embla,3,60,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
25,r538a.tec,31,Raja Embla,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
26,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
27,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
28,r538a.tec,31,Raja Embla,3,70,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
29,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
30,r538a.tec,31,Raja Embla,3,40,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
31,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
32,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
33,r538a.tec,31,Raja Embla,3,30,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
34,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
35,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
36,r538a.tec,31,Raja Embla,-1,0,2,Focus,-1,None,2,Preparing Attack,0,2,Focus,-1,None,2,Preparing Attack,0
37,r538a.tec,31,Raja Embla,0,40,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
38,r538a.tec,31,Raja Embla,-1,0,0,Attack,0,Luminesce,-1,None,0,0,Attack,0,Luminesce,-1,None,0
39,r538a.tec,31,Raja Embla,3,50,0,Attack,0,Luminesce,-1,None,0,3,Guard,-1,None,-1,None,0
40,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
41,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
42,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
43,r538a.tec,31,Raja Embla,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,4,Nothing,-1,None,2,Assessing Damage,0
0,r540a.tec,14,Chameleon,3,70,0,Attack,2,De Loco Torpedo,-1,None,2,2,Focus,-1,None,-1,None,0
1,r540a.tec,14,Chameleon,3,80,0,Attack,0,Chameleon Cannon,-1,None,3,0,Attack,1,De Loco Cannon,-1,None,2
2,r540a.tec,14,Chameleon,-1,0,0,Attack,0,Chameleon Cannon,-1,None,0,-1,None,-1,None,-1,None,0
3,r540a.tec,14,Chameleon,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,r540a.tec,14,Chameleon,3,30,0,Attack,1,De Loco Cannon,-1,None,1,0,Attack,2,De Loco Torpedo,-1,None,1
5,r540a.tec,14,Chameleon,-1,0,0,Attack,0,Chameleon Cannon,-1,None,1,-1,None,-1,None,-1,None,0
6,r540a.tec,14,Chameleon,-1,0,0,Attack,2,De Loco Torpedo,-1,None,1,-1,None,-1,None,-1,None,0
7,r540a.tec,14,Chameleon,-1,0,4,Nothing,-1,None,1,Target Lost,0,-1,None,-1,None,-1,None,0
8,r540a.tec,14,Chameleon,-1,0,0,Attack,2,De Loco Torpedo,-1,None,2,-1,None,-1,None,-1,None,0
9,r540a.tec,14,Chameleon,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
10,r540a.tec,14,Chameleon,3,80,0,Attack,0,Chameleon Cannon,-1,None,0,0,Attack,1,De Loco Cannon,-1,None,0
11,r540a.tec,14,Chameleon,-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
0,r541a.tec,14,Chameleon,3,30,3,Guard,-1,None,0,Evasive Action,0,0,Attack,2,De Loco Torpedo,-1,None,1
1,r541a.tec,14,Chameleon,3,50,1,Magic,-1,None,2,Sylenis,0,0,Attack,0,Chameleon Cannon,-1,None,0
2,r541a.tec,14,Chameleon,3,10,1,Magic,-1,None,24,Pyres,0,0,Attack,1,De Loco Cannon,-1,None,1
3,r541a.tec,14,Chameleon,3,20,3,Guard,-1,None,0,Evasive Action,0,0,Attack,0,Chameleon Cannon,-1,None,0
4,r541a.tec,14,Chameleon,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
5,r541a.tec,14,Chameleon,3,65,0,Attack,1,De Loco Cannon,-1,None,1,1,Magic,-1,None,5,Drilnos,0
6,r541a.tec,14,Chameleon,1,70,1,Magic,-1,None,7,Sacres,0,1,Magic,-1,None,24,Pyres,0
7,r541a.tec,14,Chameleon,3,30,0,Attack,0,Chameleon Cannon,-1,None,0,0,Attack,1,De Loco Cannon,-1,None,0
8,r541a.tec,14,Chameleon,3,80,2,Focus,-1,None,-1,None,0,0,Attack,1,De Loco Cannon,-1,None,2
9,r541a.tec,14,Chameleon,3,50,1,Magic,-1,None,24,Pyres,0,0,Attack,0,Chameleon Cannon,-1,None,0
10,r541a.tec,14,Chameleon,3,50,1,Magic,-1,None,24,Pyres,0,0,Attack,2,De Loco Torpedo,-1,None,1
11,r541a.tec,14,Chameleon,3,50,3,Guard,-1,None,0,Evasive Action,0,0,Attack,0,Chameleon Cannon,-1,None,0
0,r542a.tec,4,Valuan Gunboat,-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,0,None,0
1,r542a.tec,4,Valuan Gunboat,3,50,0,Attack,0,Large Cannon,-1,None,0,0,Attack,1,Heavy Subcannon,-1,None,0
2,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
3,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
4,r542a.tec,4,Valuan Gunboat,3,50,2,Focus,-1,None,-1,None,0,0,Attack,2,Torpedo,-1,None,3
5,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,2,-1,None,-1,None,-1,None,0
6,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
7,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,r542a.tec,4,Valuan Gunboat,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
9,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,1,-1,None,-1,None,-1,None,0
10,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,2,Torpedo,-1,None,1,-1,None,-1,None,-1,None,0
11,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
12,r542a.tec,4,Valuan Gunboat,-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
13,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,-1,None,-1,None,-1,None,0
14,r542a.tec,4,Valuan Gunboat,-1,0,0,Attack,1,Heavy Subcannon,-1,None,0,-1,None,-1,None,-1,None,0
15,r542a.tec,4,Valuan Gunboat,-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
0,r543a.tec,5,Valuan Mage Ship,3,30,0,Attack,2,Torpedo,-1,None,3,-1,None,-1,None,0,None,0
1,r543a.tec,5,Valuan Mage Ship,3,20,2,Focus,0,Large Cannon,-1,None,0,0,Attack,2,Torpedo,0,None,2
2,r543a.tec,5,Valuan Mage Ship,-1,0,0,Attack,1,Heavy Subcannon,-1,None,1,0,Attack,0,Large Cannon,-1,None,0
3,r543a.tec,5,Valuan Mage Ship,3,15,0,Attack,0,Large Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
4,r543a.tec,5,Valuan Mage Ship,3,50,0,Attack,0,Large Cannon,-1,None,1,1,Magic,-1,None,13,Quika,0
5,r543a.tec,5,Valuan Mage Ship,3,50,0,Attack,1,Heavy Subcannon,-1,None,0,1,Magic,-1,None,4,Driln,0
6,r543a.tec,5,Valuan Mage Ship,3,15,0,Attack,0,Large Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
7,r543a.tec,5,Valuan Mage Ship,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
8,r543a.tec,5,Valuan Mage Ship,3,80,0,Attack,2,Torpedo,-1,None,3,0,Attack,2,Torpedo,-1,None,2
9,r543a.tec,5,Valuan Mage Ship,3,50,1,Magic,-1,None,34,Electrum,0,1,Magic,-1,None,27,Crystales,0
10,r543a.tec,5,Valuan Mage Ship,3,30,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,0,Focus,0
11,r543a.tec,5,Valuan Mage Ship,-1,0,1,Magic,-1,None,34,Electrum,0,-1,None,-1,None,-1,None,0
12,r543a.tec,5,Valuan Mage Ship,-1,0,0,Attack,2,Torpedo,-1,None,2,0,Attack,2,Torpedo,-1,None,3
13,r543a.tec,5,Valuan Mage Ship,3,50,0,Attack,1,Heavy Subcannon,-1,None,0,3,Guard,-1,None,-1,None,0
14,r543a.tec,5,Valuan Mage Ship,3,50,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
15,r543a.tec,5,Valuan Mage Ship,3,80,2,Focus,-1,None,34,Preparing Attack,0,0,Attack,1,Heavy Subcannon,-1,None,0
16,r543a.tec,5,Valuan Mage Ship,-1,0,0,Attack,2,Torpedo,-1,None,2,0,Attack,2,Torpedo,-1,None,3
17,r543a.tec,5,Valuan Mage Ship,3,50,0,Attack,1,Heavy Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
18,r543a.tec,5,Valuan Mage Ship,3,50,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
19,r543a.tec,5,Valuan Mage Ship,-1,0,1,Magic,-1,None,27,Crystales,0,-1,None,-1,None,-1,None,0
0,r544a.tec,8,Galcian's Elite,5,0,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
1,r544a.tec,8,Galcian's Elite,3,90,0,Attack,0,Serpent Cannon,-1,None,0,0,Attack,1,Rapid Cannon,0,None,2
2,r544a.tec,8,Galcian's Elite,3,30,0,Attack,1,Rapid Cannon,-1,None,1,0,Attack,0,Serpent Cannon,-1,None,0
3,r544a.tec,8,Galcian's Elite,3,60,0,Attack,0,Serpent Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
4,r544a.tec,8,Galcian's Elite,3,30,2,Focus,-1,None,0,Focus,0,0,Attack,0,Serpent Cannon,-1,None,0
5,r544a.tec,8,Galcian's Elite,3,20,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,1,Rapid Cannon,-1,None,3
6,r544a.tec,8,Galcian's Elite,-1,0,0,Attack,0,Serpent Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
7,r544a.tec,8,Galcian's Elite,3,40,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
8,r544a.tec,8,Galcian's Elite,3,50,0,Attack,2,Speed Torpedo,-1,None,2,2,Focus,-1,None,0,Focus,0
9,r544a.tec,8,Galcian's Elite,-1,0,0,Attack,0,Serpent Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
10,r544a.tec,8,Galcian's Elite,-1,0,0,Attack,1,Rapid Cannon,-1,None,1,2,Focus,-1,None,0,Focus,0
11,r544a.tec,8,Galcian's Elite,5,0,0,Attack,0,Serpent Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,r544a.tec,8,Galcian's Elite,-1,0,0,Attack,1,Rapid Cannon,-1,None,3,2,Focus,-1,None,0,Focus,0
13,r544a.tec,8,Galcian's Elite,3,80,2,Focus,-1,None,0,Focus,0,0,Attack,0,Serpent Cannon,-1,None,0
14,r544a.tec,8,Galcian's Elite,3,30,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
15,r544a.tec,8,Galcian's Elite,5,0,0,Attack,0,Serpent Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
16,r544a.tec,8,Galcian's Elite,3,50,0,Attack,2,Speed Torpedo,-1,None,2,4,Nothing,-1,None,0,Awaiting Orders,0
17,r544a.tec,8,Galcian's Elite,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,Serpent Cannon,-1,None,0
18,r544a.tec,8,Galcian's Elite,3,50,0,Attack,1,Rapid Cannon,-1,None,1,2,Focus,-1,None,0,Focus,0
19,r544a.tec,8,Galcian's Elite,-1,0,0,Attack,0,Serpent Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
0,r545a.tec,18,Hydra,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
1,r545a.tec,18,Hydra,-1,0,0,Attack,1,Hydra Subcannon,-1,None,1,0,Attack,1,Hydra Subcannon,-1,None,1
2,r545a.tec,18,Hydra,3,50,0,Attack,2,Hydra Ray,-1,None,0,2,Focus,-1,None,-1,None,0
3,r545a.tec,18,Hydra,4,0,2,Focus,-1,None,-1,None,0,0,Attack,2,Hydra Ray,-1,None,0
4,r545a.tec,18,Hydra,3,80,3,Guard,-1,None,-1,None,0,0,Attack,1,Hydra Subcannon,-1,None,1
5,r545a.tec,18,Hydra,3,20,0,Attack,2,Hydra Ray,-1,None,1,2,Focus,-1,None,-1,None,0
6,r545a.tec,18,Hydra,4,0,3,Guard,-1,None,-1,None,0,0,Attack,2,Hydra Ray,-1,None,1
7,r545a.tec,18,Hydra,1,50,1,Magic,-1,None,7,Sacres,0,2,Focus,-1,None,-1,None,0
8,r545a.tec,18,Hydra,-1,0,0,Attack,0,Hydra Launcher,-1,None,0,0,Attack,0,Hydra Launcher,-1,None,0
9,r545a.tec,18,Hydra,3,60,0,Attack,2,Hydra Ray,-1,None,1,3,Guard,-1,None,-1,None,0
10,r545a.tec,18,Hydra,3,80,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,-1,None,0
11,r545a.tec,18,Hydra,1,70,0,Attack,1,Hydra Subcannon,-1,None,0,3,Guard,-1,None,-1,None,0
12,r545a.tec,18,Hydra,-1,0,0,Attack,1,Hydra Subcannon,-1,None,1,0,Attack,1,Hydra Subcannon,-1,None,1
13,r545a.tec,18,Hydra,-1,0,2,Focus,-1,None,-1,None,0,2,Focus,-1,None,-1,None,0
14,r545a.tec,18,Hydra,-1,0,1,Magic,-1,None,7,Sacres,0,1,Magic,-1,None,7,Sacres,0
15,r545a.tec,18,Hydra,1,30,0,Attack,0,Hydra Launcher,-1,None,0,3,Guard,-1,None,-1,None,0
16,r545a.tec,18,Hydra,-1,0,0,Attack,1,Hydra Subcannon,-1,None,1,2,Focus,-1,None,-1,None,0
17,r545a.tec,18,Hydra,4,0,2,Focus,-1,None,-1,None,0,0,Attack,1,Hydra Subcannon,-1,None,1
18,r545a.tec,18,Hydra,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
19,r545a.tec,18,Hydra,3,50,0,Attack,0,Hydra Launcher,-1,None,0,1,Magic,-1,None,7,Sacres,0
20,r545a.tec,18,Hydra,-1,0,3,Guard,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
21,r545a.tec,18,Hydra,0,70,0,Attack,0,Hydra Launcher,-1,None,0,0,Attack,1,Hydra Subcannon,-1,None,1
22,r545a.tec,18,Hydra,-1,0,2,Focus,-1,None,-1,None,0,2,Focus,-1,None,-1,None,0
