Entry ID,Entry Name,ENGLISH.SOT,FRENCH.SOT,GERMAN.SOT,SPANISH.SOT
41,ArmorDataTable,Focus Robe,Robe Focus,Focus Robe,Túnica Enfoque
42,ArmorDataTable,Nasr Combat Mail,Maille de Nasr,Nasr Combat Mail,Malla Nasr
43,ArmorDataTable,De Loco Armor,Armure De Loco,De Loco Armor,Armadura De Loco
44,ArmorDataTable,Maiden's Armor,Armure Amazone,Maiden's Armor,Armadura Bélica
45,ArmorDataTable,Heavy Armor,Armure Lourde,Heavy Armor,Armadura Pesada
46,ArmorDataTable,Ancient Robe,Robe Ancienne,Ancient Robe,Túnica Ancestral
47,ArmorDataTable,De Loco Mail,Maille De Loco,De Loco Mail,Malla De Loco
48,ArmorDataTable,Daccat's Armor,Armure de Daccat,Daccat's Armor,Armadura Daccat
49,ArmorDataTable,Moss Armor,Armure de Mousse,Moss Armor,Armadura Musgo
50,ArmorDataTable,Moonlight Robe,Robe de Clarté,Moonlight Robe,Túnica Lunar
51,ArmorDataTable,Silver Armor,Armure d'Argent,Silver Armor,Armadura Plata
52,ArmorDataTable,Victory Mail,Maille Victoire,Victory Mail,Malla Victoria
53,ArmorDataTable,Flame Mantle,Robe Flamme,Flame Mantle,Traje Flamígero
54,ArmorDataTable,Female Armor,Armure féminine,Female Armor,Armadura Dama
55,ArmorDataTable,Ghost Mail,Maille Fantôme,Ghost Mail,Malla Fantasma
56,ArmorDataTable,Light Coat,Manteau léger,Light Coat,Manto Ligero
57,ArmorDataTable,Fiber Mail,Maille de Fibres,Fiber Mail,Malla de Fibra
58,ArmorDataTable,Moon Robe,Robe Lunaire,Moon Robe,Túnica de Luna
59,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
60,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
61,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
62,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
63,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
64,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
65,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
66,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
67,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
68,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
69,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
70,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
71,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
72,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
73,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
74,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
75,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
76,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
77,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
78,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
79,ArmorDataTable,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU,DUMMYBOUGU
0,AccessDataTable,Gemstone Ring,Gemme Sertie,Gemstone Ring,Anillo de Gema
1,AccessDataTable,Prophet's Sand,Bague de Sable,Prophet's Sand,Arena Profética
2,AccessDataTable,Meditation Ring,Bague Méditation,Meditation Ring,Anillo Mágico
3,AccessDataTable,Moondust Ring,Bague Poudrelune,Moondust Ring,Anillo de Luna
4,AccessDataTable,Lover's Ring,Bague des amants,Lover's Ring,Anillo del Amado
5,AccessDataTable,Jade Swirl Ring,Bague de Jade,Jade Swirl Ring,Anillo de Jade
6,AccessDataTable,Cupil Ring,Bague du Cupil,Cupil Ring,Anillo Cupil
7,AccessDataTable,Warrior's Heart,Coeur Guerrier,Warrior's Heart,Corazón Bélico
8,AccessDataTable,Throkryn's Scale,Écaille Throkryn,Throkryn's Scale,Arma Throkryn
9,AccessDataTable,Thryllak's Scale,Écaille Thryllak,Thryllak's Scale,Arma Thryllak
10,AccessDataTable,Marocca's Shell,Bouclier Marocca,Marocca's Shell,Concha Marocca
11,AccessDataTable,Burocca's Shell,Bouclier Burocca,Burocca's Shell,Concha Burocca
12,AccessDataTable,Crylhound's Claw,Griffe Crylhound,Crylhound's Claw,Garra Crylhound
13,AccessDataTable,Hunter's Hand,Gant de Chasseur,Hunter's Hand,Mano del Cazador
14,AccessDataTable,Thief's Aura,Aura du Voleur,Thief's Aura,Aura del Ladrón
15,AccessDataTable,Quetya Feather,Plume de Quetya,Quetya Feather,Pluma Quetya
16,AccessDataTable,Vigoro's Chain,Chaîne de Vigoro,Vigoro's Chain,Cadena de Vigoro
17,AccessDataTable,Sailor's Buckler,Bouclier Marin,Sailor's Buckler,Escudo Marino
18,AccessDataTable,Warrior's Rune,Rune du Guerrier,Warrior's Rune,Engarce Bélico
19,AccessDataTable,Ancient Bracer,Potion Ancienne,Ancient Bracer,Tónico Ancestral
20,AccessDataTable,Counter Bracer,Potion de combat,Counter Bracer,Tónico Ofensivo
21,AccessDataTable,Defensive Aura,Aura Défensive,Defensive Aura,Aura Defensiva
22,AccessDataTable,Ivy Band,Ruban Lierre,Ivy Band,Ivy Band
23,AccessDataTable,Silvite Ring,Bague Silvite,Silvite Ring,Anillo Silvite
24,AccessDataTable,Gem of Fluidity,Pierre Fluide,Gem of Fluidity,Gema de Fluidez
25,AccessDataTable,Wind Gem Ring,Pierre de Vent,Wind Gem Ring,Gema de Viento
26,AccessDataTable,Eye of Truth,Oeil de Vérité,Eye of Truth,Ojo de la Verdad
27,AccessDataTable,Revered Voice,Voix vénérée,Revered Voice,Voz Reverenciada
28,AccessDataTable,Everlasting Gem,Pierre Éternelle,Everlasting Gem,Gema Eterna
29,AccessDataTable,Behemoth's Ring,Bague Behemoth,Behemoth's Ring,Anillo Behemoth
30,AccessDataTable,Constitution Gem,Pierre Miracle,Constitution Gem,Gema Integral
31,AccessDataTable,Nomadic Veil,Voile Nomadique,Nomadic Veil,Velo Nómada
32,AccessDataTable,Radiant Fur,Belle Fourrure,Radiant Fur,Visón Radiante
33,AccessDataTable,Sand Storm Ring,Bague du Désert,Sand Storm Ring,Sand Storm Ring
34,AccessDataTable,Skull Cap,Chapeau Crâne,Skull Cap,Gorra Calavera
35,AccessDataTable,Mage's Bane,Fléau du Mage,Mage's Bane,Conjuro del Mago
36,AccessDataTable,Blue Rogue Patch,Cache du Voleur,Blue Rogue Patch,Parche Pirata
37,AccessDataTable,Assassin Ring,Bague d'Assassin,Assassin Ring,Anillo Asesino
38,AccessDataTable,Stealth Ring,Bague Furtive,Stealth Ring,Anillo Sigiloso
39,AccessDataTable,Dhabu Hide,Cuir de Dhabu,Dhabu Hide,Cuero Dhabu
40,AccessDataTable,Ominous Mask,Masque sinistre,Ominous Mask,Máscara Ominosa
41,AccessDataTable,Flash Ribbon,Ruban Flash,Flash Ribbon,Cinta Encantada
42,AccessDataTable,The Unseen Hand,La Main Cachée,The Unseen Hand,Mano Invisible
43,AccessDataTable,Crescent Amulet,Amulette Lunaire,Crescent Amulet,Amuleto Lunar
44,AccessDataTable,Skyseer Goggles,Lunettes Zoom,Skyseer Goggles,Anteojos
45,AccessDataTable,Nocturnal Sight,Vision Nocturne,Nocturnal Sight,Visión nocturna
46,AccessDataTable,Critical Vision,Vision Critique,Critical Vision,Visión Critica
47,AccessDataTable,Gem of Purity,Gemme de Pureté,Gem of Purity,Gema Pura
48,AccessDataTable,Shard of Purity,Pierre de Pureté,Shard of Purity,Casco Lunar
49,AccessDataTable,Fortune Ring,Bague de Fortune,Fortune Ring,Anillo Fortuna
50,AccessDataTable,Black Map,Carte Noire,Black Map,Black Map
51,AccessDataTable,White Map,Carte Blanche,White Map,White Map
52,AccessDataTable,Captain's Hat,Chapeau de Vyse,Captain's Hat,Gorra de Capitán
53,AccessDataTable,Mesh Tights,Bas magiques,Mesh Tights,Medias de Malla
54,AccessDataTable,Black Eyepatch,Cache-oeil Noir,Black Eyepatch,Parche Negro
55,AccessDataTable,Silver Veil,Voile d'Argent,Silver Veil,Velo de Plata
56,AccessDataTable,Imperial Crest,Blason Impérial,Imperial Crest,Penacho Imperial
57,AccessDataTable,Gilder's Amulet,Amulette Gilder,Gilder's Amulet,Amuleto Gilder
58,AccessDataTable,Valuan Medallion,Médaillon Valuan,Valuan Medallion,Medallón Valuan
59,AccessDataTable,Immunity Ring,Bague d'Immunité,Immunity Ring,Anillo Inmune
60,AccessDataTable,Thermo Ring,Bague Thermo,Thermo Ring,Anillo Termo
61,AccessDataTable,Slayer Ring,Bague Tueuse,Slayer Ring,Anillo Verdugo
62,AccessDataTable,Chance Ring,Bague de Chance,Chance Ring,Anillo del Azar
63,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
64,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
65,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
66,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
67,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
68,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
69,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
70,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
71,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
72,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
73,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
74,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
75,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
76,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
77,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
78,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
79,AccessDataTable,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY,DUMMYACCESARRY
0,IppanItemDataTable,Sacri Crystal,Cristal Sacri,Sacri Crystal,Cristal Sacri
1,IppanItemDataTable,Sacres Crystal,Cristal Sacres,Sacres Crystal,Cristal Sacres
2,IppanItemDataTable,Sacrum Crystal,Cristal Sacrum,Sacrum Crystal,Cristal Sacrum
3,IppanItemDataTable,Sacrulen Crystal,Cristal Sacrulen,Sacrulen Crystal,Cristal Sacrulen
4,IppanItemDataTable,Magic Droplet,Goutte Magique,Magic Droplet,Gota Mágica
5,IppanItemDataTable,Magic Dew,Rosée Magique,Magic Dew,Rocío Mágico
6,IppanItemDataTable,Aura of Valor,Aura de Bravoure,Aura of Valor,Aura de Valor
7,IppanItemDataTable,Soul Crystal,Cristal d'Âme,Soul Crystal,Cristal del Alma
8,IppanItemDataTable,Unholy Dagger,Poignard Impie,Unholy Dagger,Daga Impura
9,IppanItemDataTable,Curia Crystal,Cristal Curia,Curia Crystal,Cristal Curia
10,IppanItemDataTable,Risan Crystal,Cristal Risan,Risan Crystal,Cristal Risan
11,IppanItemDataTable,Riselem Crystal,Cristal Riselem,Riselem Crystal,Cristal Riselem
12,IppanItemDataTable,Glyph of Might,Glyphe de Force,Glyph of Might,Glifo de Fuerza
13,IppanItemDataTable,Glyph of Speed,Glyphe Vitesse,Glyph of Speed,Símbolo Veloz
14,IppanItemDataTable,Healing Salve,Baume Guérisseur,Healing Salve,Bálsamo Curativo
15,IppanItemDataTable,Chalice of Blood,Calice de Sang,Chalice of Blood,Cáliz de Sangre
16,IppanItemDataTable,Windsong Orb,Orbe Chantduvent,Windsong Orb,Esfera Aúrea
17,IppanItemDataTable,Winter Orb,Orbe Hivernal,Winter Orb,Esfera Invernal
18,IppanItemDataTable,Moonberry,Baiedelune,Moonberry,Moonberry
19,IppanItemDataTable,Cham,Cham,Cham,Chum
20,IppanItemDataTable,Paranta Seed,Graine Paranta,Paranta Seed,Semilla de Paranta
21,IppanItemDataTable,Icyl Seed,Graine Icyl,Icyl Seed,Semilla de Icyl
22,IppanItemDataTable,Zaal Seed,Graine Zaal,Zaal Seed,Semilla de Zeal
23,IppanItemDataTable,Dexus Seed,Graine Dexus,Dexus Seed,Semilla de Dexus
24,IppanItemDataTable,Sylph Seed,Graine Sylph,Sylph Seed,Semilla de Sylph
25,IppanItemDataTable,Vidal Seed,Graine Vidal,Vidal Seed,Semilla de Vidal
26,IppanItemDataTable,Magus Seed,Graine Magus,Magus Seed,Semilla de Magus
27,IppanItemDataTable,Pyri Box,Boîte Pyri,Pyri Box,Caja Pyri
28,IppanItemDataTable,Pyrum Box,Boîte Pyrum,Pyrum Box,Caja Pyrum
29,IppanItemDataTable,Crystales Box,Boîte Crystales,Crystales Box,Caja Crystales
30,IppanItemDataTable,Crystalen Box,Boîte Crystalen,Crystalen Box,Caja Crystalen
31,IppanItemDataTable,Wevles Box,Boîte Wevles,Wevles Box,Caja Wevles
32,IppanItemDataTable,Wevlen Box,Boîte Wevlen,Wevlen Box,Caja Wevlen
33,IppanItemDataTable,Electri Box,Boîte Electri,Electri Box,Caja Electri
34,IppanItemDataTable,Electrum Box,Boîte Electrum,Electrum Box,Caja Electrum
35,IppanItemDataTable,Sacri Box,Boîte Sacri,Sacri Box,Caja Sacri
36,IppanItemDataTable,Sacrulen Box,Boîte Sacrulen,Sacrulen Box,Caja Sacrulen
37,IppanItemDataTable,Riselem Box,Boîte Riselem,Riselem Box,Caja Riselen
38,IppanItemDataTable,Sylenis Box,Boîte Sylenis,Sylenis Box,Caja Sylenis
39,IppanItemDataTable,Panika Box,Boîte Panika,Panika Box,Caja Panika
40,IppanItemDataTable,Driln Box,Boîte Driln,Driln Box,Caja Driln
41,IppanItemDataTable,Slipara Box,Boîte Slipara,Slipara Box,Caja Slipara
42,IppanItemDataTable,Eternum Box,Boîte Eternum,Eternum Box,Caja Eternum
43,IppanItemDataTable,Rune of Ill Omen,Rune d'Augure,Rune of Ill Omen,Profecía Maldita
44,IppanItemDataTable,Golden Mask,Masque Doré,Golden Mask,Máscara Dorada
45,IppanItemDataTable,Sky Sardis,Sardis,Sky Sardis,Sardis Celeste
46,IppanItemDataTable,Red Sardis,Sardis Rouge,Red Sardis,Sardis Rojo
47,IppanItemDataTable,Flying Fish,Poisson Volant,Flying Fish,Pez Volador
48,IppanItemDataTable,Spiked Sunfish,Poissonsoleil,Spiked Sunfish,Pez Volador
49,IppanItemDataTable,Abirik Cham,Abirik Cham,Abirik Cham,Chum Abirik
50,IppanItemDataTable,Chom,Chom,Chom,Chom
51,IppanItemDataTable,Gold Pollen,Pollen D'or,Gold Pollen,Polen de Oro
52,IppanItemDataTable,Ilchymix,Ilchymix,Ilchymix,Ilchymix
53,IppanItemDataTable,Orb of Serenity,Orbe de Sérénité,Orb of Serenity,Esfera Serena
54,IppanItemDataTable,Kabal Skewer,Brochette Kabal,Kabal Skewer,Brocheta Kabal
55,IppanItemDataTable,Mom's Skewer,Brochette Maman,Mom's Skewer,Brocheta de mamá
56,IppanItemDataTable,Tropica ,Tropica,Tropica ,Tropica
57,IppanItemDataTable,Urala's Lunch,Repas d'Urala,Urala's Lunch,Almuerzo Urala
58,IppanItemDataTable,Polly Special,Spécialité Polly,Polly Special,Especial Polly
59,IppanItemDataTable,Magillex Idol,Idole Magillex,Magillex Idol,Ídolo Magillex
60,IppanItemDataTable,Pharax Idol,Idole Pharax,Pharax Idol,Ídolo de Pharax
61,IppanItemDataTable,Euconyx Idol,Idole Euconyx,Euconyx Idol,Ídolo de Euconyx
62,IppanItemDataTable,DUMMY,DUMMY,DUMMY,DUMMY
63,IppanItemDataTable,DUMMY,DUMMY,DUMMY,DUMMY
64,IppanItemDataTable,DUMMY,DUMMY,DUMMY,DUMMY
65,IppanItemDataTable,Drajik Fish,Poisson Drajik,Drajik Fish,Pez Drajik
66,IppanItemDataTable,Kite Ray,Raie Cerf-volant,Kite Ray,Raya Kite
67,IppanItemDataTable,Stealth Ray,Raie Furtive,Stealth Ray,Raya Sigilosa
68,IppanItemDataTable,Spear Squid,Calmar Lance,Spear Squid,Calamar Arpón
69,IppanItemDataTable,Drill Squid,Calmar Perceur,Drill Squid,Drill Squid
70,IppanItemDataTable,Grule,Grule,Grule,Grule
71,IppanItemDataTable,Rainbow Grule,Grule colorée,Rainbow Grule,Grule Arcoiris
72,IppanItemDataTable,Moonfish,Poissonlune,Moonfish,Pez Lunar
73,IppanItemDataTable,Silverfish,Poisson d'argent,Silverfish,Pez de Plata
74,IppanItemDataTable,Romuhai Fish,Poisson Romuhai,Romuhai Fish,Pez Romuhai
75,IppanItemDataTable,Hamahai Fish,Poisson Hamahai,Hamahai Fish,Pez Hamahai
76,IppanItemDataTable,Nerath Eel,Anguille Nerath,Nerath Eel,Anguila Nerath
77,IppanItemDataTable,Great Nerath Eel,Grande Anguille,Great Nerath Eel,Gran Nerath
78,IppanItemDataTable,Red Dragon,Dragon Rouge,Red Dragon,Dragón Rojo
79,IppanItemDataTable,Gold Dragon,Dragon D'or,Gold Dragon,Dragón de Oro
0,ClearItemDataTable,Green Crystal,Cristal Vert,Green Crystal,Cristal Verde
1,ClearItemDataTable,Red Crystal,Cristal Rouge,Red Crystal,Cristal Rojo
2,ClearItemDataTable,Purple Crystal,Cristal Mauve,Purple Crystal,Cristal Púrpura
3,ClearItemDataTable,Blue Crystal,Cristal Bleu,Blue Crystal,Cristal Azul
4,ClearItemDataTable,Yellow Crystal,Cristal Jaune,Yellow Crystal,Cristal Amarillo
5,ClearItemDataTable,GINGESSHO,GINGESSHO,GINGESSHO,GINGESSHO
6,ClearItemDataTable,Green Moon Stone,Pierre Verte,Green Moon Stone,Piedra Verde
7,ClearItemDataTable,Red Moon Stone,Pierre Rouge,Red Moon Stone,Piedra Roja
8,ClearItemDataTable,Purple MoonStone,Pierre Mauve,Purple MoonStone,Piedra Púrpura
9,ClearItemDataTable,Blue Moon Stone,Pierre Bleue,Blue Moon Stone,Piedra Azul
10,ClearItemDataTable,Yellow MoonStone,Pierre Jaune,Yellow MoonStone,Piedra Amarilla
11,ClearItemDataTable,Silver MoonStone,Pierre d'Argent,Silver MoonStone,Piedra de Plata
12,ClearItemDataTable,Underwater Suit,Scaphandre,Underwater Suit,Traje Acuático
13,ClearItemDataTable,Note in a Bottle,Message SOS,Note in a Bottle,Mensaje
14,ClearItemDataTable,Cannon Room Key,Clé Pièce Canon,Cannon Room Key,Llave del Cañón
15,ClearItemDataTable,Ship Schematics,Schéma du navire,Ship Schematics,Planos de barco
16,ClearItemDataTable,Gonzales' Map,Carte Gonzales,Gonzales' Map,Mapa de González
17,ClearItemDataTable,Pedro's Map,Carte de Pedro,Pedro's Map,Mapa de Pedro
18,ClearItemDataTable,ALFONSO'S KEY,ALFONSO'S KEY,ALFONSO'S KEY,ALFONSO'S KEY
19,ClearItemDataTable,Golden Man's Eye,Oeil Homme Doré,Golden Man's Eye,Ojo del Hombre
20,ClearItemDataTable,Great Bird's Eye,Oeil GrandOiseau,Great Bird's Eye,Ojo del Pájaro
21,ClearItemDataTable,Raw Moon Stone,Pierre Lune Brut,Raw Moon Stone,Roca Lunar
22,ClearItemDataTable,Daccat's Coin,Pièce de Daccat,Daccat's Coin,Moneda de Daccat
23,ClearItemDataTable,SISIKABAB,SISIKABAB,SISIKABAB,SISIKABAB
24,ClearItemDataTable,Kabal,Kabal,Kabal,Kabal
25,ClearItemDataTable,Gentum,Gentum,Gentum,Gentum
26,ClearItemDataTable,Khale,Khale,Khale,Khale
27,ClearItemDataTable,CHO SISIKABAB,CHO SISIKABAB,CHO SISIKABAB,CHO SISIKABAB
28,ClearItemDataTable,Valuan Passport,Passeport Valuan,Valuan Passport,Pasaporte Valuan
29,ClearItemDataTable,Moon Stone Fuel,Pierre Carburant,Moon Stone Fuel,Gasolina Lunar
30,ClearItemDataTable,Clara's Purse,Bourse de Clara,Clara's Purse,Cartera de Clara
31,ClearItemDataTable,Book of Polarity,Livre Polarités,Book of Polarity,Libro del Polo
32,ClearItemDataTable,Velorium,Velorium,Velorium,Velorium
33,ClearItemDataTable,Velorium,Velorium,Velorium,Velorium
34,ClearItemDataTable,SAISYUHEIKI3,SAISYUHEIKI3,SAISYUHEIKI3,SAISYUHEIKI3
35,ClearItemDataTable,Harbor Key,Clé du Port,Harbor Key,Puerto Clave
36,ClearItemDataTable,Magic Cannon,Canon Magique,Magic Cannon,Cañón Mágico
37,ClearItemDataTable,Wages,Salaires,Wages,Salarios
38,ClearItemDataTable,Grapor Meat,Chair de Grapor,Grapor Meat,Carne de Grapor
39,ClearItemDataTable,Domingo's Title,Titre de Domingo,Domingo's Title,Certificado
40,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
41,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
42,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
43,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
44,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
45,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
46,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
47,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
48,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
49,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
50,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
51,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
52,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
53,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
54,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
55,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
56,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
57,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
58,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
59,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
60,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
61,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
62,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
63,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
64,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
65,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
66,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
67,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
68,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
69,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
70,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
71,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
72,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
73,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
74,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
75,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
76,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
77,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
78,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
79,ClearItemDataTable,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR,DUMMYCLEAR
0,OtokogiDataTable,Vyse the Ninny,Vyse the Ninny,Vyse the Ninny,Vyse the Ninny
1,OtokogiDataTable,Vyse the Coward,Vyse the Coward,Vyse the Coward,Vyse the Coward
2,OtokogiDataTable,Vyse the Unimpressive,Vyse the Unimpressive,Vyse the Unimpressive,Vyse the Unimpressive
3,OtokogiDataTable,Vyse the Blue Rogue,Vyse the Blue Rogue,Vyse the Blue Rogue,Vyse the Blue Rogue
4,OtokogiDataTable,Vyse the Competent,Vyse the Competent,Vyse the Competent,Vyse the Competent
5,OtokogiDataTable,Vyse the Determined,Vyse the Determined,Vyse the Determined,Vyse the Determined
6,OtokogiDataTable,Vyse the Respected,Vyse the Respected,Vyse the Respected,Vyse the Respected
7,OtokogiDataTable,Vyse the Admirable,Vyse the Admirable,Vyse the Admirable,Vyse the Admirable
8,OtokogiDataTable,Vyse the Bold,Vyse the Bold,Vyse the Bold,Vyse the Bold
9,OtokogiDataTable,Vyse the Valiant,Vyse the Valiant,Vyse the Valiant,Vyse the Valiant
10,OtokogiDataTable,Vyse the Daring,Vyse the Daring,Vyse the Daring,Vyse the Daring
