Entry ID,[Filter],[EC ID],[EC JP Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
1,MB103.STD,103,要塞煌兵,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB103.STD,103,要塞煌兵,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,MB103.STD,103,要塞煌兵,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB103.STD,103,要塞煌兵,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB103.STD,103,要塞煌兵,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB103.STD,103,要塞煌兵,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB103.STD,103,要塞煌兵,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB103.STD,103,要塞煌兵,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB103.STD,103,要塞煌兵,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB103.STD,103,要塞煌兵,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.80
11,MB103.STD,103,要塞煌兵,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB103.STD,103,要塞煌兵,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB103.STD,103,要塞煌兵,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,MB103.STD,103,要塞煌兵,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,0.60
15,MB103.STD,103,要塞煌兵,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,37,ガッツ,0,5.00,1.00
16,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,0,アパ,0,5.00,1.00
17,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,2,サイレシャ,0,5.00,1.00
18,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,4,ダウナ,0,5.00,1.00
19,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,6,サプラ,0,5.00,1.00
20,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,7,サプリィ,0,5.00,1.00
21,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,18,ジェデス,0,5.00,1.00
22,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,31,ウェイベス,0,5.00,1.00
23,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,26,グラシャ,0,5.00,1.00
24,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
25,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,29,グラゾーバ,0,5.00,1.00
26,MB103.STD,103,要塞煌兵,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,35,ボルドーラ,0,5.00,1.00
0,MB104.STD,104,要塞兵,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB104.STD,104,要塞兵,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB104.STD,104,要塞兵,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB104.STD,104,要塞兵,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB104.STD,104,要塞兵,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,MB104.STD,104,要塞兵,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB104.STD,104,要塞兵,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,MB104.STD,104,要塞兵,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB104.STD,104,要塞兵,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB104.STD,104,要塞兵,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB104.STD,104,要塞兵,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB104.STD,104,要塞兵,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB104.STD,104,要塞兵,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,MB104.STD,104,要塞兵,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,70,手りゅう弾,0,5.00,1.00
14,MB104.STD,104,要塞兵,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,71,毒ガス爆弾,0,5.00,1.00
15,MB104.STD,104,要塞兵,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,72,サプハネの葉,0,5.00,1.00
0,MB105.STD,105,ベレーザ兵,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB105.STD,105,ベレーザ兵,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB105.STD,105,ベレーザ兵,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB105.STD,105,ベレーザ兵,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB105.STD,105,ベレーザ兵,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,MB105.STD,105,ベレーザ兵,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB105.STD,105,ベレーザ兵,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,MB105.STD,105,ベレーザ兵,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB105.STD,105,ベレーザ兵,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB105.STD,105,ベレーザ兵,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB105.STD,105,ベレーザ兵,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB105.STD,105,ベレーザ兵,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB105.STD,105,ベレーザ兵,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,MB105.STD,105,ベレーザ兵,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,70,手りゅう弾,0,5.00,1.00
14,MB105.STD,105,ベレーザ兵,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,71,毒ガス爆弾,0,5.00,1.00
15,MB105.STD,105,ベレーザ兵,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,72,サプハネの葉,0,5.00,1.00
0,MB106.STD,106,工作兵,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB106.STD,106,工作兵,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB106.STD,106,工作兵,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB106.STD,106,工作兵,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB106.STD,106,工作兵,8,Critical Attack,1,8,4,Critical Attack,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
5,MB106.STD,106,工作兵,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB106.STD,106,工作兵,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
7,MB106.STD,106,工作兵,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB106.STD,106,工作兵,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB106.STD,106,工作兵,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB106.STD,106,工作兵,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB106.STD,106,工作兵,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB106.STD,106,工作兵,32,Knockdown,1,10,12,Revive,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
13,MB106.STD,106,工作兵,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,70,手りゅう弾,0,5.00,1.00
14,MB106.STD,106,工作兵,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,71,毒ガス爆弾,0,5.00,1.00
15,MB106.STD,106,工作兵,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,72,サプハネの葉,0,5.00,1.00
0,MB107.STD,107,ワーン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB107.STD,107,ワーン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB107.STD,107,ワーン,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.50
3,MB107.STD,107,ワーン,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB107.STD,107,ワーン,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,0.10,1.00
5,MB107.STD,107,ワーン,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB107.STD,107,ワーン,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB107.STD,107,ワーン,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB107.STD,107,ワーン,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB107.STD,107,ワーン,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB107.STD,107,ワーン,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB107.STD,107,ワーン,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB107.STD,107,ワーン,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB107.STD,107,ワーン,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,MB107.STD,107,ワーン,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,MB107.STD,107,ワーン,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
16,MB107.STD,107,ワーン,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,17,ジェダ,0,5.00,1.00
17,MB107.STD,107,ワーン,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,109,仲間を呼ぶ,0,5.00,1.00
18,MB107.STD,107,ワーン,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,69,仲間を呼ぶ,0,5.00,1.00
19,MB107.STD,107,ワーン,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,73,仲間を呼ぶ,0,5.00,1.00
0,MB108.STD,108,ヒュドラ巨兵,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB108.STD,108,ヒュドラ巨兵,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,7.50,0.40
2,MB108.STD,108,ヒュドラ巨兵,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB108.STD,108,ヒュドラ巨兵,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB108.STD,108,ヒュドラ巨兵,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
5,MB108.STD,108,ヒュドラ巨兵,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB108.STD,108,ヒュドラ巨兵,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB108.STD,108,ヒュドラ巨兵,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.20
8,MB108.STD,108,ヒュドラ巨兵,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB108.STD,108,ヒュドラ巨兵,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
10,MB108.STD,108,ヒュドラ巨兵,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,0.60
11,MB108.STD,108,ヒュドラ巨兵,21,Cast Magic,1,8,11,Defeat,0b10001000001000000000000000000000,-1,None,0,5.00,1.00
12,MB108.STD,108,ヒュドラ巨兵,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
13,MB108.STD,108,ヒュドラ巨兵,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,11,キャノンボール,0,5.00,1.00
14,MB108.STD,108,ヒュドラ巨兵,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,119,キャノンボールΔ,0,5.00,1.00
15,MB108.STD,108,ヒュドラ巨兵,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,251,ブロードソニック,0,5.00,0.80
16,MB108.STD,108,ヒュドラ巨兵,24,Exec Magic/S-Move,1,8,11,Defeat,0b10001000001000000000000000000000,33,ボルティ,0,5.00,1.00
17,MB108.STD,108,ヒュドラ巨兵,24,Exec Magic/S-Move,1,8,11,Defeat,0b10001000000000000000000000000000,35,ボルドーラ,0,5.00,1.00
0,MB109.STD,109,イエルモー,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB109.STD,109,イエルモー,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB109.STD,109,イエルモー,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB109.STD,109,イエルモー,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,2.00
4,MB109.STD,109,イエルモー,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,2.00
5,MB109.STD,109,イエルモー,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB109.STD,109,イエルモー,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB109.STD,109,イエルモー,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB109.STD,109,イエルモー,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
9,MB109.STD,109,イエルモー,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
10,MB109.STD,109,イエルモー,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,0.90
11,MB109.STD,109,イエルモー,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB109.STD,109,イエルモー,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB109.STD,109,イエルモー,21,Cast Magic,1,8,13,Focus,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
14,MB109.STD,109,イエルモー,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,28,グラシェス,0,5.00,1.00
16,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
17,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
18,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,23,バーナ,0,5.00,1.00
19,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,7,サプリィ,0,5.00,1.00
20,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,0,アパ,0,5.00,1.00
21,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,12,スリーパ,0,5.00,1.00
22,MB109.STD,109,イエルモー,24,Exec Magic/S-Move,1,8,13,Focus,0b10001010001000000000000000000000,2,サイレシャ,0,5.00,1.00
23,MB109.STD,109,イエルモー,29,Exec S-Move,1,8,13,Focus,0b10001010001000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB110.STD,110,シュルラット,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB110.STD,110,シュルラット,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB110.STD,110,シュルラット,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.10
3,MB110.STD,110,シュルラット,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB110.STD,110,シュルラット,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MB110.STD,110,シュルラット,9,Take Damage 1,1,11,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
6,MB110.STD,110,シュルラット,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB110.STD,110,シュルラット,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB110.STD,110,シュルラット,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB110.STD,110,シュルラット,13,Dodge,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB110.STD,110,シュルラット,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
11,MB110.STD,110,シュルラット,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB110.STD,110,シュルラット,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
13,MB110.STD,110,シュルラット,29,Exec S-Move,1,8,13,Focus,0b10001010000000000000000000000000,4,レーザー,0,5.00,1.00
0,MB111.STD,111,盗掘者シモン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB111.STD,111,盗掘者シモン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010010101000000000000000000000,-1,None,0,5.00,1.00
2,MB111.STD,111,盗掘者シモン,6,Approach,1,8,2,Approach,0b10000011001000000000000000000000,-1,None,0,5.00,1.10
3,MB111.STD,111,盗掘者シモン,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB111.STD,111,盗掘者シモン,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB111.STD,111,盗掘者シモン,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB111.STD,111,盗掘者シモン,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,1.00,1.00
7,MB111.STD,111,盗掘者シモン,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB111.STD,111,盗掘者シモン,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB111.STD,111,盗掘者シモン,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB111.STD,111,盗掘者シモン,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB111.STD,111,盗掘者シモン,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB111.STD,111,盗掘者シモン,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB111.STD,111,盗掘者シモン,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB111.STD,111,盗掘者シモン,29,Exec S-Move,1,8,14,Widthdraw,0b10001010001000000000000000000000,22,発破,0,5.00,1.00
0,MB112.STD,112,盗掘者シモン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB112.STD,112,盗掘者シモン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010010101000000000000000000000,-1,None,0,5.00,1.00
2,MB112.STD,112,盗掘者シモン,6,Approach,1,8,2,Approach,0b10000011001000000000000000000000,-1,None,0,5.00,1.10
3,MB112.STD,112,盗掘者シモン,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB112.STD,112,盗掘者シモン,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB112.STD,112,盗掘者シモン,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB112.STD,112,盗掘者シモン,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,1.00,1.00
7,MB112.STD,112,盗掘者シモン,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB112.STD,112,盗掘者シモン,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB112.STD,112,盗掘者シモン,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB112.STD,112,盗掘者シモン,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB112.STD,112,盗掘者シモン,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB112.STD,112,盗掘者シモン,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB112.STD,112,盗掘者シモン,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB112.STD,112,盗掘者シモン,29,Exec S-Move,1,8,14,Widthdraw,0b10001010001000000000000000000000,22,発破,0,5.00,1.00
0,MB113.STD,113,盗掘者シモン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB113.STD,113,盗掘者シモン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010010101000000000000000000000,-1,None,0,5.00,1.00
2,MB113.STD,113,盗掘者シモン,6,Approach,1,8,2,Approach,0b10000011001000000000000000000000,-1,None,0,5.00,1.10
3,MB113.STD,113,盗掘者シモン,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB113.STD,113,盗掘者シモン,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB113.STD,113,盗掘者シモン,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB113.STD,113,盗掘者シモン,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,1.00,1.00
7,MB113.STD,113,盗掘者シモン,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB113.STD,113,盗掘者シモン,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB113.STD,113,盗掘者シモン,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB113.STD,113,盗掘者シモン,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB113.STD,113,盗掘者シモン,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB113.STD,113,盗掘者シモン,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB113.STD,113,盗掘者シモン,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB113.STD,113,盗掘者シモン,29,Exec S-Move,1,8,14,Widthdraw,0b10001010001000000000000000000000,22,発破,0,5.00,1.00
0,MB114.STD,114,盗掘者シモン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB114.STD,114,盗掘者シモン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010010101000000000000000000000,-1,None,0,5.00,1.00
2,MB114.STD,114,盗掘者シモン,6,Approach,1,8,2,Approach,0b10000011001000000000000000000000,-1,None,0,5.00,1.10
3,MB114.STD,114,盗掘者シモン,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
