Entry ID,[Filter],[EC ID],[JP EC Name],[EU EC Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
4,*,77,テンペリオス,Susceptor,0,Branch,23,Rating 30%,12,Go to 12
5,*,77,テンペリオス,Susceptor,0,Branch,22,Rating 20%,13,Go to 13
6,*,77,テンペリオス,Susceptor,0,Branch,22,Rating 20%,14,Go to 14
7,*,77,テンペリオス,Susceptor,0,Branch,29,Rating 90%,11,Go to 11
8,*,77,テンペリオス,Susceptor,0,Branch,30,Always,15,Go to 15
9,*,77,テンペリオス,Susceptor,0,Branch,25,Rating 50%,13,Go to 13
10,*,77,テンペリオス,Susceptor,0,Branch,30,Always,14,Go to 14
11,*,77,テンペリオス,Susceptor,1,Action,550,Attack,2,Random PC
12,*,77,テンペリオス,Susceptor,1,Action,9,Target Search,-1,None
13,*,77,テンペリオス,Susceptor,1,Action,99,Blaster,2,Random PC
14,*,77,テンペリオス,Susceptor,1,Action,32,Crypt Laser,13,PC w/o Stone
15,*,77,テンペリオス,Susceptor,1,Action,551,Guard,-1,None
1,*,78,テルヴァ,Telsor,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,78,テルヴァ,Telsor,0,Branch,30,Always,4,Go to 4
3,*,78,テルヴァ,Telsor,0,Branch,28,Rating 80%,10,Go to 10
4,*,78,テルヴァ,Telsor,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,78,テルヴァ,Telsor,0,Branch,30,Always,7,Go to 7
6,*,78,テルヴァ,Telsor,0,Branch,24,Rating 40%,10,Go to 10
7,*,78,テルヴァ,Telsor,0,Branch,22,Rating 20%,9,Go to 9
8,*,78,テルヴァ,Telsor,1,Action,550,Attack,2,Random PC
9,*,78,テルヴァ,Telsor,1,Action,551,Guard,-1,None
10,*,78,テルヴァ,Telsor,1,Action,552,Run,-1,None
1,*,79,ドゥムス,Dorntak,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,79,ドゥムス,Dorntak,0,Branch,30,Always,4,Go to 4
3,*,79,ドゥムス,Dorntak,0,Branch,28,Rating 80%,11,Go to 11
4,*,79,ドゥムス,Dorntak,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,79,ドゥムス,Dorntak,0,Branch,30,Always,7,Go to 7
6,*,79,ドゥムス,Dorntak,0,Branch,24,Rating 40%,11,Go to 11
7,*,79,ドゥムス,Dorntak,0,Branch,24,Rating 40%,12,Go to 12
8,*,79,ドゥムス,Dorntak,0,Branch,21,Rating 10%,10,Go to 10
9,*,79,ドゥムス,Dorntak,1,Action,550,Attack,2,Random PC
10,*,79,ドゥムス,Dorntak,1,Action,551,Guard,-1,None
11,*,79,ドゥムス,Dorntak,1,Action,552,Run,-1,None
12,*,79,ドゥムス,Dorntak,1,Action,61,Laser Blast,13,PC w/o Stone
1,*,80,ニンギルス,Linark,0,Branch,1,HP < 50%,5,Go to 5
2,*,80,ニンギルス,Linark,0,Branch,25,Rating 50%,8,Go to 8
3,*,80,ニンギルス,Linark,0,Branch,22,Rating 20%,9,Go to 9
4,*,80,ニンギルス,Linark,0,Branch,30,Always,10,Go to 10
5,*,80,ニンギルス,Linark,0,Branch,22,Rating 20%,8,Go to 8
6,*,80,ニンギルス,Linark,0,Branch,21,Rating 10%,9,Go to 9
7,*,80,ニンギルス,Linark,0,Branch,30,Always,10,Go to 10
8,*,80,ニンギルス,Linark,1,Action,550,Attack,2,Random PC
9,*,80,ニンギルス,Linark,1,Action,551,Guard,-1,None
10,*,80,ニンギルス,Linark,1,Action,77,Round Claw,2,Random PC
1,*,81,ヌックア,Dolthstra,0,Branch,44,1st PC ΔLevel > 3,5,Go to 5
2,*,81,ヌックア,Dolthstra,0,Branch,1,HP < 50%,4,Go to 4
3,*,81,ヌックア,Dolthstra,0,Branch,30,Always,5,Go to 5
4,*,81,ヌックア,Dolthstra,0,Branch,25,Rating 50%,10,Go to 10
5,*,81,ヌックア,Dolthstra,0,Branch,21,Rating 10%,11,Go to 11
6,*,81,ヌックア,Dolthstra,0,Branch,50,Used S-Move Last Turn?,8,Go to 8
7,*,81,ヌックア,Dolthstra,0,Branch,24,Rating 40%,9,Go to 9
8,*,81,ヌックア,Dolthstra,1,Action,550,Attack,2,Random PC
9,*,81,ヌックア,Dolthstra,1,Action,260,Quake,-1,None
10,*,81,ヌックア,Dolthstra,1,Action,41,Deep Sleep,22,Self
11,*,81,ヌックア,Dolthstra,1,Action,551,Guard,-1,None
1,*,82,サムンドラ,Dracolurg,0,Branch,50,Used S-Move Last Turn?,5,Go to 5
2,*,82,サムンドラ,Dracolurg,0,Branch,22,Rating 20%,8,Go to 8
3,*,82,サムンドラ,Dracolurg,0,Branch,25,Rating 50%,9,Go to 9
4,*,82,サムンドラ,Dracolurg,0,Branch,30,Always,10,Go to 10
5,*,82,サムンドラ,Dracolurg,0,Branch,24,Rating 40%,8,Go to 8
6,*,82,サムンドラ,Dracolurg,0,Branch,25,Rating 50%,9,Go to 9
7,*,82,サムンドラ,Dracolurg,0,Branch,30,Always,10,Go to 10
8,*,82,サムンドラ,Dracolurg,1,Action,550,Attack,2,Random PC
9,*,82,サムンドラ,Dracolurg,1,Action,64,Terrible Bite,18,PC w/o Fatigue
10,*,82,サムンドラ,Dracolurg,1,Action,184,Frost Breath,2,Random PC
1,*,83,ギラロッシ,Garagor,0,Branch,11,Turn 1,3,Go to 3
2,*,83,ギラロッシ,Garagor,0,Branch,30,Always,4,Go to 4
3,*,83,ギラロッシ,Garagor,0,Branch,25,Rating 50%,15,Go to 15
4,*,83,ギラロッシ,Garagor,0,Branch,47,Used HP Absorbs ≥ 2,10,Go to 10
5,*,83,ギラロッシ,Garagor,0,Branch,2,HP < 25%,8,Go to 8
6,*,83,ギラロッシ,Garagor,0,Branch,0,HP = 100%,10,Go to 10
7,*,83,ギラロッシ,Garagor,0,Branch,30,Always,9,Go to 9
8,*,83,ギラロッシ,Garagor,0,Branch,26,Rating 60%,17,Go to 17
9,*,83,ギラロッシ,Garagor,0,Branch,22,Rating 20%,17,Go to 17
10,*,83,ギラロッシ,Garagor,0,Branch,26,Rating 60%,13,Go to 13
11,*,83,ギラロッシ,Garagor,0,Branch,25,Rating 50%,14,Go to 14
12,*,83,ギラロッシ,Garagor,0,Branch,30,Always,16,Go to 16
13,*,83,ギラロッシ,Garagor,1,Action,550,Attack,2,Random PC
14,*,83,ギラロッシ,Garagor,1,Action,551,Guard,-1,None
15,*,83,ギラロッシ,Garagor,1,Action,505,Drilnos,-1,None
16,*,83,ギラロッシ,Garagor,1,Action,529,Crystalen,2,Random PC
17,*,83,ギラロッシ,Garagor,1,Action,213,HP Absorb,3,PC w/ Most HP
1,*,84,シデンクワイ,Kilite,0,Branch,44,1st PC ΔLevel > 3,3,Go to 3
2,*,84,シデンクワイ,Kilite,0,Branch,30,Always,4,Go to 4
3,*,84,シデンクワイ,Kilite,0,Branch,27,Rating 70%,14,Go to 14
4,*,84,シデンクワイ,Kilite,0,Branch,24,Rating 40%,12,Go to 12
5,*,84,シデンクワイ,Kilite,0,Branch,25,Rating 50%,8,Go to 8
6,*,84,シデンクワイ,Kilite,0,Branch,27,Rating 70%,10,Go to 10
7,*,84,シデンクワイ,Kilite,0,Branch,30,Always,13,Go to 13
8,*,84,シデンクワイ,Kilite,0,Branch,27,Rating 70%,16,Go to 16
9,*,84,シデンクワイ,Kilite,0,Branch,30,Always,17,Go to 17
10,*,84,シデンクワイ,Kilite,0,Branch,33,Used Attack Spells ≥ 1,12,Go to 12
11,*,84,シデンクワイ,Kilite,0,Branch,30,Always,15,Go to 15
12,*,84,シデンクワイ,Kilite,1,Action,550,Attack,2,Random PC
13,*,84,シデンクワイ,Kilite,1,Action,551,Guard,-1,None
14,*,84,シデンクワイ,Kilite,1,Action,552,Run,-1,None
15,*,84,シデンクワイ,Kilite,1,Action,528,Crystalum,2,Random PC
16,*,84,シデンクワイ,Kilite,1,Action,68,Call Allies,-1,None
17,*,84,シデンクワイ,Kilite,1,Action,106,Call Allies,-1,None
1,*,85,イモヅル,Imezl,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,85,イモヅル,Imezl,0,Branch,30,Always,4,Go to 4
3,*,85,イモヅル,Imezl,0,Branch,28,Rating 80%,23,Go to 23
4,*,85,イモヅル,Imezl,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,85,イモヅル,Imezl,0,Branch,30,Always,7,Go to 7
6,*,85,イモヅル,Imezl,0,Branch,25,Rating 50%,23,Go to 23
7,*,85,イモヅル,Imezl,0,Branch,31,Used Sacri Spells ≥ 1,15,Go to 15
8,*,85,イモヅル,Imezl,0,Branch,39,Any EC HP < 25%,11,Go to 11
9,*,85,イモヅル,Imezl,0,Branch,38,Any EC HP < 50%,12,Go to 12
10,*,85,イモヅル,Imezl,0,Branch,30,Always,15,Go to 15
11,*,85,イモヅル,Imezl,0,Branch,23,Rating 30%,24,Go to 24
12,*,85,イモヅル,Imezl,0,Branch,23,Rating 30%,24,Go to 24
13,*,85,イモヅル,Imezl,0,Branch,25,Rating 50%,25,Go to 25
14,*,85,イモヅル,Imezl,0,Branch,30,Always,27,Go to 27
15,*,85,イモヅル,Imezl,0,Branch,11,Turn 1,17,Go to 17
16,*,85,イモヅル,Imezl,0,Branch,23,Rating 30%,23,Go to 23
17,*,85,イモヅル,Imezl,0,Branch,25,Rating 50%,21,Go to 21
18,*,85,イモヅル,Imezl,0,Branch,23,Rating 30%,22,Go to 22
19,*,85,イモヅル,Imezl,0,Branch,26,Rating 60%,26,Go to 26
20,*,85,イモヅル,Imezl,0,Branch,30,Always,28,Go to 28
21,*,85,イモヅル,Imezl,1,Action,550,Attack,2,Random PC
22,*,85,イモヅル,Imezl,1,Action,551,Guard,-1,None
23,*,85,イモヅル,Imezl,1,Action,552,Run,-1,None
24,*,85,イモヅル,Imezl,1,Action,508,Sacrum,-1,None
25,*,85,イモヅル,Imezl,1,Action,49,Call Allies,-1,None
26,*,85,イモヅル,Imezl,1,Action,50,Call Allies,-1,None
27,*,85,イモヅル,Imezl,1,Action,100,Magic?,-1,None
28,*,85,イモヅル,Imezl,1,Action,113,Call Allies,-1,None
1,*,86,ブライヌール,Lurker,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,86,ブライヌール,Lurker,0,Branch,30,Always,4,Go to 4
3,*,86,ブライヌール,Lurker,0,Branch,28,Rating 80%,15,Go to 15
4,*,86,ブライヌール,Lurker,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,86,ブライヌール,Lurker,0,Branch,30,Always,7,Go to 7
6,*,86,ブライヌール,Lurker,0,Branch,24,Rating 40%,15,Go to 15
7,*,86,ブライヌール,Lurker,0,Branch,0,HP = 100%,10,Go to 10
8,*,86,ブライヌール,Lurker,0,Branch,46,Used HP Absorbs ≥ 1,10,Go to 10
9,*,86,ブライヌール,Lurker,0,Branch,26,Rating 60%,17,Go to 17
10,*,86,ブライヌール,Lurker,0,Branch,50,Used S-Move Last Turn?,12,Go to 12
11,*,86,ブライヌール,Lurker,0,Branch,23,Rating 30%,18,Go to 18
12,*,86,ブライヌール,Lurker,0,Branch,21,Rating 10%,16,Go to 16
13,*,86,ブライヌール,Lurker,0,Branch,22,Rating 20%,15,Go to 15
14,*,86,ブライヌール,Lurker,1,Action,550,Attack,2,Random PC
15,*,86,ブライヌール,Lurker,1,Action,552,Run,-1,None
16,*,86,ブライヌール,Lurker,1,Action,551,Guard,-1,None
17,*,86,ブライヌール,Lurker,1,Action,210,HP Absorb,3,PC w/ Most HP
18,*,86,ブライヌール,Lurker,1,Action,56,Thunder Storm,-1,None
1,*,87,クベンシス,Jellikra,0,Branch,11,Turn 1,4,Go to 4
2,*,87,クベンシス,Jellikra,0,Branch,12,Turn 2,5,Go to 5
3,*,87,クベンシス,Jellikra,0,Branch,30,Always,6,Go to 6
4,*,87,クベンシス,Jellikra,0,Branch,22,Rating 20%,15,Go to 15
5,*,87,クベンシス,Jellikra,0,Branch,22,Rating 20%,9,Go to 9
6,*,87,クベンシス,Jellikra,0,Branch,26,Rating 60%,13,Go to 13
7,*,87,クベンシス,Jellikra,0,Branch,28,Rating 80%,11,Go to 11
8,*,87,クベンシス,Jellikra,0,Branch,30,Always,14,Go to 14
9,*,87,クベンシス,Jellikra,0,Branch,49,Used Spell Last Turn?,17,Go to 17
10,*,87,クベンシス,Jellikra,0,Branch,30,Always,15,Go to 15
11,*,87,クベンシス,Jellikra,0,Branch,49,Used Spell Last Turn?,17,Go to 17
12,*,87,クベンシス,Jellikra,0,Branch,30,Always,16,Go to 16
13,*,87,クベンシス,Jellikra,1,Action,550,Attack,2,Random PC
14,*,87,クベンシス,Jellikra,1,Action,552,Run,-1,None
15,*,87,クベンシス,Jellikra,1,Action,505,Drilnos,-1,None
16,*,87,クベンシス,Jellikra,1,Action,531,Wevlum,2,Random PC
17,*,87,クベンシス,Jellikra,1,Action,100,Magic?,-1,None
1,*,88,エリュオン,Scorpon,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,88,エリュオン,Scorpon,0,Branch,30,Always,4,Go to 4
3,*,88,エリュオン,Scorpon,0,Branch,24,Rating 40%,7,Go to 7
4,*,88,エリュオン,Scorpon,0,Branch,21,Rating 10%,7,Go to 7
5,*,88,エリュオン,Scorpon,0,Branch,21,Rating 10%,8,Go to 8
6,*,88,エリュオン,Scorpon,1,Action,550,Attack,1,Same PC
7,*,88,エリュオン,Scorpon,1,Action,552,Run,-1,None
8,*,88,エリュオン,Scorpon,1,Action,551,Guard,-1,None
1,*,89,アークエルモ,Arclooper,0,Branch,1,HP < 50%,11,Go to 11
2,*,89,アークエルモ,Arclooper,0,Branch,25,Rating 50%,11,Go to 11
3,*,89,アークエルモ,Arclooper,0,Branch,11,Turn 1,5,Go to 5
4,*,89,アークエルモ,Arclooper,0,Branch,30,Always,6,Go to 6
5,*,89,アークエルモ,Arclooper,0,Branch,25,Rating 50%,12,Go to 12
6,*,89,アークエルモ,Arclooper,0,Branch,24,Rating 40%,9,Go to 9
7,*,89,アークエルモ,Arclooper,0,Branch,23,Rating 30%,10,Go to 10
8,*,89,アークエルモ,Arclooper,0,Branch,33,Used Attack Spells ≥ 1,13,Go to 13
9,*,89,アークエルモ,Arclooper,1,Action,550,Attack,2,Random PC
10,*,89,アークエルモ,Arclooper,1,Action,551,Guard,-1,None
11,*,89,アークエルモ,Arclooper,1,Action,552,Run,-1,None
12,*,89,アークエルモ,Arclooper,1,Action,502,Sylenis,15,PC w/o Silence
13,*,89,アークエルモ,Arclooper,1,Action,100,Magic?,-1,None
1,*,90,キュキュ,Tsorok,0,Branch,44,1st PC ΔLevel > 3,3,Go to 3
2,*,90,キュキュ,Tsorok,0,Branch,30,Always,4,Go to 4
3,*,90,キュキュ,Tsorok,0,Branch,24,Rating 40%,12,Go to 12
4,*,90,キュキュ,Tsorok,0,Branch,0,HP = 100%,7,Go to 7
5,*,90,キュキュ,Tsorok,0,Branch,46,Used HP Absorbs ≥ 1,7,Go to 7
6,*,90,キュキュ,Tsorok,0,Branch,25,Rating 50%,13,Go to 13
7,*,90,キュキュ,Tsorok,0,Branch,33,Used Attack Spells ≥ 1,9,Go to 9
8,*,90,キュキュ,Tsorok,0,Branch,24,Rating 40%,14,Go to 14
9,*,90,キュキュ,Tsorok,0,Branch,21,Rating 10%,12,Go to 12
10,*,90,キュキュ,Tsorok,0,Branch,21,Rating 10%,15,Go to 15
11,*,90,キュキュ,Tsorok,1,Action,550,Attack,2,Random PC
12,*,90,キュキュ,Tsorok,1,Action,552,Run,-1,None
13,*,90,キュキュ,Tsorok,1,Action,211,HP Absorb,3,PC w/ Most HP
14,*,90,キュキュ,Tsorok,1,Action,533,Electres,2,Random PC
15,*,90,キュキュ,Tsorok,1,Action,551,Guard,-1,None
1,*,91,デ式レイバー,Sentree,0,Branch,52,Used Charge,12,Go to 12
2,*,91,デ式レイバー,Sentree,0,Branch,11,Turn 1,6,Go to 6
3,*,91,デ式レイバー,Sentree,0,Branch,27,Rating 70%,9,Go to 9
4,*,91,デ式レイバー,Sentree,0,Branch,24,Rating 40%,10,Go to 10
5,*,91,デ式レイバー,Sentree,0,Branch,30,Always,11,Go to 11
6,*,91,デ式レイバー,Sentree,0,Branch,24,Rating 40%,9,Go to 9
7,*,91,デ式レイバー,Sentree,0,Branch,22,Rating 20%,10,Go to 10
8,*,91,デ式レイバー,Sentree,0,Branch,30,Always,11,Go to 11
9,*,91,デ式レイバー,Sentree,1,Action,550,Attack,2,Random PC
10,*,91,デ式レイバー,Sentree,1,Action,551,Guard,-1,None
11,*,91,デ式レイバー,Sentree,1,Action,13,Charge,-1,None
12,*,91,デ式レイバー,Sentree,1,Action,75,Discharge,-1,None
1,*,92,ランギット,Langry,0,Branch,44,1st PC ΔLevel > 3,3,Go to 3
2,*,92,ランギット,Langry,0,Branch,30,Always,4,Go to 4
3,*,92,ランギット,Langry,0,Branch,28,Rating 80%,16,Go to 16
4,*,92,ランギット,Langry,0,Branch,17,ECs Alive = 1,10,Go to 10
5,*,92,ランギット,Langry,0,Branch,25,Rating 50%,13,Go to 13
6,*,92,ランギット,Langry,0,Branch,25,Rating 50%,14,Go to 14
7,*,92,ランギット,Langry,0,Branch,26,Rating 60%,15,Go to 15
8,*,92,ランギット,Langry,0,Branch,25,Rating 50%,16,Go to 16
9,*,92,ランギット,Langry,0,Branch,30,Always,17,Go to 17
10,*,92,ランギット,Langry,0,Branch,25,Rating 50%,14,Go to 14
11,*,92,ランギット,Langry,0,Branch,25,Rating 50%,15,Go to 15
12,*,92,ランギット,Langry,0,Branch,30,Always,16,Go to 16
13,*,92,ランギット,Langry,1,Action,550,Attack,2,Random PC
14,*,92,ランギット,Langry,1,Action,82,Call Allies,-1,None
15,*,92,ランギット,Langry,1,Action,98,Call Allies,-1,None
16,*,92,ランギット,Langry,1,Action,552,Run,-1,None
17,*,92,ランギット,Langry,1,Action,551,Guard,-1,None
1,*,93,ヘベレル,Scarabée,0,Branch,17,ECs Alive = 1,15,Go to 15
2,*,93,ヘベレル,Scarabée,0,Branch,36,Used State Spells ≥ 2,10,Go to 10
3,*,93,ヘベレル,Scarabée,0,Branch,22,Rating 20%,19,Go to 19
4,*,93,ヘベレル,Scarabée,0,Branch,23,Rating 30%,20,Go to 20
5,*,93,ヘベレル,Scarabée,0,Branch,24,Rating 40%,18,Go to 18
6,*,93,ヘベレル,Scarabée,0,Branch,24,Rating 40%,21,Go to 21
7,*,93,ヘベレル,Scarabée,0,Branch,24,Rating 40%,22,Go to 22
8,*,93,ヘベレル,Scarabée,0,Branch,25,Rating 50%,23,Go to 23
9,*,93,ヘベレル,Scarabée,0,Branch,30,Always,24,Go to 24
10,*,93,ヘベレル,Scarabée,0,Branch,25,Rating 50%,18,Go to 18
11,*,93,ヘベレル,Scarabée,0,Branch,24,Rating 40%,21,Go to 21
12,*,93,ヘベレル,Scarabée,0,Branch,26,Rating 60%,22,Go to 22
13,*,93,ヘベレル,Scarabée,0,Branch,25,Rating 50%,23,Go to 23
14,*,93,ヘベレル,Scarabée,0,Branch,30,Always,24,Go to 24
15,*,93,ヘベレル,Scarabée,0,Branch,24,Rating 40%,21,Go to 21
16,*,93,ヘベレル,Scarabée,0,Branch,25,Rating 50%,22,Go to 22
17,*,93,ヘベレル,Scarabée,0,Branch,30,Always,23,Go to 23
18,*,93,ヘベレル,Scarabée,1,Action,550,Attack,2,Random PC
19,*,93,ヘベレル,Scarabée,1,Action,504,Driln,17,PC w/o Weak
20,*,93,ヘベレル,Scarabée,1,Action,512,Slipara,16,PC w/o Sleep
21,*,93,ヘベレル,Scarabée,1,Action,78,Call Allies,-1,None
22,*,93,ヘベレル,Scarabée,1,Action,111,Call Allies,-1,None
23,*,93,ヘベレル,Scarabée,1,Action,552,Run,-1,None
24,*,93,ヘベレル,Scarabée,1,Action,551,Guard,-1,None
1,*,94,マヌー,Totelm,0,Branch,11,Turn 1,5,Go to 5
2,*,94,マヌー,Totelm,0,Branch,28,Rating 80%,7,Go to 7
3,*,94,マヌー,Totelm,0,Branch,25,Rating 50%,8,Go to 8
4,*,94,マヌー,Totelm,0,Branch,30,Always,9,Go to 9
5,*,94,マヌー,Totelm,0,Branch,26,Rating 60%,8,Go to 8
6,*,94,マヌー,Totelm,0,Branch,30,Always,9,Go to 9
7,*,94,マヌー,Totelm,1,Action,550,Attack,2,Random PC
8,*,94,マヌー,Totelm,1,Action,551,Guard,-1,None
9,*,94,マヌー,Totelm,1,Action,58,Assess Damage,-1,None
1,*,95,ケベスク,Thryllak,0,Branch,44,1st PC ΔLevel > 3,3,Go to 3
2,*,95,ケベスク,Thryllak,0,Branch,30,Always,4,Go to 4
3,*,95,ケベスク,Thryllak,0,Branch,24,Rating 40%,13,Go to 13
4,*,95,ケベスク,Thryllak,0,Branch,40,Used Gather Strength?,15,Go to 15
5,*,95,ケベスク,Thryllak,0,Branch,11,Turn 1,7,Go to 7
6,*,95,ケベスク,Thryllak,0,Branch,30,Always,8,Go to 8
7,*,95,ケベスク,Thryllak,0,Branch,25,Rating 50%,14,Go to 14
8,*,95,ケベスク,Thryllak,0,Branch,27,Rating 70%,11,Go to 11
9,*,95,ケベスク,Thryllak,0,Branch,27,Rating 70%,12,Go to 12
10,*,95,ケベスク,Thryllak,0,Branch,30,Always,13,Go to 13
11,*,95,ケベスク,Thryllak,1,Action,550,Attack,2,Random PC
12,*,95,ケベスク,Thryllak,1,Action,551,Guard,-1,None
13,*,95,ケベスク,Thryllak,1,Action,552,Run,-1,None
14,*,95,ケベスク,Thryllak,1,Action,20,Gather Strength,-1,None
15,*,95,ケベスク,Thryllak,1,Action,170,Needle Storm,2,Random PC
1,*,96,ロッキ,Ballista Rostram,0,Branch,44,1st PC ΔLevel > 3,3,Go to 3
2,*,96,ロッキ,Ballista Rostram,0,Branch,30,Always,4,Go to 4
3,*,96,ロッキ,Ballista Rostram,0,Branch,27,Rating 70%,8,Go to 8
4,*,96,ロッキ,Ballista Rostram,0,Branch,26,Rating 60%,7,Go to 7
5,*,96,ロッキ,Ballista Rostram,0,Branch,28,Rating 80%,9,Go to 9
6,*,96,ロッキ,Ballista Rostram,0,Branch,30,Always,10,Go to 10
7,*,96,ロッキ,Ballista Rostram,1,Action,550,Attack,2,Random PC
8,*,96,ロッキ,Ballista Rostram,1,Action,552,Run,-1,None
9,*,96,ロッキ,Ballista Rostram,1,Action,93,Fatigue Breath,2,Random PC
10,*,96,ロッキ,Ballista Rostram,1,Action,551,Guard,-1,None
1,*,97,キクシック,Razorbeak,0,Branch,44,1st PC ΔLevel > 3,3,Go to 3
2,*,97,キクシック,Razorbeak,0,Branch,30,Always,4,Go to 4
3,*,97,キクシック,Razorbeak,0,Branch,27,Rating 70%,8,Go to 8
4,*,97,キクシック,Razorbeak,0,Branch,26,Rating 60%,7,Go to 7
5,*,97,キクシック,Razorbeak,0,Branch,28,Rating 80%,9,Go to 9
6,*,97,キクシック,Razorbeak,0,Branch,30,Always,10,Go to 10
7,*,97,キクシック,Razorbeak,1,Action,550,Attack,2,Random PC
8,*,97,キクシック,Razorbeak,1,Action,552,Run,-1,None
9,*,97,キクシック,Razorbeak,1,Action,93,Fatigue Breath,2,Random PC
10,*,97,キクシック,Razorbeak,1,Action,551,Guard,-1,None
1,*,98,マセラウト,Monstrum,0,Branch,11,Turn 1,6,Go to 6
2,*,98,マセラウト,Monstrum,0,Branch,12,Turn 2,9,Go to 9
3,*,98,マセラウト,Monstrum,0,Branch,28,Rating 80%,11,Go to 11
4,*,98,マセラウト,Monstrum,0,Branch,25,Rating 50%,13,Go to 13
5,*,98,マセラウト,Monstrum,0,Branch,30,Always,15,Go to 15
6,*,98,マセラウト,Monstrum,0,Branch,26,Rating 60%,11,Go to 11
7,*,98,マセラウト,Monstrum,0,Branch,25,Rating 50%,12,Go to 12
8,*,98,マセラウト,Monstrum,0,Branch,25,Rating 50%,14,Go to 14
9,*,98,マセラウト,Monstrum,0,Branch,23,Rating 30%,11,Go to 11
10,*,98,マセラウト,Monstrum,0,Branch,30,Always,13,Go to 13
11,*,98,マセラウト,Monstrum,1,Action,550,Attack,2,Random PC
12,*,98,マセラウト,Monstrum,1,Action,551,Guard,-1,None
13,*,98,マセラウト,Monstrum,1,Action,507,Sacres,7,EC w/ Least HP
14,*,98,マセラウト,Monstrum,1,Action,513,Quika,-1,None
15,*,98,マセラウト,Monstrum,1,Action,100,Magic?,-1,None
1,*,99,アルシノ,Kantor,0,Branch,50,Used S-Move Last Turn?,4,Go to 4
2,*,99,アルシノ,Kantor,0,Branch,23,Rating 30%,6,Go to 6
3,*,99,アルシノ,Kantor,0,Branch,30,Always,7,Go to 7
4,*,99,アルシノ,Kantor,0,Branch,27,Rating 70%,6,Go to 6
5,*,99,アルシノ,Kantor,0,Branch,30,Always,7,Go to 7
6,*,99,アルシノ,Kantor,1,Action,550,Attack,2,Random PC
7,*,99,アルシノ,Kantor,1,Action,5,Thunder of Fury,2,Random PC
1,*,100,アサシン,Umbra,0,Branch,11,Turn 1,4,Go to 4
2,*,100,アサシン,Umbra,0,Branch,12,Turn 2,5,Go to 5
3,*,100,アサシン,Umbra,0,Branch,30,Always,6,Go to 6
4,*,100,アサシン,Umbra,0,Branch,24,Rating 40%,12,Go to 12
5,*,100,アサシン,Umbra,0,Branch,22,Rating 20%,12,Go to 12
6,*,100,アサシン,Umbra,0,Branch,24,Rating 40%,10,Go to 10
7,*,100,アサシン,Umbra,0,Branch,25,Rating 50%,13,Go to 13
8,*,100,アサシン,Umbra,0,Branch,27,Rating 70%,14,Go to 14
9,*,100,アサシン,Umbra,0,Branch,30,Always,11,Go to 11
10,*,100,アサシン,Umbra,1,Action,550,Attack,4,PC w/ Least HP
11,*,100,アサシン,Umbra,1,Action,551,Guard,-1,None
12,*,100,アサシン,Umbra,1,Action,502,Sylenis,20,PC w/ Most Will
13,*,100,アサシン,Umbra,1,Action,522,Wevlen,2,Random PC
14,*,100,アサシン,Umbra,1,Action,12,Death Strike,3,PC w/ Most HP
1,*,101,イレイザー,Assassinata,0,Branch,11,Turn 1,4,Go to 4
2,*,101,イレイザー,Assassinata,0,Branch,12,Turn 2,5,Go to 5
3,*,101,イレイザー,Assassinata,0,Branch,30,Always,6,Go to 6
4,*,101,イレイザー,Assassinata,0,Branch,22,Rating 20%,12,Go to 12
5,*,101,イレイザー,Assassinata,0,Branch,21,Rating 10%,12,Go to 12
6,*,101,イレイザー,Assassinata,0,Branch,25,Rating 50%,10,Go to 10
7,*,101,イレイザー,Assassinata,0,Branch,21,Rating 10%,13,Go to 13
8,*,101,イレイザー,Assassinata,0,Branch,27,Rating 70%,14,Go to 14
9,*,101,イレイザー,Assassinata,0,Branch,30,Always,11,Go to 11
10,*,101,イレイザー,Assassinata,1,Action,550,Attack,4,PC w/ Least HP
11,*,101,イレイザー,Assassinata,1,Action,551,Guard,-1,None
12,*,101,イレイザー,Assassinata,1,Action,502,Sylenis,20,PC w/ Most Will
13,*,101,イレイザー,Assassinata,1,Action,522,Wevlen,2,Random PC
14,*,101,イレイザー,Assassinata,1,Action,12,Death Strike,3,PC w/ Most HP
1,*,102,要塞将兵,Executor,0,Branch,5,Got Hit by Spell?,12,Go to 12
2,*,102,要塞将兵,Executor,0,Branch,38,Any EC HP < 50%,8,Go to 8
3,*,102,要塞将兵,Executor,0,Branch,25,Rating 50%,15,Go to 15
4,*,102,要塞将兵,Executor,0,Branch,24,Rating 40%,17,Go to 17
5,*,102,要塞将兵,Executor,0,Branch,25,Rating 50%,18,Go to 18
6,*,102,要塞将兵,Executor,0,Branch,28,Rating 80%,19,Go to 19
7,*,102,要塞将兵,Executor,0,Branch,30,Always,16,Go to 16
