Entry ID,Entry Name,ENGLISH.SOT,FRENCH.SOT,GERMAN.SOT,SPANISH.SOT
28,ShipItemMessageDataTable,"A work of art by a well-known craftsman. You can
keep it, or sell it if you need the money.","Oeuvre d'art d'un artisan très connu. Gardez-la
ou vendez-la si vous avez besoin d'argent.","Kunstwerk von einem bekannten Handwerker. Zum
Behalten oder Verkaufen, wenn man Geld braucht.","Obra de un célebre artesano. Puedes
guardarla o venderla si necesitas dinero."
29,ShipItemMessageDataTable,"A device that fires magic projectiles. Stolen
from Belleza in a battle above the Nasr desert.","Dispositif lançant des projectiles magiques.
Pris à Belleza dans la bataille du désert Nasr.","Kanone, die magische Geschosse abfeuert. Von
Belleza im Kampf über der Nasr Wüste entwendet.","Dispara proyectiles mágicos. Robado a Belleza
en una batalla sobre el desierto de Nasr."
0,ShipMagicMessageDataTable,"Increases your ship's Attack power
and Defense power by 25% for 2 turns.       4 SP","Augmente les puissances d'attaque et de défense
de votre navire de 25% pour 2 tours.        4 ES","Verbessert Angriff und Verteidigung
für 2 Durchgänge um 25%.                    4 SP","Aumenta el poder de ataque de tu barco y
el poder de defensa en un 25% por 2 turnos.  4SP"
1,ShipMagicMessageDataTable,"Increases your ship's Attack power
and Defense power by 25% for 4 turns.      16 SP","Augmente les puissances d'attaque et de défense
de votre navire de 25% pour 4 tours.       16 ES","Verbessert Angriff und Verteidigung
für 4 Durchgänge um 25%.                   16 SP","Aumenta el poder de ataque de tu barco y el
poder de defensa en un 25% por 4 turnos.    16SP"
2,ShipMagicMessageDataTable,"Prevents enemy ships from casting spells.
Special equipment is needed to cast.        2 SP","Empêche les navires ennemis de jeter des sorts.
Équipement spécial requis.                  2 ES","Verhindert Zaubersprüche von Feindschiffen.
Erfordert Spezialausrüstung.                2 SP","Impide que navíos enemigos usen hechizos.
Lanzar hechizos requiere un equipo especial. 2SP"
3,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
4,ShipMagicMessageDataTable,"Lowers enemy ship's attributes for 2 turns.
Special equipment is needed to cast.        3 SP","Réduit les attributs de l'ennemi pour 2 tours.
Équipement requis pour lancer le sort.      3 ES","Verringert Attribute des Feindschiffes für 2
Durchgänge. Erfordert Spezialausrüstung.    3 SP","Reduce los atributos del navío enemigo 2 turnos.
Lanzar hechizos requiere un equipo especial. 3SP"
5,ShipMagicMessageDataTable,"Lowers enemy ship's attributes for 4 turns.
Special equipment is needed to cast.        6 SP","Réduit les attributs de l'ennemi pour 4 tours.
Équipement spécial requis pour ensorceller. 6 ES","Verringert Attribute des Feindschiffes für 4
Durchgänge. Erfordert Spezialausrüstung.    6 SP","Reduce los atributos del navío enemigo 4 turnos.
Lanzar hechizos requiere un equipo especial. 6SP"
6,ShipMagicMessageDataTable,"Repairs 4,000 HP worth of damage. Can be cast
outside of battle as well.                  2 SP","Répare les dégâts pour une valeur de 4000 PV.
Ce sort peut aussi être lancé hors combat.  2 ES","Repariert Schaden bis zu 4000 HP. Kann auch
außerhalb des Kampfes angewendet werden.    2 SP","Repara 4000 puntos de Salud de deterioro.
Puede usarse fuera de la batalla también.    2SP"
7,ShipMagicMessageDataTable,"Repairs 8,000 HP worth of damage. Can be cast
outside of battle as well.                  4 SP","Répare les dégâts pour une valeur de 8000 PV.
Ce sort peut aussi être lancé hors combat.  4 ES","Repariert Schaden bis zu 8000 HP. Kann auch
außerhalb des Kampfes angewendet werden.    4 SP","Repara 8000 puntos de Salud de deterioro. 
Puede usarse fuera de la batalla también.    4SP"
8,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
9,ShipMagicMessageDataTable,"Repairs all damage on your ship. Can be cast
outside of battle as well.                  6 SP","Répare tous les dégâts sur votre navire.
Ce sort peut aussi être lancé hors combat.  6 ES","Repariert allen Schaden an deinem Schiff. Kann
auch außerhalb des Kampfes angewendet werden.6SP","Repara todo el deterioro de tu barco.
Puede usarse fuera de la batalla también.    6SP"
10,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
11,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse. 
 "
12,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse. 
 "
13,ShipMagicMessageDataTable,"Doubles ship speed.
Effect lasts for 2 rounds.                  6 SP","Double la vitesse du navire.
Les effets durent 2 tours.                  6 ES","Verdoppelt Geschwindigkeit des Schiffes.
Effekt hält für 2 Runden an.                6 SP","Dobla la velocidad del barco.
El efecto dura 2 turnos.                    6SP"
14,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
15,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
16,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
17,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
18,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
19,ShipMagicMessageDataTable,"Cannot be used.
------","Ne peut être utilisé.
 ","Kann nicht benutzt werden.
 ","No puede usarse.
 "
20,ShipMagicMessageDataTable,"Fires a cannonball charged with Blue Magic.
Special equipment is needed to cast.        2 SP","Lance un boulet de canon chargé de Magie Bleue.
Équipement spécial requis.                  2 ES","Feuert eine mit Blue Magic geladene Kanonenkugel
ab. Erfordert Spezialausrüstung.            2 SP","Dispara una bala de cañón con Magia Azul.
Lanzar hechizos requiere un equipo especial. 2SP"
21,ShipMagicMessageDataTable,"Fires a cannonball charged with Blue Magic.
Special equipment is needed to cast.        4 SP","Lance un boulet de canon chargé de Magie Bleue.
Équipement spécial requis.                  4 ES","Feuert eine mit Blue Magic geladene Kanonenkugel
ab. Erfordert Spezialausrüstung.            4 SP","Dispara una bala de cañón con Magia Azul.
Lanzar hechizos requiere un equipo especial. 4SP"
22,ShipMagicMessageDataTable,"Fires a cannonball charged with Blue Magic.
Special equipment is needed to cast.        8 SP","Lance un boulet de canon chargé de Magie Bleue.
Équipement spécial requis.                  8 ES","Feuert eine mit Blue Magic geladene Kanonenkugel
ab. Erfordert Spezialausrüstung.            8 SP","Dispara una bala de cañón con Magia Azul.
Lanzar hechizos requiere un equipo especial. 8SP"
23,ShipMagicMessageDataTable,"Fires a cannonball charged with Red Magic.
Special equipment is needed to cast.        2 SP","Lance un boulet de canon chargé de Magie Rouge.
Équipement spécial requis.                  2 ES","Feuert eine mit Red Magic geladenene Kanonenkugel
ab. Erfordert Spezialausrüstung.            2 SP","Dispara una bala de cañón con Magia Roja.
Lanzar hechizos requiere un equipo especial. 2SP"
24,ShipMagicMessageDataTable,"Fires a cannonball charged with Red Magic.
Special equipment is needed to cast.        4 SP","Lance un boulet de canon chargé de Magie Rouge.
Équipement spécial requis.                  4 ES","Feuert eine mit Red Magic geladene Kanonenkugel
ab. Erfordert Spezialausrüstung.            4 SP","Dispara una bala de cañón con Magia Roja.
Lanzar hechizos requiere un equipo especial. 4SP"
25,ShipMagicMessageDataTable,"Fires a cannonball charged with Red Magic.
Special equipment is needed to cast.        6 SP","Lance un boulet de canon chargé de Magie Rouge.
Équipement spécial requis.                  6 ES","Feuert eine mit Red Magic geladene Kanonenkugel
ab. Erfordert Spezialausrüstung.            6 SP","Dispara una bala de cañón con Magia Roja.
Lanzar hechizos requiere un equipo especial. 6SP"
26,ShipMagicMessageDataTable,"Fires a cannonball charged with Purple Magic.
Special equipment is needed to cast.        1 SP","Lance un boulet de canon chargé de Magie Mauve.
Équipement spécial requis.                  1 ES","Feuert eine mit Purple Magic geladene
Kanonenkugel ab. Erfordert Spezialausrüstung.1SP","Dispara una bala de cañón con Magia Púrpura.
Lanzar hechizos requiere un equipo especial. 1SP"
27,ShipMagicMessageDataTable,"Fires a cannonball charged with Purple Magic.
Special equipment is needed to cast.        2 SP","Lance un boulet de canon chargé de Magie Mauve.
Équipement spécial requis.                  2 ES","Feuert eine mit Purple Magic geladene
Kanonenkugel ab. Erfordert Spezialausrüstung.2SP","Dispara una bala de cañón con Magia Púrpura.
Lanzar hechizos requiere un equipo especial. 2SP"
28,ShipMagicMessageDataTable,"Fires a cannonball charged with Purple Magic.
Special equipment is needed to cast.        3 SP","Lance un boulet de canon chargé de Magie Mauve.
Équipement spécial requis.                  3 ES","Feuert eine mit Purple Magic geladene
Kanonenkugel ab. Erfordert Spezialausrüstung.3SP","Dispara una bala de cañón con Magia Púrpura.
Lanzar hechizos requiere un equipo especial. 3SP"
29,ShipMagicMessageDataTable,"Fires a cannonball charged with Purple Magic.
Special equipment is needed to cast.        4 SP","Lance un boulet de canon chargé de Magie Mauve.
Équipement spécial requis.                  4 ES","Feuert eine mit Purple Magic geladene
Kanonenkugel ab. Erfordert Spezialausrüstung.4SP","Dispara una bala de cañón con Magia Púrpura.
Lanzar hechizos requiere un equipo especial. 4SP"
30,ShipMagicMessageDataTable,"Fires a cannonball charged with Red Magic.
Special equipment is needed to cast.       10 SP","Lance un boulet de canon chargé de Magie Rouge.
Équipement spécial requis.                 10 ES","Feuert eine mit Red Magic geladene Kanonenkugel
ab. Erfordert Spezialausrüstung.           10 SP","Dispara una bala de cañón con Magia Roja.
Lanzar hechizos requiere un equipo especial.10SP"
31,ShipMagicMessageDataTable,"Fires a cannonball charged with Blue Magic.
Special equipment is needed to cast.        6 SP","Lance un boulet de canon chargé de Magie Bleue.
Équipement spécial requis.                  6 ES","Feuert eine mit Blue Magic geladene Kanonenkugel
ab. Erfordert Spezialausrüstung.            6 SP","Dispara una bala de cañón con Magia Azul.
Lanzar hechizos requiere un equipo especial. 6SP"
32,ShipMagicMessageDataTable,"Fires a cannonball charged with Yellow Magic.
Special equipment is needed to cast.        2 SP","Lance un boulet de canon chargé de Magie Jaune.
Équipement spécial requis.                  2 ES","Feuert eine mit Yellow Magic geladene Kanonen-
kugel ab. Erfordert Spezialausrüstung.      2 SP","Dispara una bala de cañón con Magia Amarilla.
Lanzar hechizos requiere un equipo especial. 2SP"
33,ShipMagicMessageDataTable,"Fires a cannonball charged with Yellow Magic.
Special equipment is needed to cast.        4 SP","Lance un boulet de canon chargé de Magie Jaune.
Équipement spécial requis.                  4 ES","Feuert eine mit Yellow Magic geladene Kanonen-
kugel ab. Erfordert Spezialausrüstung.      4 SP","Dispara una bala de cañón con Magia Amarilla.
Lanzar hechizos requiere un equipo especial. 4SP"
34,ShipMagicMessageDataTable,"Fires a cannonball charged with Yellow Magic.
Special equipment is needed to cast.        6 SP","Lance un boulet de canon chargé de Magie Jaune.
Équipement spécial requis.                  6 ES","Feuert eine mit Yellow Magic geladene Kanonen-
kugel ab. Erfordert Spezialausrüstung.      6 SP","Dispara una bala de cañón con Magia Amarilla.
Lanzar hechizos requiere un equipo especial. 6SP"
35,ShipMagicMessageDataTable,"Fires a cannonball charged with Yellow Magic.
Special equipment is needed to cast.        8 SP","Lance un boulet de canon chargé de Magie Jaune.
Équipement spécial requis.                  8 ES","Feuert eine mit Yellow Magic geladene Kanonen-
kugel ab. Erfordert Spezialausrüstung.      8 SP","Dispara una bala de cañón con Magia Amarilla.
Lanzar hechizos requiere un equipo especial. 8SP"
0,ShipCrewMessageDataTable,"A mercenary-for-hire, he sails the skies for a
steep price. He will increase your ship's Quick.","Mercenaire naviguant au service du plus offrant.
Il accélèrera la vitesse de votre navire.","Ein Söldner, der zu einem hohen Preis die Lüfte
befährt. Mit ihm wird dein Schiff schneller.","Mercenario a sueldo que navega a  precio alto.
Aumentará la Velocidad de tu navío."
1,ShipCrewMessageDataTable,"Having Don in your active crew will increase
your ship's Dodge%.","Recruter Don dans votre équipage augmentera
les chances d’esquives de votre navire.","Hast du Don in deiner aktiven Mannschaft, kann
das Schiff besser ausweichen.","Si tienes a Don como miembro de tu tripulación,
aumentará la capacidad de Esquivar de tu navío."
2,ShipCrewMessageDataTable,"Having Brabham in your active crew will increase
your ship's Defense.","Enrôler Brabham comme membre de votre équipage
accroîtra la défense de votre navire.","Brabham in deiner aktiven Mannschaft erhöht
die Verteidigungsfähigkeit deines Schiffs.","Si tienes a Brabham en tu tripulación,
aumentará la Defensa de tu navío."
3,ShipCrewMessageDataTable,"Having Hans in your active crew will increase
your ship's Magic Defense.","Enrôler Hans comme membre de votre équipage
renforcera la défense magique de votre navire.","Wenn Hans in deiner aktiven Mannschaft ist,
ist die magische Abwehr deines Schiffs besser.","Si tienes a Hans en tu tripulación,
aumentará la Defensa Mágica de tu navío."
4,ShipCrewMessageDataTable,"Having Belle in your active crew will increase
the damage done by your Secondary Cannons.","Avoir Belle comme membre de votre équipage
augmentera les dégâts des canons secondaires.","Mit Belle in deiner aktiven Mannschaft ist
der Schaden durch deine Zusatzkanonen größer.","Si tienes a Belle en tu tripulación, aumentará
el deterioro hecho por tus Cañones Secundarios."
5,ShipCrewMessageDataTable,"Having Khazim in your active crew will increase
the damage done by your Main Cannons.","Engager Khazim dans votre équipage
augmentera les dégâts des canons principaux.","Khazim in deiner aktiven Mannschaft erhöht
den Schaden durch deine Hauptkanonen.","Con Khazim en tu tripulación, aumentará el
deterioro hecho por tus Cañones Principales."
6,ShipCrewMessageDataTable,"Having Tikatika in your active crew increases
your torpedoes' Hit%.","Avoir Tikatika dans votre équipage permet à vos
torpilles de toucher plus souvent votre cible.","Mit Tikatika in deiner aktiven Mannschaft
steigt die Trefferquote deiner Torpedos.","Con Tikatika en tu tripulación, aumentará
la tasa de Aciertos de tus torpedos."
7,ShipCrewMessageDataTable,"Having Domingo in your active crew increases
your chances of delivering critical hits.","Avoir Domingo dans votre équipage augmente
vos chances de donner des Coups critiques.","Domingo in deiner aktiven Mannschaft
erhöht deine Chancen auf kritische Treffer.","Si tienes a Domingo en tu tripulación,
aumentará tu tasa de Aciertos Críticos."
8,ShipCrewMessageDataTable,"Having Osman in your active crew will increase
your chance of finding expensive items.","Enroler Osman dans votre équipage augmentera
vos chances de trouver des objets de valeur.","Mit Osman in deiner aktiven Mannschaft
findest du eher kostbare Gegenstände.","Si tienes a Osman en tu tripulación, aumentará
tu probabilidad de encontrar objetos valiosos."
9,ShipCrewMessageDataTable,"Having Kalifa in your active crew will increase
your chance of finding special items.","Engager Kalifa augmente vos chances
de trouver des objets spéciaux.","Mit Kalifa in deiner aktiven Mannschaft
findest du eher spezielle Items.","Si tienes a Kalifa en tu tripulacion, aumentara
tu probabilidad de encontrar objetos especiales."
10,ShipCrewMessageDataTable,"Having Izmael in your active crew will increase
the destructive power of your Moon Stone Cannon.","Avoir Izmael dans votre équipage augmentera
le pouvoir destructeur du Canon Pierre de Lune.","Mit Izmael in deiner aktiven Mannschaft steigert
die Feuerkraft deiner Moon Stone-Kanone.","Si tienes a Izmael en tu tripulación, aumentará
el poder destructivo de tu Cañón de Piedra Lunar."
11,ShipCrewMessageDataTable,"Using the Crew Command, she will replenish your
ship's HP to full.","À l'aide de la Commande Équipage, elle
redonnera à votre navire tous ses PV.","Mit dem Crew Command kann sie die HP deines
Schiffs komplett wieder auffüllen.","Kirala restaurará toda la Salud de tu navío
al usar el Comando Tripulación."
12,ShipCrewMessageDataTable,"Using the Crew Command, she will replenish one
character's MP.","À l'aide de la Commande Équipage, elle redonnera
à un personnage ses PM.","Mit dem Crew Command kann sie die MP einer
Spielfigur wieder auffüllen.","Polly restaurará los puntos de Magia de un
personaje al usar el Comando Tripulación."
13,ShipCrewMessageDataTable,"Using the Crew Command, she will max out
your Spirit Points.","En utilisant la commande Équipage, elle vous
redonnera un maximum de point d'esprit","Mit dem Crew Command kann sie deine
Spirit Points maximieren.","Urala maximizará tus puntos de Espíritu
al usar el Comando Tripulación."
14,ShipCrewMessageDataTable,"Using the Crew Command, he will raise your 
ship's Attack and Defense for a short time.","En utilisant la commande Équipage, il augmentera
brièvement l'attaque et la défense du navire.","Mit dem Crew Command kann er vorübergehend
Attack und Defense deines Schiffs erhöhen.","Ryu-kan mejorará el poder de Ataque y Defensa
del navío al usar el Comando Tripulación."
15,ShipCrewMessageDataTable,"Using the Crew Command, he will raise your
ship's attributes for a short period of time.","À l'aide de la Commande Équipage, il augmentera
brièvement les attributs de votre navire.","Mit dem Crew Command kann er vorübergehend die
Attribute deines Schiffs erhöhen.","Ilchymis aumentará los atributos de tu navío
temporalmente al usar el Comando Tripulación."
16,ShipCrewMessageDataTable,"Using the Crew Command, he will double all of
your Spirit Points for one turn.","À l'aide de la Commande Équipage, il doublera
tous vos point d'esprit pendant un tour.","Mit dem Crew Command kann er alle deine Spirit
Points für einen Durchgang verdoppeln.","Marco duplicará todos tus puntos de Espíritu, 1
turno cuando uses el Comando Tripulación."
17,ShipCrewMessageDataTable,"Using the Crew Command, he will reduce the
Spirit Points cost for actions for a turn.","Grâce à la commande Équipage, il réduira les
Points d'esprit utilisés pendant 1 tour.","Mit dem Crew Command kann er die Kosten für
Spirit Points für einen Durchgang reduzieren.","Robinson reducirá tu gasto de puntos de
Espíritu 1 turno al usar el Comando Tripulación."
18,ShipCrewMessageDataTable,"Using the Crew Command, he will raise your
chances of attacking first for a full turn.","Grâce à la commande Équipage, il augmentera
vos chances d'attaquer en 1er pendant un tour.","Mit dem Crew Command kann er deine Chancen auf
den Erstangriff für einen Durchgang erhöhen.","Pow te hará ser el primero en atacar durante 1
turno entero al usar el Comando Tripulación."
19,ShipCrewMessageDataTable,"Having Merida in your active crew will increase
your ship's value.","Avoir Merida comme membre de votre équipage
augmentera la valeur de votre navire.","Merida in deiner aktiven Mannschaft
erhöht den Wert deines Schiffs.","Con Merida en tu tripulación,
aumentará el valor de tu barco."
20,ShipCrewMessageDataTable,"Using the Crew Command, she will protect your
ship from enemy magic for a full turn.","À l'aide de la Commande Équipage, elle protègera
votre navire de la magie ennemie pendant 1 tour.","Mit dem Crew Command schützt sie dein Schiff für
einen Durchgang vor Feindzauber.","Moegi protegerá tu navío de magia enemiga
por 1 turno, al usar el Comando Tripulación."
21,ShipCrewMessageDataTable,"Using the Crew Command, he will protect your
ship from enemy cannon fire for a full turn.","À l'aide de la Commande Équipage, il protègera
votre navire des canons ennemis pendant un tour.","Mit dem Crew Command schützt er dein Schiff für
einen Durchgang vor feindlichem Kanonenbeschuss.","Pinta protegerá tu navío de cañones enemigos
por 1 turno al usar el Comando Tripulación."
0,HakkenMes,"\h(«Domingo»)Ah, you've made
%s Discoveries!\c","\h(<Domingo>)Ah, vous avez fait
%s Découvertes !\c","\h(«Domingo»)Ah, du hast
%s Entdeckungen gemacht!\c","\h(<Domingo?)¡Ah, has descubierto
%s Hallazgos!\c"
0,HamachouTalkData,"\h(«Hamachou Hermit»)%s times chirp!  Chirpy chirp you
were probably able to get here with very
little effort!\e","\h(«Ermite Hamachou»)%s fois cui-cui !  Cui-cui cui-cui vous
avez dû arriver ici sans trop d'effort !\e","\h(«Hamachou-Eremit»)%s Mal, tschilp!  Tschilp, tschilp,
du bist sicher ohne jede Mühe an diesen Punkt
gelangt!\e","\h(«Ermitaño Hamachou»)¡%s veces, pío! ¡Pío, pííío, pííío,
seguro que llegar hasta aquí no te ha
mucho esfuerzo!\e"
1,HamachouTalkData,"\h(«Hamachou Hermit»)%s times chirp! Well, that's average,
chirp. You can hang with the rest of 'em!\e","\h(«Ermite Hamachou»)%s fois cui-cui ! C'est moyen,
cui-cui. Vous pouvez rejoindre les autres !\e","\h(«Hamachou-Eremit»)%s Mal, tschilp! Das ist durch-
schnittlich. Du passt zu den anderen!\e","\h(«Ermitaño Hamachou»)¡%s veces, pío! Bueno, es un nivel
bastante corrientito. ¡Se puede decir que
no está tan mal!\e"
2,HamachouTalkData,"\h(«Hamachou Hermit»)On top of that, you defeated
%s enemies chirp!\e","\h(«Ermite Hamachou»)En plus de cela, vous avez vaincu
%s ennemis cui-cui !\e","\h(«Hamachou-Eremit»)Und noch dazu hast du
%s Feinde getötet, tschilp!\e","\h(«Ermitaño Hamachou»)¡Encima, has derrotado %s navíos
enemigos, pío!\e"
3,HamachouTalkData,"\h(«Hamachou Hermit»)%s times chirp! Well, I
suppose that's acceptable.\e","\h(«Ermite Hamachou»)%s fois cui-cui !
Eh bien, je suppose que c'est acceptable.\e","\h(«Hamachou-Eremit»)%s Mal, tschilp! Nun, das ist wohl
annehmbar.\e","\h(«Ermitaño Hamachou»)¡%s veces, pío! Bueno, supongo que es
aceptable.\e"
4,HamachouTalkData,"\h(«Hamachou Hermit»)%s times!  They say that discretion is
the better part of valor… but that's just
plain cowardice!\e","\h(«Ermite Hamachou»)%s fois ! On dit que la discrétion est ce
qu'il y a de mieux dans la bravoure……
mais c'est de la lâcheté pure !\e","\h(«Hamachou-Eremit»)%s Mal!  Man sagt, dass Vorsicht
zum Mut gehört…… aber das ist reine Feigheit!\e","\h(«Ermitaño Hamachou»)¡%s veces! Dicen que una retirada a
tiempo…… ¡pero yo a eso lo llamo cobardía!\e"
5,HamachouTalkData,"\h(«Hamachou Hermit»)You… %s times!
Aika… %s times!
Fina… %s times!\e","\h(«Ermite Hamachou»)Vous… %s fois!
Aika… %s fois!
Fina… %s fois!\e","\h(«Hamachou-Eremit»)Du… %s Mal!
Aika… %s Mal!
Fina… %s Mal!\e","\h(«Ermitaño Hamachou»)Tú… ¡%s veces!
Aika… ¡%s veces!
Fina… ¡%s veces!\e"
6,HamachouTalkData,"\h(«Hamachou Hermit»)Drachma… %s times!
Enrique… %s times!
Gilder… %s times!\e","\h(«Ermite Hamachou»)Drachma… %s fois!
Enrique… %s fois!
Gilder… %s fois!\e","\h(«Hamachou-Eremit»)Drachma… %s Mal!
Enrique… %s Mal!
Gilder… %s Mal!\e","\h(«Ermitaño Hamachou»)Drachma… ¡%s veces!
Enrique… ¡%s veces!
Gilder… ¡%s veces!\e"
7,HamachouTalkData,"\h(«Hamachou Hermit»)%s percent chirp! You are either really
impatient or you just don't care about
treasure chirp.\e","\h(«Ermite Hamachou»)%s pour cent cui-cui ! Soit vous êtes très
impatient, soit les trésors ne vous
intéressent pas cui-cui.\e","\h(«Hamachou-Eremit»)%s Prozent, tschilp! Du bist entweder
sehr ungeduldig, oder du scherst dich
nicht viel um Schätze, tschilp.\e","\h(«Ermitaño Hamachou»)¡%s por ciento, pío!
Una de dos, o eres muy impaciente
o te dan igual los tesoros, pío.\e"
8,HamachouTalkData,"\h(«Hamachou Hermit»)%s percent! Well, that's pretty average.
You have what it takes to be a decent
Air Pirate chirp!\e","\h(«Ermite Hamachou»)%s pour cent ! Eh bien, c'est plutôt moyen.
Vous avez les qualités nécessaires pour devenir
un Pirate de l'Air acceptable cui-cui !\e","\h(«Hamachou-Eremit»)%s Prozent! Nun, das ist guter Durchschnitt.
Du hast das Zeug zu einem richtigen
Luftpiraten, tschilp!\e","\h(«Ermitaño Hamachou»)¡%s por ciento, pío! Es un nivel medio.
¡Tienes las cualidades necesarias para
ser un Pirata Aéreo, pío!\e"
9,HamachouTalkData,"\h(«Hamachou Hermit»)You caught a total of %s fish!
The total value is %s gold chirp!\e","\h(«Ermite Hamachou»)Vous avez attrapé un total de %s poissons!
La valeur totale est de %s pièces d'or
cui-cui !\e","\h(«Hamachou-Eremit»)Du hast insgesamt %s Fische gefangen!
Der Gesamtwert ist %s Goldstücke,
tschilp!\e","\h(«Ermitaño Hamachou»)¡Has atrapado un total de %s peces!
¡El valor total es %s piezas de oro,
píío!\e"
10,HamachouTalkData,"\h(«Hamachou Hermit»)%s times chirp! Chirpy chirp, you fight
too much! You either don't know what you're
doing or you're just plain belligerent!\e","\h(«Ermite Hamachou»)%s fois cui-cui ! cui-cui cui-cui, vous
battez trop souvent ! Soit vous ne savez pas
ce que vous faites, soit vous êtes tout
simplement belligérant !\e","\h(«Hamachou-Eremit»)%s Mal, tschilp! Tschilp, tschilp,
du kämpfst zu viel! Entweder weißt du nicht,
was du tust, oder es macht dir einfach Spaß!\e","\h(«Ermitaño Hamachou»)¡%s veces, pío! ¡Pío, pío, peleas
demasiado! ¡Una de dos, o no sabes lo que
haces o te gusta meterte en líos!\e"
0,MagicDataTable,Increm,Increm,Increm,Increm
1,MagicDataTable,Incremus,Incremus,Incremus,Incremus
2,MagicDataTable,Sylenis,Sylenis,Sylenis,Sylenis
3,MagicDataTable,Panika,Panika,Panika,Panika
4,MagicDataTable,Driln,Driln,Driln,Driln
5,MagicDataTable,Drilnos,Drilnos,Drilnos,Drilnos
6,MagicDataTable,Sacri,Sacri,Sacri,Sacri
7,MagicDataTable,Sacres,Sacres,Sacres,Sacres
8,MagicDataTable,Sacrum,Sacrum,Sacrum,Sacrum
9,MagicDataTable,Sacrulen,Sacrulen,Sacrulen,Sacrulen
10,MagicDataTable,Noxi,Noxi,Noxi,Noxi
11,MagicDataTable,Noxus,Noxus,Noxus,Noxus
12,MagicDataTable,Slipara,Slipara,Slipara,Slipara
13,MagicDataTable,Quika,Quika,Quika,Quika
14,MagicDataTable,Curia,Curia,Curia,Curia
15,MagicDataTable,Risan,Risan,Risan,Risan
16,MagicDataTable,Riselem,Riselem,Riselem,Riselem
17,MagicDataTable,Eterni,Eterni,Eterni,Eterni
18,MagicDataTable,Eternes,Eternes,Eternes,Eternes
19,MagicDataTable,Eternum,Eternum,Eternum,Eternum
20,MagicDataTable,Wevli,Wevli,Wevli,Wevli
21,MagicDataTable,Wevles,Wevles,Wevles,Wevles
22,MagicDataTable,Wevlen,Wevlen,Wevlen,Wevlen
23,MagicDataTable,Pyri,Pyri,Pyri,Pyri
24,MagicDataTable,Pyres,Pyres,Pyres,Pyres
25,MagicDataTable,Pyrum,Pyrum,Pyrum,Pyrum
26,MagicDataTable,Crystali,Crystali,Crystali,Crystali
27,MagicDataTable,Crystales,Crystales,Crystales,Crystales
28,MagicDataTable,Crystalum,Crystalum,Crystalum,Crystalum
29,MagicDataTable,Crystalen,Crystalen,Crystalen,Crystalen
30,MagicDataTable,Pyrulen,Pyrulen,Pyrulen,Pyrulen
31,MagicDataTable,Wevlum,Wevlum,Wevlum,Wevlum
32,MagicDataTable,Electri,Electri,Electri,Electri
33,MagicDataTable,Electres,Electres,Electres,Electres
34,MagicDataTable,Electrum,Electrum,Electrum,Elect+rum
35,MagicDataTable,Electrulen,Electrulen,Electrulen,Electrulen
36,MagicDataTable,Cutlass Fury,Furie du Sabre,Schwertwirbel,Ira del Sable
37,MagicDataTable,Rain of Swords,Pluie d'Épées,Schwerterregen,Lluvia de Sables
38,MagicDataTable,Pirates' Wrath,Colère du Pirate,Piratenzorn,Furia del Pirata
39,MagicDataTable,Omega Psyclone,Psyclone Oméga,Omega-Psyclone,Ciclón Omega
40,MagicDataTable,Alpha Storm,Orage Alpha,Alphasturm,Tormenta Alfa
41,MagicDataTable,Lambda Burst,Explosion Lambda,Lambda Burst,Explosión Lambda
42,MagicDataTable,Lunar Glyph,Glyphe Lunaire,Lunar Glyph,Glifo Lunar
43,MagicDataTable,Lunar Winds,Vents Lunaires,Mondwinde,Ráfagas Lunares
44,MagicDataTable,Tackle,Ruée Mortelle,Attacke,Ataque
45,MagicDataTable,Hand of Fate,Main du Destin,Schicksalshand,Mano del Destino
46,MagicDataTable,Royal Blade,Épée Royale,Kaiserklinge,Espada Real
47,MagicDataTable,The Judgement,Le Jugement,Das Urteil,El juicio
48,MagicDataTable,Gunslinger,Feux du Bandit,Waffenschlinge,Pistolero
