Entry ID,[Filter],[EC ID],[JP EC Name],Type ID,[Type Name],Instr. ID,[Instr. Name],Param. ID,[Param. Name]
13,*,98,マセラウト,1,Action,507,サプリィ,7,Injured EC
14,*,98,マセラウト,1,Action,513,クイッカ,-1,None
15,*,98,マセラウト,1,Action,100,Ж術？,-1,None
1,*,99,アルシノ,0,Branch,50,???,4,Go to 4
2,*,99,アルシノ,0,Branch,23,???,6,Go to 6
3,*,99,アルシノ,0,Branch,30,???,7,Go to 7
4,*,99,アルシノ,0,Branch,27,???,6,Go to 6
5,*,99,アルシノ,0,Branch,30,???,7,Go to 7
6,*,99,アルシノ,1,Action,550,Attack,2,Random PC
7,*,99,アルシノ,1,Action,5,怒雷,2,Random PC
1,*,100,アサシン,0,Branch,11,???,4,Go to 4
2,*,100,アサシン,0,Branch,12,???,5,Go to 5
3,*,100,アサシン,0,Branch,30,???,6,Go to 6
4,*,100,アサシン,0,Branch,24,???,12,Go to 12
5,*,100,アサシン,0,Branch,22,???,12,Go to 12
6,*,100,アサシン,0,Branch,24,???,10,Go to 10
7,*,100,アサシン,0,Branch,25,???,13,Go to 13
8,*,100,アサシン,0,Branch,27,???,14,Go to 14
9,*,100,アサシン,0,Branch,30,???,11,Go to 11
10,*,100,アサシン,1,Action,550,Attack,4,PC w/ Least HP
11,*,100,アサシン,1,Action,551,Guard,-1,None
12,*,100,アサシン,1,Action,502,サイレシャ,20,PC w/ Highest Will
13,*,100,アサシン,1,Action,522,ウェボーン,2,Random PC
14,*,100,アサシン,1,Action,12,チェックメイト,3,PC w/ Most HP
1,*,101,イレイザー,0,Branch,11,???,4,Go to 4
2,*,101,イレイザー,0,Branch,12,???,5,Go to 5
3,*,101,イレイザー,0,Branch,30,???,6,Go to 6
4,*,101,イレイザー,0,Branch,22,???,12,Go to 12
5,*,101,イレイザー,0,Branch,21,???,12,Go to 12
6,*,101,イレイザー,0,Branch,25,???,10,Go to 10
7,*,101,イレイザー,0,Branch,21,???,13,Go to 13
8,*,101,イレイザー,0,Branch,27,???,14,Go to 14
9,*,101,イレイザー,0,Branch,30,???,11,Go to 11
10,*,101,イレイザー,1,Action,550,Attack,4,PC w/ Least HP
11,*,101,イレイザー,1,Action,551,Guard,-1,None
12,*,101,イレイザー,1,Action,502,サイレシャ,20,PC w/ Highest Will
13,*,101,イレイザー,1,Action,522,ウェボーン,2,Random PC
14,*,101,イレイザー,1,Action,12,チェックメイト,3,PC w/ Most HP
1,*,102,要塞将兵,0,Branch,5,???,12,Go to 12
2,*,102,要塞将兵,0,Branch,38,???,8,Go to 8
3,*,102,要塞将兵,0,Branch,25,???,15,Go to 15
4,*,102,要塞将兵,0,Branch,24,???,17,Go to 17
5,*,102,要塞将兵,0,Branch,25,???,18,Go to 18
6,*,102,要塞将兵,0,Branch,28,???,19,Go to 19
7,*,102,要塞将兵,0,Branch,30,???,16,Go to 16
8,*,102,要塞将兵,0,Branch,23,???,18,Go to 18
9,*,102,要塞将兵,0,Branch,24,???,17,Go to 17
10,*,102,要塞将兵,0,Branch,31,???,12,Go to 12
11,*,102,要塞将兵,0,Branch,30,???,16,Go to 16
12,*,102,要塞将兵,0,Branch,24,???,15,Go to 15
13,*,102,要塞将兵,0,Branch,25,???,17,Go to 17
14,*,102,要塞将兵,0,Branch,30,???,18,Go to 18
15,*,102,要塞将兵,1,Action,550,Attack,2,Random PC
16,*,102,要塞将兵,1,Action,507,サプリィ,7,Injured EC
17,*,102,要塞将兵,1,Action,534,ボルテス,2,Random PC
18,*,102,要塞将兵,1,Action,19,反撃の構え,-1,None
19,*,102,要塞将兵,1,Action,551,Guard,-1,None
1,*,103,要塞煌兵,0,Branch,11,???,4,Go to 4
2,*,103,要塞煌兵,0,Branch,12,???,4,Go to 4
3,*,103,要塞煌兵,0,Branch,30,???,12,Go to 12
4,*,103,要塞煌兵,0,Branch,35,???,7,Go to 7
5,*,103,要塞煌兵,0,Branch,24,???,20,Go to 20
6,*,103,要塞煌兵,0,Branch,25,???,21,Go to 21
7,*,103,要塞煌兵,0,Branch,22,???,25,Go to 25
8,*,103,要塞煌兵,0,Branch,21,???,18,Go to 18
9,*,103,要塞煌兵,0,Branch,21,???,19,Go to 19
10,*,103,要塞煌兵,0,Branch,25,???,24,Go to 24
11,*,103,要塞煌兵,0,Branch,30,???,23,Go to 23
12,*,103,要塞煌兵,0,Branch,31,???,7,Go to 7
13,*,103,要塞煌兵,0,Branch,1,???,16,Go to 16
14,*,103,要塞煌兵,0,Branch,39,???,16,Go to 16
15,*,103,要塞煌兵,0,Branch,30,???,7,Go to 7
16,*,103,要塞煌兵,0,Branch,24,???,22,Go to 22
17,*,103,要塞煌兵,0,Branch,30,???,7,Go to 7
18,*,103,要塞煌兵,1,Action,550,Attack,1,Same PC
19,*,103,要塞煌兵,1,Action,551,Guard,-1,None
20,*,103,要塞煌兵,1,Action,502,サイレシャ,15,PC w/o Silence
21,*,103,要塞煌兵,1,Action,504,ダウナ,17,PC w/o Weak
22,*,103,要塞煌兵,1,Action,507,サプリィ,7,Injured EC
23,*,103,要塞煌兵,1,Action,531,ウェイベス,2,Random PC
24,*,103,要塞煌兵,1,Action,528,グラシェス,2,Random PC
25,*,103,要塞煌兵,1,Action,37,ガッツ,-1,None
1,*,104,要塞兵,0,Branch,42,???,5,Go to 5
2,*,104,要塞兵,0,Branch,38,???,4,Go to 4
3,*,104,要塞兵,0,Branch,30,???,5,Go to 5
4,*,104,要塞兵,0,Branch,22,???,9,Go to 9
5,*,104,要塞兵,0,Branch,21,???,10,Go to 10
6,*,104,要塞兵,0,Branch,23,???,8,Go to 8
7,*,104,要塞兵,1,Action,550,Attack,2,Random PC
8,*,104,要塞兵,1,Action,71,毒ガス爆弾,19,PC w/o Poison
9,*,104,要塞兵,1,Action,72,サプハネの葉,-1,None
10,*,104,要塞兵,1,Action,551,Guard,-1,None
1,*,105,ベレーザ兵,0,Branch,21,???,5,Go to 5
2,*,105,ベレーザ兵,0,Branch,23,???,4,Go to 4
3,*,105,ベレーザ兵,1,Action,550,Attack,2,Random PC
4,*,105,ベレーザ兵,1,Action,70,手りゅう弾,2,Random PC
5,*,105,ベレーザ兵,1,Action,551,Guard,-1,None
1,*,106,工作兵,0,Branch,42,???,5,Go to 5
2,*,106,工作兵,0,Branch,38,???,4,Go to 4
3,*,106,工作兵,0,Branch,30,???,5,Go to 5
4,*,106,工作兵,0,Branch,23,???,9,Go to 9
5,*,106,工作兵,0,Branch,21,???,10,Go to 10
6,*,106,工作兵,0,Branch,23,???,8,Go to 8
7,*,106,工作兵,1,Action,550,Attack,2,Random PC
8,*,106,工作兵,1,Action,71,毒ガス爆弾,19,PC w/o Poison
9,*,106,工作兵,1,Action,72,サプハネの葉,-1,None
10,*,106,工作兵,1,Action,551,Guard,-1,None
1,*,107,ワーン,0,Branch,44,???,3,Go to 3
2,*,107,ワーン,0,Branch,30,???,4,Go to 4
3,*,107,ワーン,0,Branch,27,???,15,Go to 15
4,*,107,ワーン,0,Branch,25,???,13,Go to 13
5,*,107,ワーン,0,Branch,24,???,8,Go to 8
6,*,107,ワーン,0,Branch,27,???,11,Go to 11
7,*,107,ワーン,0,Branch,30,???,14,Go to 14
8,*,107,ワーン,0,Branch,25,???,16,Go to 16
9,*,107,ワーン,0,Branch,24,???,17,Go to 17
10,*,107,ワーン,0,Branch,30,???,18,Go to 18
11,*,107,ワーン,0,Branch,35,???,20,Go to 20
12,*,107,ワーン,0,Branch,30,???,19,Go to 19
13,*,107,ワーン,1,Action,550,Attack,2,Random PC
14,*,107,ワーン,1,Action,551,Guard,-1,None
15,*,107,ワーン,1,Action,552,Run,-1,None
16,*,107,ワーン,1,Action,69,仲間を呼ぶ,-1,None
17,*,107,ワーン,1,Action,73,仲間を呼ぶ,-1,None
18,*,107,ワーン,1,Action,109,仲間を呼ぶ,-1,None
19,*,107,ワーン,1,Action,517,ジェダ,2,Random PC
20,*,107,ワーン,1,Action,100,Ж術？,-1,None
1,*,108,ヒュドラ巨兵,0,Branch,17,???,12,Go to 12
2,*,108,ヒュドラ巨兵,0,Branch,16,???,8,Go to 8
3,*,108,ヒュドラ巨兵,0,Branch,21,???,16,Go to 16
4,*,108,ヒュドラ巨兵,0,Branch,23,???,17,Go to 17
5,*,108,ヒュドラ巨兵,0,Branch,23,???,18,Go to 18
6,*,108,ヒュドラ巨兵,0,Branch,28,???,15,Go to 15
7,*,108,ヒュドラ巨兵,0,Branch,30,???,19,Go to 19
8,*,108,ヒュドラ巨兵,0,Branch,22,???,16,Go to 16
9,*,108,ヒュドラ巨兵,0,Branch,24,???,17,Go to 17
10,*,108,ヒュドラ巨兵,0,Branch,28,???,15,Go to 15
11,*,108,ヒュドラ巨兵,0,Branch,30,???,19,Go to 19
12,*,108,ヒュドラ巨兵,0,Branch,24,???,16,Go to 16
13,*,108,ヒュドラ巨兵,0,Branch,25,???,17,Go to 17
14,*,108,ヒュドラ巨兵,0,Branch,30,???,15,Go to 15
15,*,108,ヒュドラ巨兵,1,Action,550,Attack,2,Random PC
16,*,108,ヒュドラ巨兵,1,Action,119,キャノンボールΔ,3,PC w/ Most HP
17,*,108,ヒュドラ巨兵,1,Action,251,ブロードソニック,2,Random PC
18,*,108,ヒュドラ巨兵,1,Action,535,ボルドーラ,2,Random PC
19,*,108,ヒュドラ巨兵,1,Action,551,Guard,-1,None
1,*,109,イエルモー,0,Branch,1,???,9,Go to 9
2,*,109,イエルモー,0,Branch,25,???,9,Go to 9
3,*,109,イエルモー,0,Branch,24,???,7,Go to 7
4,*,109,イエルモー,0,Branch,23,???,8,Go to 8
5,*,109,イエルモー,0,Branch,33,???,11,Go to 11
6,*,109,イエルモー,0,Branch,30,???,10,Go to 10
7,*,109,イエルモー,1,Action,550,Attack,2,Random PC
8,*,109,イエルモー,1,Action,551,Guard,-1,None
9,*,109,イエルモー,1,Action,552,Run,-1,None
10,*,109,イエルモー,1,Action,533,ボルティ,-1,None
11,*,109,イエルモー,1,Action,100,Ж術？,-1,None
1,*,110,シュルラット,0,Branch,45,???,3,Go to 3
2,*,110,シュルラット,0,Branch,30,???,4,Go to 4
3,*,110,シュルラット,0,Branch,28,???,11,Go to 11
4,*,110,シュルラット,0,Branch,44,???,6,Go to 6
5,*,110,シュルラット,0,Branch,30,???,7,Go to 7
6,*,110,シュルラット,0,Branch,24,???,11,Go to 11
7,*,110,シュルラット,0,Branch,50,???,9,Go to 9
8,*,110,シュルラット,0,Branch,24,???,10,Go to 10
9,*,110,シュルラット,1,Action,550,Attack,2,Random PC
10,*,110,シュルラット,1,Action,4,レーザー,2,Random PC
11,*,110,シュルラット,1,Action,552,Run,-1,None
1,*,111,盗掘者シモン,0,Branch,11,???,4,Go to 4
2,*,111,盗掘者シモン,0,Branch,12,???,6,Go to 6
3,*,111,盗掘者シモン,0,Branch,30,???,8,Go to 8
4,*,111,盗掘者シモン,0,Branch,27,???,14,Go to 14
5,*,111,盗掘者シモン,0,Branch,30,???,15,Go to 15
6,*,111,盗掘者シモン,0,Branch,50,???,14,Go to 14
7,*,111,盗掘者シモン,0,Branch,30,???,15,Go to 15
8,*,111,盗掘者シモン,0,Branch,50,???,11,Go to 11
9,*,111,盗掘者シモン,0,Branch,23,???,14,Go to 14
10,*,111,盗掘者シモン,0,Branch,30,???,15,Go to 15
11,*,111,盗掘者シモン,0,Branch,27,???,14,Go to 14
12,*,111,盗掘者シモン,0,Branch,26,???,15,Go to 15
13,*,111,盗掘者シモン,0,Branch,30,???,16,Go to 16
14,*,111,盗掘者シモン,1,Action,550,Attack,4,PC w/ Least HP
15,*,111,盗掘者シモン,1,Action,22,発破,2,Random PC
16,*,111,盗掘者シモン,1,Action,551,Guard,-1,None
1,*,112,盗掘者シモン,0,Branch,11,???,4,Go to 4
2,*,112,盗掘者シモン,0,Branch,12,???,6,Go to 6
3,*,112,盗掘者シモン,0,Branch,30,???,8,Go to 8
4,*,112,盗掘者シモン,0,Branch,27,???,14,Go to 14
5,*,112,盗掘者シモン,0,Branch,30,???,15,Go to 15
6,*,112,盗掘者シモン,0,Branch,50,???,14,Go to 14
7,*,112,盗掘者シモン,0,Branch,30,???,15,Go to 15
8,*,112,盗掘者シモン,0,Branch,50,???,11,Go to 11
9,*,112,盗掘者シモン,0,Branch,23,???,14,Go to 14
10,*,112,盗掘者シモン,0,Branch,30,???,15,Go to 15
11,*,112,盗掘者シモン,0,Branch,27,???,14,Go to 14
12,*,112,盗掘者シモン,0,Branch,26,???,15,Go to 15
13,*,112,盗掘者シモン,0,Branch,30,???,16,Go to 16
14,*,112,盗掘者シモン,1,Action,550,Attack,4,PC w/ Least HP
15,*,112,盗掘者シモン,1,Action,22,発破,2,Random PC
16,*,112,盗掘者シモン,1,Action,551,Guard,-1,None
1,*,113,盗掘者シモン,0,Branch,11,???,4,Go to 4
2,*,113,盗掘者シモン,0,Branch,12,???,6,Go to 6
3,*,113,盗掘者シモン,0,Branch,30,???,8,Go to 8
4,*,113,盗掘者シモン,0,Branch,27,???,14,Go to 14
5,*,113,盗掘者シモン,0,Branch,30,???,15,Go to 15
6,*,113,盗掘者シモン,0,Branch,50,???,14,Go to 14
7,*,113,盗掘者シモン,0,Branch,30,???,15,Go to 15
8,*,113,盗掘者シモン,0,Branch,50,???,11,Go to 11
9,*,113,盗掘者シモン,0,Branch,23,???,14,Go to 14
10,*,113,盗掘者シモン,0,Branch,30,???,15,Go to 15
11,*,113,盗掘者シモン,0,Branch,27,???,14,Go to 14
12,*,113,盗掘者シモン,0,Branch,26,???,15,Go to 15
13,*,113,盗掘者シモン,0,Branch,30,???,16,Go to 16
14,*,113,盗掘者シモン,1,Action,550,Attack,4,PC w/ Least HP
15,*,113,盗掘者シモン,1,Action,22,発破,2,Random PC
16,*,113,盗掘者シモン,1,Action,551,Guard,-1,None
1,*,114,盗掘者シモン,0,Branch,11,???,4,Go to 4
2,*,114,盗掘者シモン,0,Branch,12,???,6,Go to 6
3,*,114,盗掘者シモン,0,Branch,30,???,8,Go to 8
4,*,114,盗掘者シモン,0,Branch,27,???,14,Go to 14
5,*,114,盗掘者シモン,0,Branch,30,???,15,Go to 15
6,*,114,盗掘者シモン,0,Branch,50,???,14,Go to 14
7,*,114,盗掘者シモン,0,Branch,30,???,15,Go to 15
8,*,114,盗掘者シモン,0,Branch,50,???,11,Go to 11
9,*,114,盗掘者シモン,0,Branch,23,???,14,Go to 14
10,*,114,盗掘者シモン,0,Branch,30,???,15,Go to 15
11,*,114,盗掘者シモン,0,Branch,27,???,14,Go to 14
12,*,114,盗掘者シモン,0,Branch,26,???,15,Go to 15
13,*,114,盗掘者シモン,0,Branch,30,???,16,Go to 16
14,*,114,盗掘者シモン,1,Action,550,Attack,4,PC w/ Least HP
15,*,114,盗掘者シモン,1,Action,22,発破,2,Random PC
16,*,114,盗掘者シモン,1,Action,551,Guard,-1,None
1,*,115,盗掘者シモン,0,Branch,11,???,4,Go to 4
2,*,115,盗掘者シモン,0,Branch,12,???,6,Go to 6
3,*,115,盗掘者シモン,0,Branch,30,???,8,Go to 8
4,*,115,盗掘者シモン,0,Branch,27,???,14,Go to 14
5,*,115,盗掘者シモン,0,Branch,30,???,15,Go to 15
6,*,115,盗掘者シモン,0,Branch,50,???,14,Go to 14
7,*,115,盗掘者シモン,0,Branch,30,???,15,Go to 15
8,*,115,盗掘者シモン,0,Branch,50,???,11,Go to 11
9,*,115,盗掘者シモン,0,Branch,23,???,14,Go to 14
10,*,115,盗掘者シモン,0,Branch,30,???,15,Go to 15
11,*,115,盗掘者シモン,0,Branch,27,???,14,Go to 14
12,*,115,盗掘者シモン,0,Branch,26,???,15,Go to 15
13,*,115,盗掘者シモン,0,Branch,30,???,16,Go to 16
14,*,115,盗掘者シモン,1,Action,550,Attack,4,PC w/ Least HP
15,*,115,盗掘者シモン,1,Action,22,発破,2,Random PC
16,*,115,盗掘者シモン,1,Action,551,Guard,-1,None
1,*,116,盗掘者シモン,0,Branch,11,???,4,Go to 4
2,*,116,盗掘者シモン,0,Branch,12,???,6,Go to 6
3,*,116,盗掘者シモン,0,Branch,30,???,8,Go to 8
4,*,116,盗掘者シモン,0,Branch,27,???,14,Go to 14
5,*,116,盗掘者シモン,0,Branch,30,???,15,Go to 15
6,*,116,盗掘者シモン,0,Branch,50,???,14,Go to 14
7,*,116,盗掘者シモン,0,Branch,30,???,15,Go to 15
8,*,116,盗掘者シモン,0,Branch,50,???,11,Go to 11
9,*,116,盗掘者シモン,0,Branch,23,???,14,Go to 14
10,*,116,盗掘者シモン,0,Branch,30,???,15,Go to 15
11,*,116,盗掘者シモン,0,Branch,27,???,14,Go to 14
12,*,116,盗掘者シモン,0,Branch,26,???,15,Go to 15
13,*,116,盗掘者シモン,0,Branch,30,???,16,Go to 16
14,*,116,盗掘者シモン,1,Action,550,Attack,4,PC w/ Least HP
15,*,116,盗掘者シモン,1,Action,22,発破,2,Random PC
16,*,116,盗掘者シモン,1,Action,551,Guard,-1,None
1,*,117,盗掘王シモン,0,Branch,11,???,4,Go to 4
2,*,117,盗掘王シモン,0,Branch,12,???,6,Go to 6
3,*,117,盗掘王シモン,0,Branch,30,???,8,Go to 8
4,*,117,盗掘王シモン,0,Branch,27,???,13,Go to 13
5,*,117,盗掘王シモン,0,Branch,30,???,14,Go to 14
6,*,117,盗掘王シモン,0,Branch,50,???,13,Go to 13
7,*,117,盗掘王シモン,0,Branch,30,???,14,Go to 14
8,*,117,盗掘王シモン,0,Branch,50,???,11,Go to 11
9,*,117,盗掘王シモン,0,Branch,23,???,13,Go to 13
10,*,117,盗掘王シモン,0,Branch,30,???,14,Go to 14
11,*,117,盗掘王シモン,0,Branch,27,???,13,Go to 13
12,*,117,盗掘王シモン,0,Branch,26,???,14,Go to 14
13,*,117,盗掘王シモン,1,Action,550,Attack,4,PC w/ Least HP
14,*,117,盗掘王シモン,1,Action,22,発破,2,Random PC
1,*,118,シュルラット,0,Branch,45,???,3,Go to 3
2,*,118,シュルラット,0,Branch,30,???,4,Go to 4
3,*,118,シュルラット,0,Branch,28,???,11,Go to 11
4,*,118,シュルラット,0,Branch,44,???,6,Go to 6
5,*,118,シュルラット,0,Branch,30,???,7,Go to 7
6,*,118,シュルラット,0,Branch,24,???,11,Go to 11
7,*,118,シュルラット,0,Branch,50,???,9,Go to 9
8,*,118,シュルラット,0,Branch,24,???,10,Go to 10
9,*,118,シュルラット,1,Action,550,Attack,2,Random PC
10,*,118,シュルラット,1,Action,4,レーザー,2,Random PC
11,*,118,シュルラット,1,Action,552,Run,-1,None
1,*,119,テルヴァ,0,Branch,45,???,3,Go to 3
2,*,119,テルヴァ,0,Branch,30,???,4,Go to 4
3,*,119,テルヴァ,0,Branch,28,???,10,Go to 10
4,*,119,テルヴァ,0,Branch,44,???,6,Go to 6
5,*,119,テルヴァ,0,Branch,30,???,7,Go to 7
6,*,119,テルヴァ,0,Branch,24,???,10,Go to 10
7,*,119,テルヴァ,0,Branch,22,???,9,Go to 9
8,*,119,テルヴァ,1,Action,550,Attack,2,Random PC
9,*,119,テルヴァ,1,Action,551,Guard,-1,None
10,*,119,テルヴァ,1,Action,552,Run,-1,None
1,*,120,ドゥムス,0,Branch,45,???,3,Go to 3
2,*,120,ドゥムス,0,Branch,30,???,4,Go to 4
3,*,120,ドゥムス,0,Branch,28,???,11,Go to 11
4,*,120,ドゥムス,0,Branch,44,???,6,Go to 6
5,*,120,ドゥムス,0,Branch,30,???,7,Go to 7
6,*,120,ドゥムス,0,Branch,24,???,11,Go to 11
7,*,120,ドゥムス,0,Branch,24,???,12,Go to 12
8,*,120,ドゥムス,0,Branch,21,???,10,Go to 10
9,*,120,ドゥムス,1,Action,550,Attack,2,Random PC
10,*,120,ドゥムス,1,Action,551,Guard,-1,None
11,*,120,ドゥムス,1,Action,552,Run,-1,None
12,*,120,ドゥムス,1,Action,61,ソリッドレーザー,13,PC w/o Stone
1,*,121,エルシアン,0,Branch,37,???,5,Go to 5
2,*,121,エルシアン,0,Branch,24,???,8,Go to 8
3,*,121,エルシアン,0,Branch,25,???,11,Go to 11
4,*,121,エルシアン,0,Branch,30,???,12,Go to 12
5,*,121,エルシアン,0,Branch,25,???,9,Go to 9
6,*,121,エルシアン,0,Branch,24,???,10,Go to 10
7,*,121,エルシアン,0,Branch,30,???,2,Go to 2
8,*,121,エルシアン,1,Action,550,Attack,2,Random PC
9,*,121,エルシアン,1,Action,552,Run,-1,None
10,*,121,エルシアン,1,Action,507,サプリィ,22,Self
11,*,121,エルシアン,1,Action,512,スリーパ,-1,None
12,*,121,エルシアン,1,Action,523,バーナ,-1,None
1,*,122,軍艦兵,0,Branch,21,???,3,Go to 3
2,*,122,軍艦兵,1,Action,550,Attack,2,Random PC
3,*,122,軍艦兵,1,Action,551,Guard,-1,None
1,*,128,アントニオ,0,Branch,11,???,9,Go to 9
2,*,128,アントニオ,0,Branch,12,???,11,Go to 11
3,*,128,アントニオ,0,Branch,13,???,13,Go to 13
4,*,128,アントニオ,0,Branch,14,???,13,Go to 13
5,*,128,アントニオ,0,Branch,62,???,16,Go to 16
6,*,128,アントニオ,0,Branch,2,???,9,Go to 9
7,*,128,アントニオ,0,Branch,27,???,19,Go to 19
8,*,128,アントニオ,0,Branch,30,???,20,Go to 20
9,*,128,アントニオ,0,Branch,25,???,19,Go to 19
10,*,128,アントニオ,0,Branch,30,???,20,Go to 20
11,*,128,アントニオ,0,Branch,50,???,19,Go to 19
12,*,128,アントニオ,0,Branch,30,???,20,Go to 20
13,*,128,アントニオ,0,Branch,26,???,19,Go to 19
14,*,128,アントニオ,0,Branch,25,???,20,Go to 20
15,*,128,アントニオ,0,Branch,30,???,21,Go to 21
16,*,128,アントニオ,0,Branch,25,???,19,Go to 19
17,*,128,アントニオ,0,Branch,23,???,20,Go to 20
18,*,128,アントニオ,0,Branch,30,???,21,Go to 21
19,*,128,アントニオ,1,Action,550,Attack,2,Random PC
20,*,128,アントニオ,1,Action,5,怒雷,2,Random PC
21,*,128,アントニオ,1,Action,34,様子を見る,-1,None
1,*,129,アガタウマス,0,Branch,48,???,8,Go to 8
2,*,129,アガタウマス,0,Branch,5,???,6,Go to 6
3,*,129,アガタウマス,0,Branch,0,???,6,Go to 6
4,*,129,アガタウマス,0,Branch,26,???,10,Go to 10
5,*,129,アガタウマス,0,Branch,30,???,11,Go to 11
6,*,129,アガタウマス,0,Branch,29,???,11,Go to 11
7,*,129,アガタウマス,0,Branch,30,???,10,Go to 10
8,*,129,アガタウマス,0,Branch,28,???,12,Go to 12
9,*,129,アガタウマス,0,Branch,30,???,10,Go to 10
10,*,129,アガタウマス,1,Action,550,Attack,2,Random PC
11,*,129,アガタウマス,1,Action,9,ターゲットサーチ,-1,None
12,*,129,アガタウマス,1,Action,99,ブラスター,2,Random PC
1,*,130,イマゴタリア,0,Branch,11,???,5,Go to 5
2,*,130,イマゴタリア,0,Branch,12,???,7,Go to 7
3,*,130,イマゴタリア,0,Branch,50,???,11,Go to 11
4,*,130,イマゴタリア,0,Branch,30,???,14,Go to 14
5,*,130,イマゴタリア,0,Branch,25,???,18,Go to 18
6,*,130,イマゴタリア,0,Branch,30,???,17,Go to 17
7,*,130,イマゴタリア,0,Branch,50,???,9,Go to 9
8,*,130,イマゴタリア,0,Branch,25,???,19,Go to 19
9,*,130,イマゴタリア,0,Branch,22,???,19,Go to 19
10,*,130,イマゴタリア,0,Branch,30,???,17,Go to 17
11,*,130,イマゴタリア,0,Branch,21,???,19,Go to 19
12,*,130,イマゴタリア,0,Branch,25,???,18,Go to 18
13,*,130,イマゴタリア,0,Branch,30,???,17,Go to 17
14,*,130,イマゴタリア,0,Branch,25,???,19,Go to 19
15,*,130,イマゴタリア,0,Branch,22,???,18,Go to 18
16,*,130,イマゴタリア,0,Branch,30,???,17,Go to 17
17,*,130,イマゴタリア,1,Action,550,Attack,2,Random PC
18,*,130,イマゴタリア,1,Action,183,フロストブレス,-1,None
19,*,130,イマゴタリア,1,Action,25,毒ゲロ,-1,None
1,*,131,獄長,0,Branch,17,???,26,Go to 26
2,*,131,獄長,0,Branch,16,???,22,Go to 22
3,*,131,獄長,0,Branch,11,???,7,Go to 7
4,*,131,獄長,0,Branch,12,???,9,Go to 9
5,*,131,獄長,0,Branch,13,???,9,Go to 9
6,*,131,獄長,0,Branch,30,???,13,Go to 13
7,*,131,獄長,0,Branch,25,???,28,Go to 28
8,*,131,獄長,0,Branch,30,???,30,Go to 30
9,*,131,獄長,0,Branch,50,???,11,Go to 11
10,*,131,獄長,0,Branch,30,???,29,Go to 29
11,*,131,獄長,0,Branch,25,???,28,Go to 28
12,*,131,獄長,0,Branch,30,???,31,Go to 31
13,*,131,獄長,0,Branch,50,???,17,Go to 17
14,*,131,獄長,0,Branch,24,???,30,Go to 30
15,*,131,獄長,0,Branch,27,???,29,Go to 29
16,*,131,獄長,0,Branch,30,???,28,Go to 28
17,*,131,獄長,0,Branch,24,???,28,Go to 28
18,*,131,獄長,0,Branch,24,???,31,Go to 31
19,*,131,獄長,0,Branch,24,???,32,Go to 32
20,*,131,獄長,0,Branch,25,???,30,Go to 30
21,*,131,獄長,0,Branch,30,???,29,Go to 29
22,*,131,獄長,0,Branch,22,???,28,Go to 28
23,*,131,獄長,0,Branch,24,???,30,Go to 30
24,*,131,獄長,0,Branch,28,???,29,Go to 29
25,*,131,獄長,0,Branch,30,???,32,Go to 32
26,*,131,獄長,0,Branch,25,???,29,Go to 29
27,*,131,獄長,0,Branch,30,???,30,Go to 30
28,*,131,獄長,1,Action,550,Attack,2,Random PC
29,*,131,獄長,1,Action,11,キャノンボール,3,PC w/ Most HP
30,*,131,獄長,1,Action,251,ブロードソニック,2,Random PC
31,*,131,獄長,1,Action,533,ボルティ,2,Random PC
32,*,131,獄長,1,Action,551,Guard,-1,None
1,*,132,ガルシアン,0,Branch,1,???,12,Go to 12
2,*,132,ガルシアン,0,Branch,11,???,6,Go to 6
3,*,132,ガルシアン,0,Branch,12,???,6,Go to 6
4,*,132,ガルシアン,0,Branch,25,???,9,Go to 9
5,*,132,ガルシアン,0,Branch,30,???,10,Go to 10
6,*,132,ガルシアン,0,Branch,25,???,8,Go to 8
7,*,132,ガルシアン,0,Branch,30,???,11,Go to 11
8,*,132,ガルシアン,1,Action,550,Attack,2,Random PC
9,*,132,ガルシアン,1,Action,518,ジェデス,-1,None
10,*,132,ガルシアン,1,Action,534,ボルテス,2,Random PC
11,*,132,ガルシアン,1,Action,24,デヴォルヴェール,-1,None
12,*,132,ガルシアン,1,Action,509,サプローネ,22,Self
1,*,133,護送将兵,0,Branch,5,???,11,Go to 11
2,*,133,護送将兵,0,Branch,38,???,8,Go to 8
3,*,133,護送将兵,0,Branch,25,???,14,Go to 14
4,*,133,護送将兵,0,Branch,24,???,16,Go to 16
5,*,133,護送将兵,0,Branch,25,???,17,Go to 17
6,*,133,護送将兵,0,Branch,28,???,18,Go to 18
7,*,133,護送将兵,0,Branch,30,???,15,Go to 15
8,*,133,護送将兵,0,Branch,25,???,17,Go to 17
9,*,133,護送将兵,0,Branch,32,???,11,Go to 11
10,*,133,護送将兵,0,Branch,30,???,15,Go to 15
11,*,133,護送将兵,0,Branch,24,???,14,Go to 14
12,*,133,護送将兵,0,Branch,25,???,16,Go to 16
13,*,133,護送将兵,0,Branch,30,???,17,Go to 17
14,*,133,護送将兵,1,Action,550,Attack,2,Random PC
15,*,133,護送将兵,1,Action,506,サプラ,7,Injured EC
16,*,133,護送将兵,1,Action,533,ボルティ,2,Random PC
17,*,133,護送将兵,1,Action,19,反撃の構え,-1,None
18,*,133,護送将兵,1,Action,551,Guard,-1,None
1,*,134,ラァス,0,Branch,1,???,6,Go to 6
2,*,134,ラァス,0,Branch,2,???,9,Go to 9
