Entry ID,[Filter],[Enemy ship ID],[Enemy ship name],Unk.,Task rating,Task A type ID,[Task A type name],Task A arm. ID,[Task A arm. name],Task A param. ID,[Task A param. name],Task A arm. range,Task B type ID,[Task B type name],Task B arm. ID,[Task B arm. name],Task B param. ID,[Task B param. name],Task B arm. range
21,R557A.BIN,4,"",3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,"",-1,None,0
22,R557A.BIN,4,"",4,2,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
23,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
24,R557A.BIN,4,"",-1,0,0,Attack,1,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
25,R557A.BIN,4,"",3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,"",-1,None,0
26,R557A.BIN,4,"",4,2,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
27,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
28,R557A.BIN,4,"",-1,0,0,Attack,1,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
29,R557A.BIN,4,"",3,30,2,Focus,-1,None,-1,None,0,0,Attack,0,"",-1,None,0
30,R557A.BIN,4,"",4,2,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,-1,None,-1
31,R557A.BIN,4,"",0,0,0,Attack,0,"",0,None,0,0,Attack,0,"",0,None,0
0,R558A.BIN,4,"",3,50,0,Attack,2,"",-1,None,2,2,Focus,-1,None,-1,None,0
1,R558A.BIN,4,"",4,2,0,Attack,2,"",-1,None,2,2,Focus,-1,None,-1,None,0
2,R558A.BIN,4,"",4,2,0,Attack,0,"",-1,None,0,3,Guard,-1,None,-1,None,0
3,R558A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
4,R558A.BIN,4,"",3,50,2,Focus,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
5,R558A.BIN,4,"",3,50,0,Attack,2,"",-1,None,1,0,Attack,0,"",-1,None,0
6,R558A.BIN,4,"",3,50,4,Nothing,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
7,R558A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
8,R558A.BIN,4,"",3,50,2,Focus,-1,None,-1,None,0,0,Attack,0,"",-1,None,0
9,R558A.BIN,4,"",3,50,2,Focus,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
10,R558A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
11,R558A.BIN,4,"",3,50,4,Nothing,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
12,R558A.BIN,4,"",3,50,0,Attack,1,"",-1,None,0,0,Attack,2,"",-1,None,1
13,R558A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
14,R558A.BIN,4,"",3,50,0,Attack,0,"",-1,None,0,3,Guard,-1,None,-1,None,0
15,R558A.BIN,4,"",3,50,0,Attack,0,"",-1,None,0,3,Guard,-1,None,-1,None,0
0,R559A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,3,0,Attack,-1,None,-1,None,0
1,R559A.BIN,22,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,2
2,R559A.BIN,22,"",3,70,1,Magic,-1,None,25,"",0,2,Focus,-1,None,-1,None,0
3,R559A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,0,Attack,-1,None,-1,None,0
4,R559A.BIN,22,"",3,50,0,Attack,1,"",-1,None,3,2,Focus,-1,None,-1,None,0
5,R559A.BIN,22,"",3,65,1,Magic,-1,None,25,"",0,1,Magic,-1,None,6,"",0
6,R559A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
7,R559A.BIN,22,"",-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,R559A.BIN,22,"",3,35,3,Guard,-1,None,0,Evasive Action,0,0,Attack,0,"",-1,None,0
9,R559A.BIN,22,"",3,50,0,Attack,1,"",-1,None,1,2,Focus,-1,None,0,Focus,0
10,R559A.BIN,22,"",-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
11,R559A.BIN,22,"",3,80,0,Attack,0,"",-1,None,0,1,Magic,-1,None,25,"",0
12,R559A.BIN,22,"",3,80,0,Attack,0,"",-1,None,0,2,Focus,-1,None,0,Focus,0
13,R559A.BIN,22,"",3,50,0,Attack,1,"",-1,None,2,4,Nothing,-1,None,0,Awaiting Orders,0
14,R559A.BIN,22,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,1
15,R559A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R559A.BIN,22,"",3,50,0,Attack,1,"",-1,None,1,0,Attack,1,"",-1,None,2
17,R559A.BIN,22,"",3,50,0,Attack,0,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
18,R559A.BIN,22,"",-1,0,1,Magic,-1,None,25,"",0,-1,None,-1,None,-1,None,0
19,R559A.BIN,22,"",-1,0,1,Magic,-1,None,25,"",0,-1,None,-1,None,-1,None,0
20,R559A.BIN,22,"",-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
21,R559A.BIN,22,"",-1,0,0,Attack,1,"",0,None,1,-1,None,-1,None,-1,None,0
22,R559A.BIN,22,"",3,41,4,Nothing,0,"",-1,None,0,2,Focus,-1,None,-1,None,0
23,R559A.BIN,22,"",-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
0,R560A.BIN,1,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
1,R560A.BIN,1,"",-1,0,0,Attack,1,"",-1,None,0,-1,None,-1,None,-1,None,0
2,R560A.BIN,1,"",3,75,1,Magic,-1,None,24,"",0,0,Attack,0,"",-1,None,0
3,R560A.BIN,1,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,R560A.BIN,1,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,1,"",-1,None,0
5,R560A.BIN,1,"",3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,"",-1,None,0
6,R560A.BIN,1,"",3,50,0,Attack,0,"",1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R560A.BIN,1,"",-1,0,1,Magic,-1,None,24,"",0,-1,None,-1,None,-1,None,0
8,R560A.BIN,1,"",-1,0,1,Magic,-1,None,24,"",0,-1,None,-1,None,-1,None,0
9,R560A.BIN,1,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
10,R560A.BIN,1,"",3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R560A.BIN,1,"",3,50,0,Attack,1,"",-1,None,0,2,Focus,-1,None,0,Focus,0
12,R560A.BIN,1,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,R560A.BIN,1,"",3,80,0,Attack,1,"",-1,None,0,2,Focus,-1,None,0,Focus,0
14,R560A.BIN,1,"",3,65,0,Attack,1,"",-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,R560A.BIN,1,"",-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,R560A.BIN,1,"",3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,R560A.BIN,1,"",3,40,1,Magic,-1,None,7,"",0,0,Attack,0,"",-1,None,0
18,R560A.BIN,1,"",3,65,1,Magic,-1,None,24,"",0,3,Guard,-1,None,-1,None,0
19,R560A.BIN,1,"",3,50,2,Focus,-1,None,-1,None,0,0,Attack,1,"",-1,None,0
0,R562A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
1,R562A.BIN,4,"",3,80,0,Attack,1,"",-1,None,1,4,Nothing,0,"",0,Awaiting Orders,0
2,R562A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,-1,None,-1,None,0
3,R562A.BIN,4,"",3,50,0,Attack,1,"",-1,None,0,3,Guard,-1,None,0,Evasive Action,0
4,R562A.BIN,4,"",-1,0,0,Attack,2,"",-1,None,1,0,Attack,0,"",-1,None,0
5,R562A.BIN,4,"",3,80,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
6,R562A.BIN,4,"",3,50,0,Attack,1,"",-1,None,2,4,Nothing,-1,None,0,Awaiting Orders,0
7,R562A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
8,R562A.BIN,4,"",3,80,0,Attack,2,"",-1,None,3,2,Focus,-1,None,0,Focus,0
9,R562A.BIN,4,"",3,30,0,Attack,1,"",-1,None,1,3,Guard,0,"",0,Evasive Action,0
10,R562A.BIN,4,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
11,R562A.BIN,4,"",3,30,0,Attack,1,"",-1,None,0,0,Attack,0,"",-1,None,0
12,R562A.BIN,4,"",-1,0,0,Attack,2,"",-1,None,1,0,Attack,-1,None,-1,None,0
13,R562A.BIN,4,"",-1,0,0,Attack,2,"",-1,None,2,0,Attack,-1,None,-1,None,0
14,R562A.BIN,4,"",3,50,0,Attack,0,"",-1,None,0,2,Focus,0,"",-1,None,0
15,R562A.BIN,4,"",3,30,0,Attack,1,"",-1,None,0,0,Attack,0,"",-1,None,0
0,R563A.BIN,5,"",1,99,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,13,"",0
1,R563A.BIN,5,"",3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,"",0
2,R563A.BIN,5,"",3,50,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,"",0
3,R563A.BIN,5,"",3,50,0,Attack,0,"",-1,None,0,1,Magic,-1,None,27,"",0
4,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,"",0
5,R563A.BIN,5,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,"",0
6,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,"",0
7,R563A.BIN,5,"",0,90,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,4,"",0
8,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,"",0
9,R563A.BIN,5,"",3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,34,"",0
10,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,"",0
11,R563A.BIN,5,"",3,50,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,"",0
12,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,"",0
13,R563A.BIN,5,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,0,"",-1,None,0
14,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,"",0
15,R563A.BIN,5,"",1,40,1,Magic,-1,None,4,"",0,1,Magic,-1,None,27,"",0
16,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,"",0
17,R563A.BIN,5,"",3,50,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,"",0
18,R563A.BIN,5,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,"",0
19,R563A.BIN,5,"",1,40,1,Magic,-1,None,13,"",0,1,Magic,-1,None,27,"",0
0,R564A.BIN,1,"",3,50,0,Attack,0,"",-1,None,0,0,Attack,1,"",-1,None,0
1,R564A.BIN,1,"",-1,0,0,Attack,1,"",-1,None,0,-1,None,-1,None,-1,None,0
2,R564A.BIN,1,"",3,75,1,Magic,-1,None,24,"",0,0,Attack,0,"",-1,None,0
3,R564A.BIN,1,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,R564A.BIN,1,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,1,"",-1,None,0
5,R564A.BIN,1,"",3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,"",-1,None,0
6,R564A.BIN,1,"",3,50,0,Attack,0,"",1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R564A.BIN,1,"",-1,0,1,Magic,-1,None,24,"",0,-1,None,-1,None,-1,None,0
8,R564A.BIN,1,"",-1,0,1,Magic,-1,None,24,"",0,-1,None,-1,None,-1,None,0
9,R564A.BIN,1,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
10,R564A.BIN,1,"",3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R564A.BIN,1,"",3,50,0,Attack,1,"",-1,None,0,2,Focus,-1,None,0,Focus,0
12,R564A.BIN,1,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,R564A.BIN,1,"",3,80,0,Attack,1,"",-1,None,0,2,Focus,-1,None,0,Focus,0
14,R564A.BIN,1,"",3,65,0,Attack,1,"",-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,R564A.BIN,1,"",-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,R564A.BIN,1,"",3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,R564A.BIN,1,"",3,40,1,Magic,-1,None,7,"",0,0,Attack,0,"",-1,None,0
18,R564A.BIN,1,"",3,65,1,Magic,-1,None,24,"",0,3,Guard,-1,None,-1,None,0
19,R564A.BIN,1,"",3,50,2,Focus,-1,None,-1,None,0,0,Attack,1,"",-1,None,0
0,R565A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,-1,None,-1,None,0
1,R565A.BIN,22,"",3,20,2,Focus,-1,None,-1,None,0,0,Attack,1,"",-1,None,2
2,R565A.BIN,22,"",3,80,0,Attack,0,"",-1,None,0,2,Focus,-1,None,0,Focus,0
3,R565A.BIN,22,"",4,2,1,Magic,-1,None,6,"",0,0,Attack,0,"",-1,None,0
4,R565A.BIN,22,"",3,70,0,Attack,1,"",-1,None,3,2,Focus,-1,None,-1,None,0
5,R565A.BIN,22,"",3,85,1,Magic,0,"",25,"",0,1,Magic,-1,None,6,"",0
6,R565A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
7,R565A.BIN,22,"",-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,R565A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,R565A.BIN,22,"",-1,0,1,Magic,0,"",25,"",1,-1,None,-1,None,-1,None,0
10,R565A.BIN,22,"",-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,R565A.BIN,22,"",3,50,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,R565A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,-1,None,-1,None,-1,None,0
13,R565A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,4,Nothing,-1,None,-1,None,0
14,R565A.BIN,22,"",-1,0,4,Nothing,0,"",0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,R565A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R565A.BIN,22,"",3,50,0,Attack,1,"",-1,None,2,0,Attack,1,"",-1,None,3
17,R565A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
18,R565A.BIN,22,"",-1,0,1,Magic,0,"",25,"",0,-1,None,-1,None,-1,None,0
19,R565A.BIN,22,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,R565A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,-1,None,-1,None,-1,None,0
21,R565A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,1,-1,None,-1,None,-1,None,0
22,R565A.BIN,22,"",-1,0,4,Nothing,0,"",0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,R565A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
0,R566A.BIN,7,"",3,50,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
1,R566A.BIN,7,"",1,30,0,Attack,0,"",-1,None,0,1,Magic,-1,None,27,"",0
2,R566A.BIN,7,"",1,30,0,Attack,1,"",-1,None,0,1,Magic,-1,None,34,"",0
3,R566A.BIN,7,"",1,30,1,Magic,-1,None,6,"",0,2,Focus,-1,None,0,Focus,0
4,R566A.BIN,7,"",-1,0,1,Magic,-1,None,34,"",0,1,Magic,-1,None,34,"",0
5,R566A.BIN,7,"",-1,0,1,Magic,-1,None,34,"",0,1,Magic,-1,None,34,"",0
6,R566A.BIN,7,"",1,30,0,Attack,0,"",-1,None,0,1,Magic,-1,None,27,"",0
7,R566A.BIN,7,"",1,30,0,Attack,0,"",-1,None,0,1,Magic,-1,None,34,"",0
8,R566A.BIN,7,"",3,10,1,Magic,-1,None,13,"",0,2,Focus,-1,None,0,Focus,0
9,R566A.BIN,7,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,"",0
10,R566A.BIN,7,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
11,R566A.BIN,7,"",1,30,0,Attack,0,"",-1,None,0,1,Magic,-1,None,34,"",0
12,R566A.BIN,7,"",1,30,0,Attack,0,"",-1,None,0,1,Magic,-1,None,27,"",0
13,R566A.BIN,7,"",1,30,0,Attack,1,"",-1,None,3,2,Focus,-1,None,0,Focus,0
14,R566A.BIN,7,"",1,30,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,"",0
15,R566A.BIN,7,"",1,30,0,Attack,0,"",-1,None,0,1,Magic,-1,None,34,"",0
0,R568A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,-1,None,-1,None,0
1,R568A.BIN,22,"",3,20,2,Focus,-1,None,-1,None,0,0,Attack,1,"",-1,None,2
2,R568A.BIN,22,"",3,80,0,Attack,0,"",-1,None,0,2,Focus,-1,None,0,Focus,0
3,R568A.BIN,22,"",4,2,1,Magic,-1,None,6,"",0,0,Attack,0,"",-1,None,0
4,R568A.BIN,22,"",3,70,0,Attack,1,"",-1,None,3,2,Focus,-1,None,-1,None,0
5,R568A.BIN,22,"",3,85,1,Magic,0,"",25,"",0,1,Magic,-1,None,6,"",0
6,R568A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
7,R568A.BIN,22,"",-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,R568A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,R568A.BIN,22,"",-1,0,1,Magic,0,"",25,"",1,-1,None,-1,None,-1,None,0
10,R568A.BIN,22,"",-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,R568A.BIN,22,"",3,50,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,R568A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,-1,None,-1,None,-1,None,0
13,R568A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,4,Nothing,-1,None,-1,None,0
14,R568A.BIN,22,"",-1,0,4,Nothing,0,"",0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,R568A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R568A.BIN,22,"",3,50,0,Attack,1,"",-1,None,2,0,Attack,1,"",-1,None,3
17,R568A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
18,R568A.BIN,22,"",-1,0,1,Magic,0,"",25,"",0,-1,None,-1,None,-1,None,0
19,R568A.BIN,22,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,R568A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,-1,None,-1,None,-1,None,0
21,R568A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,1,-1,None,-1,None,-1,None,0
22,R568A.BIN,22,"",-1,0,4,Nothing,0,"",0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,R568A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
0,R572A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,0,Attack,-1,None,-1,None,0
1,R572A.BIN,22,"",3,20,2,Focus,-1,None,-1,None,0,0,Attack,1,"",-1,None,2
2,R572A.BIN,22,"",3,80,0,Attack,0,"",-1,None,0,2,Focus,-1,None,0,Focus,0
3,R572A.BIN,22,"",4,2,1,Magic,-1,None,6,"",0,0,Attack,0,"",-1,None,0
4,R572A.BIN,22,"",3,70,0,Attack,1,"",-1,None,3,2,Focus,-1,None,-1,None,0
5,R572A.BIN,22,"",3,85,1,Magic,0,"",25,"",0,1,Magic,-1,None,6,"",0
6,R572A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
7,R572A.BIN,22,"",-1,0,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,R572A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,R572A.BIN,22,"",-1,0,1,Magic,0,"",25,"",1,-1,None,-1,None,-1,None,0
10,R572A.BIN,22,"",-1,0,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,R572A.BIN,22,"",3,50,0,Attack,0,"",-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,R572A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,-1,None,-1,None,-1,None,0
13,R572A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,4,Nothing,-1,None,-1,None,0
14,R572A.BIN,22,"",-1,0,4,Nothing,0,"",0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,R572A.BIN,22,"",-1,0,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R572A.BIN,22,"",3,50,0,Attack,1,"",-1,None,2,0,Attack,1,"",-1,None,3
17,R572A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
18,R572A.BIN,22,"",-1,0,1,Magic,0,"",25,"",0,-1,None,-1,None,-1,None,0
19,R572A.BIN,22,"",-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,R572A.BIN,22,"",-1,0,0,Attack,1,"",-1,None,2,-1,None,-1,None,-1,None,0
21,R572A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,1,-1,None,-1,None,-1,None,0
22,R572A.BIN,22,"",-1,0,4,Nothing,0,"",0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,R572A.BIN,22,"",-1,0,0,Attack,0,"",-1,None,0,-1,None,-1,None,-1,None,0
